212300800,00142,21230080000142,O,1983-12-21,01,2019,,2021-10-27T08:07:19,false,3,,,,PL,VILLENEUVE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212300800,00159,21230080000159,O,1983-12-21,11,2019,,2021-10-27T08:07:19,false,3,,,,PL,VILLENEUVE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212300800,00167,21230080000167,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,50,,RUE,GRANDE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX BUDGET ANNEXE,,,,36.00Z,NAFRev2,N
212300800,00175,21230080000175,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,,50,,RUE,GRANDE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-01-01,A,SEERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212300800,00183,21230080000183,O,1997-01-01,NN,,,2018-09-29T12:04:44,false,4,MAIRIE,50,,RUE,GRANDE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2016-12-31,F,REGIE DE TRANSPORTS,,,,49.31Z,NAFRev2,N
212300800,00191,21230080000191,O,1998-01-01,NN,,,2011-10-19T11:18:17,false,4,MAIRIE,,,RUE,GRANDE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2010-01-01,F,AMENAGEMENT ZI BUDGET ANNEXE,,,,42.99Z,NAFRev2,N
212300800,00209,21230080000209,O,2003-01-01,NN,,,2016-10-12T10:43:11,false,4,COTE RIBIERE,,,RTE,DE FELLETIN,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2015-07-01,F,CAMPING MUNICIPAL LA CROIX BLANCHE,,,,55.30Z,NAFRev2,O
212300800,00217,21230080000217,O,2007-01-16,,,,2009-02-05T16:57:38,false,3,,28,,RUE,JULES SANDEAU,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-09-01,F,MULTI ACCUEIL MUNICIPAL,,,,88.91A,NAFRev2,N
212300800,00225,21230080000225,O,2008-09-01,03,2019,,2021-10-27T08:07:19,false,1,,10,,AV,DE LA REPUBLIQUE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2008-09-01,A,MULTI-ACCUEIL MUNICIPAL,,,,88.91A,NAFRev2,N
212300800,00233,21230080000233,O,2020-01-01,,,,2020-09-21T10:55:47,false,1,,,,,ESP CHARLES DE GAULLE,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,2020-01-01,F,SERVICE PORTAGE DE REPAS A DOMICILE,,,,88.99B,NAFRev2,O
212300909,00018,21230090900018,O,1983-03-01,01,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23170,AUGE,,,23009,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212300909,00042,21230090900042,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,,,,LE BOURG,23170,AUGE,,,23009,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212301006,00012,21230100600012,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23210,AUGERES,,,23010,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212301006,00020,21230100600020,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,,,,,23210,AUGERES,,,23010,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX BUDGET ANNEXE,,,,36.00Z,NAFRev2,N
212301105,00012,21230110500012,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,1,,PL,JEAN CAILLAUD,23210,AULON,,,23011,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301105,00046,21230110500046,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,1,,PL,JEAN CAILLAUD,23210,AULON,,,23011,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212301204,00013,21230120400013,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23400,AURIAT,,,23012,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212301204,00039,21230120400039,O,1983-12-21,NN,,,2008-01-04T18:28:30,false,3,,,,,,23400,AURIAT,,,23012,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212301303,00013,21230130300013,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,11,,RUE,DE LA MAIRIE,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301303,00054,21230130300054,O,1983-12-21,11,2019,,2021-10-27T08:07:19,false,3,,2,,RUE,DE LA JUSTICE,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212301303,00062,21230130300062,O,1983-12-21,02,2019,,2021-10-27T08:07:19,false,3,,,,QUAI,DE MALVAL,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212301303,00070,21230130300070,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,11,,RUE,DE LA MAIRIE,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212301303,00088,21230130300088,O,1997-01-01,NN,,,2008-01-04T18:28:30,false,3,MAIRIE,11,,RUE,DE LA MAIRIE,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,ABATTOIRS,,,,10.11Z,NAFRev2,N
212301303,00096,21230130300096,O,2003-05-01,NN,,,2008-01-04T18:28:30,false,3,,,,,,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL LES VERGNES,,,,55.30Z,NAFRev2,N
212301303,00104,21230130300104,O,2004-04-24,NN,,,2006-10-26T23:40:32,false,2,MAIRIE,11,,RUE,DE LA MAIRIE,23700,AUZANCES,,,23013,,,,,,,,,,,,,,,,,,,2004-12-25,F,LOTISSEMENT,,,,70.1C,NAFRev1,N
212301402,00013,21230140200013,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,,,,LE BOURG,23210,AZAT-CHATENET,,,23014,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301402,00047,21230140200047,O,1997-01-01,NN,,,2019-11-14T14:00:24,false,3,MAIRIE,,,,LE BOURG,23210,AZAT-CHATENET,,,23014,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
212301501,00012,21230150100012,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,3,,PL,DES ERABLES,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301501,00038,21230150100038,O,1983-12-21,02,2019,,2021-10-27T08:07:19,false,3,,9,,RTE,MAS,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212301501,00046,21230150100046,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,3,,PL,DES ERABLES,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
212301501,00053,21230150100053,O,1995-12-25,NN,,,2008-01-04T18:28:31,false,2,MAIRIE,3,,PL,DES ERABLES,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2008-01-01,A,REGIE DES TRANSPORTS SCOLAIRES,,,,49.31Z,NAFRev2,N
212301501,00061,21230150100061,O,1998-10-01,NN,,,2013-08-20T15:54:11,false,4,MAIRIE,3,,PL,DES ERABLES,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2012-04-06,F,LOCATION LOCAL COMMERCIAL,,,,68.20B,NAFRev2,N
212301501,00079,21230150100079,O,2004-02-11,NN,,,2015-01-15T17:19:09,false,4,MAIRIE,3,,PL,DES ERABLES,23160,AZERABLES,,,23015,,,,,,,,,,,,,,,,,,,2012-04-06,F,ATELIER RELAIS,,,,68.20B,NAFRev2,N
212301600,00012,21230160000012,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,,,,LA BOURG,23120,BANIZE,,,23016,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301600,00038,21230160000038,O,1983-12-21,NN,,,,false,4,,,,,,23120,BANIZE,,,23016,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,O
212301709,00011,21230170900011,O,1983-03-01,03,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23260,BASVILLE,,,23017,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301709,00029,21230170900029,O,2000-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,,,23260,BASVILLE,,,23017,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOGEMENTS SOCIAUX,,,,42.99Z,NAFRev2,N
212301808,00011,21230180800011,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,,,,LE BOURG,23160,BAZELAT,,,23018,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212301808,00037,21230180800037,O,1983-12-21,NN,,,2008-01-04T18:28:31,false,3,,,,,,23160,BAZELAT,,,23018,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212301907,00011,21230190700011,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23260,BEISSAT,,,23019,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212302004,00016,21230200400016,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,1,,PL,DE LA POSTE,23190,BELLEGARDE-EN-MARCHE,,,23020,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302004,00040,21230200400040,O,1983-12-21,02,2019,,2021-10-27T08:07:19,false,3,,1,,CHE,DES ECOLES,23190,BELLEGARDE-EN-MARCHE,,,23020,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302103,00016,21230210300016,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,1,,RUE,SARRAZINE,23210,BENEVENT L'ABBAYE,,,23021,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302103,00040,21230210300040,O,1983-12-21,NN,,,2011-04-23T04:12:49,false,3,,2,,PL,DE L'EGLISE,23210,BENEVENT L'ABBAYE,,,23021,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212302103,00057,21230210300057,O,1983-12-21,02,2019,,2021-10-27T08:07:19,false,3,,3,,PL,DE L'EGLISE,23210,BENEVENT L'ABBAYE,,,23021,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302103,00065,21230210300065,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,,,23210,BENEVENT L'ABBAYE,,,23021,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT BUDGET ANNEXE,,,,37.00Z,NAFRev2,N
212302202,00016,21230220200016,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,1,,PL,DU 18 JUIN 1940,23270,BETETE,,,23022,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302202,00032,21230220200032,O,1983-12-21,01,2019,,2021-10-27T08:07:19,false,3,,19,,RUE,DE LA REPUBLIQUE,23270,BETETE,,,23022,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302202,00040,21230220200040,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,1,,PL,DU 18 JUIN 1940,23270,BETETE,,,23022,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAUX ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
212302202,00057,21230220200057,O,1995-12-25,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,1,,PL,DU 18 JUIN 1940,23270,BETETE,,,23022,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ORDURES MENAGERES,,,,38.11Z,NAFRev2,N
212302301,00016,21230230100016,O,1983-03-01,01,2019,,2021-10-27T08:07:19,true,3,,,,,LE BOURG,23140,BLAUDEIX,,,23023,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212302301,00024,21230230100024,O,1991-09-10,NN,,,,false,4,,,,,,23140,BLAUDEIX,,,23023,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
212302400,00016,21230240000016,O,1983-03-01,03,2019,,2021-10-27T08:07:19,true,4,,4,,RUE,DU CHATEAU,23200,BLESSAC,,,23024,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302400,00032,21230240000032,O,1983-12-21,01,2019,,2021-10-27T08:07:19,false,3,,,,,,23200,BLESSAC,,,23024,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302400,00040,21230240000040,O,1995-12-25,NN,,,2011-08-24T15:57:48,false,3,MAIRIE,4,,RUE,DU CHATEAU,23200,BLESSAC,,,23024,,,,,,,,,,,,,,,,,,,2008-11-25,F,REGIE DE TRANSPORTS,,,,49.31Z,NAFRev2,N
212302400,00057,21230240000057,O,1995-12-25,NN,,,2008-01-04T18:28:31,false,2,MAIRIE,4,,RUE,DU CHATEAU,23200,BLESSAC,,,23024,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT BUDGET ANNEXE,,,,37.00Z,NAFRev2,N
212302509,00014,21230250900014,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,,,PL,DE LA FONTAINE,23220,BONNAT,,,23025,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302509,00048,21230250900048,O,1983-12-21,02,2019,,2021-10-27T08:07:19,false,3,,12,,RUE,GEORGE SAND,23220,BONNAT,,,23025,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212302509,00071,21230250900071,O,1985-09-01,03,2019,,2021-10-27T08:07:19,false,3,,,,RTE,D AIGURANDE,23220,BONNAT,,,23025,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302509,00089,21230250900089,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,PL,DE LA FONTAINE,23220,BONNAT,,,23025,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212302608,00014,21230260800014,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,5,,PL,DE LA MAIRIE,23230,BORD-SAINT-GEORGES,,,23026,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302608,00030,21230260800030,O,1983-12-21,01,2019,,2021-10-27T08:07:19,false,3,,7,,PL,DE LA MAIRIE,23230,BORD-SAINT-GEORGES,,,23026,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212302608,00048,21230260800048,O,1997-01-01,NN,,,2019-11-14T14:00:24,false,3,MAIRIE,5,,PL,DE LA MAIRIE,23230,BORD-SAINT-GEORGES,,,23026,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212302707,00014,21230270700014,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,28,,RUE,DE LA MAIRIE,23400,BOSMOREAU-LES-MINES,,,23027,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302707,00048,21230270700048,O,1997-01-01,NN,,,2019-11-14T14:00:24,false,3,MAIRIE,28,,RUE,DE LA MAIRIE,23400,BOSMOREAU-LES-MINES,,,23027,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES ORDURES MENAGERES,,,,38.11Z,NAFRev2,N
212302707,00055,21230270700055,O,1995-12-25,NN,,,2019-11-14T14:00:24,false,2,MAIRIE,28,,RUE,DE LA MAIRIE,23400,BOSMOREAU-LES-MINES,,,23027,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
212302707,00063,21230270700063,O,1998-07-01,NN,,,2019-11-14T14:00:24,false,3,MAIRIE,28,,RUE,DE LA MAIRIE,23400,BOSMOREAU-LES-MINES,,,23027,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES POMPES FUNEBRES,,,,96.03Z,NAFRev2,N
212302806,00014,21230280600014,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,,,,,23200,BOSROGER,,,23028,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212302905,00014,21230290500014,O,1983-03-01,02,2019,,2021-10-27T08:07:19,true,4,,,,,LE BOURG,23220,LE BOURG D'HEM,,,23029,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212302905,00030,21230290500030,O,1983-12-21,NN,,,,false,4,,,,,,23220,LE BOURG D'HEM,,,23029,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,O
212302905,00048,21230290500048,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,,LE BOURG,23220,LE BOURG D'HEM,,,23029,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212303002,00019,21230300200019,O,1983-03-01,12,2019,,2021-10-27T08:07:19,true,4,,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212303002,00068,21230300200068,O,1983-12-21,03,2019,,2021-10-27T08:07:19,false,3,,,,AV,JOLIOT CURIE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE MARIE CURIE,,,,85.20Z,NAFRev2,N
212303002,00076,21230300200076,O,1983-12-21,03,2019,,2021-10-27T08:07:19,false,3,,5,,PL,DU CHAMP DE FOIRE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE C.RIFFATERRE,,,,85.10Z,NAFRev2,N
212303002,00084,21230300200084,O,1983-12-21,03,2019,,2021-10-27T08:07:19,false,3,,,,AV,DU TRIBUNAL,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE MARTIN NADAUD,,,,85.20Z,NAFRev2,N
212303002,00092,21230300200092,O,1993-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
212303002,00100,21230300200100,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,3,MAIRIE,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212303002,00118,21230300200118,O,1997-01-01,NN,,,2008-01-04T18:28:31,false,4,MAIRIE,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESEAU DE CHALEUR,,,,35.22Z,NAFRev2,N
212303002,00126,21230300200126,O,1998-01-01,NN,,,2015-01-19T16:30:31,false,4,MAIRIE,,,PL,L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2012-03-29,F,ZONE D'ACTIVITES ECONOMIQUES,,,,42.99Z,NAFRev2,N
212303002,00134,21230300200134,O,1998-01-01,NN,,,2012-05-05T00:25:23,false,4,MAIRIE,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-12-01,F,SERVICE DES POMPES FUNEBRES,,,,96.03Z,NAFRev2,N
212303002,00142,21230300200142,O,2003-05-01,NN,,,2008-01-04T18:28:31,false,3,,,,RTE,DE LA SOUTERRAINE,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL LA CHASSAGNE,,,,55.30Z,NAFRev2,N
212303002,00159,21230300200159,O,2006-06-26,03,2019,,2021-10-27T08:07:19,false,2,,,,ALL,DU VERGER,23400,BOURGANEUF,,,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE MAISON DE L'ENFANT,,,,88.91A,NAFRev2,N
212303002,00167,21230300200167,O,2007-01-01,,,,2021-02-23T10:31:37,false,2,MAIRIE,,,PL,DE L'HOTEL DE VILLE,23400,BOURGANEUF,,BP 74,23030,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT COMMUNAL,,,,42.99Z,NAFRev2,N
212303101,00019,21230310100019,O,1983-03-01,11,2019,,2021-10-27T08:07:19,true,4,,,,PL,DE L'HOTEL DE VILLE,23600,BOUSSAC,,,23031,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212303101,00043,21230310100043,O,1983-03-16,NN,,,,false,4,,,,,,23600,BOUSSAC,,,23031,,,,,,,,,,,,,,,,,,,2000-12-25,F,ABATTOIR DE BOUSSAC,,,,15.1A,NAF1993,N
