288300403,00129,28830040300129,O,1999-04-01,NN,,,2018-06-07T15:35:09,false,4,,,,AV,DE L'INFANTERIE DE MARINE,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00137,28830040300137,O,1999-01-01,NN,,,2018-06-07T15:37:24,false,4,,,,AV,DE LA PREMIERE ARMEE,83330,LE BEAUSSET,,,83016,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00145,28830040300145,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,4,PAS DE GRAINE,,,AV,DU GENERAL DE GAULLE,83270,SAINT-CYR-SUR-MER,,,83112,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00152,28830040300152,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,4,,152,,CHE,DE L HUIDE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00160,28830040300160,O,1999-01-01,NN,,,2018-06-07T15:49:34,false,3,,19,,RUE,HENRI MARTIN,83310,COGOLIN,,,83042,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE D INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00178,28830040300178,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,3,ROND POINT DE NUENBURG,,,AV,THEODORE BOTREL,83120,SAINTE-MAXIME,,,83115,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE D INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00186,28830040300186,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,AV,DU HUIT MAI 1945,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00194,28830040300194,O,1999-01-01,NN,,,2018-06-11T09:45:17,false,4,,171,,AV,STE ANNE,83490,LE MUY,,,83086,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D 'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00202,28830040300202,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,CHE,DES MANNES,83240,CAVALAIRE-SUR-MER,,,83036,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00210,28830040300210,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,4,,,,CHE,DE L ENCLOS,83210,SOLLIES-PONT,,,83130,,,,,,,,,,,,,,,,,,,2017-07-01,F,CENTRE D INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00228,28830040300228,O,1999-01-01,NN,,,2019-11-14T14:01:02,false,3,,,,AV,DOCTEUR ALFRED HENRY,83250,LA LONDE-LES-MAURES,,,83071,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00236,28830040300236,O,2001-05-01,NN,,,2019-11-14T14:01:02,false,4,,,,AV,GENERAL LECLERC,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,84.25Z,NAFRev2,N
288300403,00244,28830040300244,O,2003-12-25,NN,,,2018-06-11T13:25:36,false,3,,113,,CHE,DE LA SOURCE,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00251,28830040300251,O,2017-07-01,,,,2019-11-14T14:01:02,false,1,,1000,,AV,DES SENES,83210,SOLLIES-PONT,,,83130,,,,,,,,,,,,,,,,,,,2017-07-01,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00269,28830040300269,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,CASERNE DE CERCERON,10,,BD,PIERRE DELLI ZOTTI,83700,SAINT-RAPHAEL,,,83118,,,,,CASERNE DE CERCERON,10,,BD,PEIRE SARADE,83700,SAINT-RAPHAEL,,,83118,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00277,28830040300277,O,2009-01-23,,,,2018-06-20T13:34:54,false,1,,400,,AV,DES ROUTES,83200,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2009-01-23,A,GROUPEMENT OUEST - CGI,,,,84.25Z,NAFRev2,N
288300403,00285,28830040300285,O,2009-01-23,,,,2018-06-20T13:36:46,false,1,,490,,AV,DES ROUTES,83200,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2009-01-23,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00293,28830040300293,O,2017-12-25,,,,2018-06-11T15:06:10,false,1,,,,,QUARTIER DES PRES D'ICARD,83120,LE PLAN-DE-LA-TOUR,,,83094,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00301,28830040300301,O,2017-12-25,,,,2018-06-11T15:10:30,false,1,,,,CHE,DE RABASSON,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00319,28830040300319,O,2017-12-25,,,,2018-06-11T15:13:55,false,1,,4,,IMP,EMILE ZOLA,83136,GAREOULT,,,83064,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00327,28830040300327,O,2017-12-25,,,,2018-06-11T15:25:37,false,1,,67,,RUE,DE BUFFON,83150,BANDOL,,,83009,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00335,28830040300335,O,2017-12-25,,,,2018-06-11T15:34:56,false,1,,,,RUE,ROUGUIERE,83170,TOURVES,,,83140,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00343,28830040300343,O,2017-12-25,,,,2018-06-11T15:47:43,false,1,,,,AV,ADJ CHEF M-LOUIS BROQUIER,83170,BRIGNOLES,,,83023,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00350,28830040300350,O,2014-10-03,,,,2018-06-11T15:50:56,false,1,,78,,CHE,DU PASSAGE A GUE,83190,OLLIOULES,,,83090,,,,,,,,,,,,,,,,,,,2014-10-03,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00368,28830040300368,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,AV,DU CAP NEGRE,83140,SIX-FOURS-LES-PLAGES,,,83129,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00376,28830040300376,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,189,,AV,DES LIGURES,83230,BORMES-LES-MIMOSAS,,,83019,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00384,28830040300384,O,2017-12-25,,,,2018-06-12T15:03:37,false,1,,,,,LES INCAPIS,83300,DRAGUIGNAN,,,83050,,,,,,,,,,,,,,,,,,,2017-12-25,A,PLATEFORME LOGISTIQUE,,,,84.25Z,NAFRev2,N
288300403,00392,28830040300392,O,2017-12-25,,,,2018-06-12T15:08:19,false,1,,,,RUE,AIRE DES FOURCHES,83310,GRIMAUD,,,83068,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00400,28830040300400,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,LD,LE PORTARET,83340,LE CANNET-DES-MAURES,,,83031,,,,,,,,,,,,,,,,,,,2017-12-25,A,BASE,,,,84.25Z,NAFRev2,N
288300403,00418,28830040300418,O,2009-01-01,,,,2018-06-12T16:53:17,false,1,QUARTIER BASSES RETRACHES,,,RTE,DE TOULON,83340,LE LUC,,,83073,,,,,,,,,,,,,,,,,,,2009-01-01,A,GROUPEMENT CENTRE - CGI,,,,84.25Z,NAFRev2,N
288300403,00426,28830040300426,O,2017-12-25,,,,2018-06-12T16:56:58,false,1,RD 97,,,,LES RETRACHES,83340,LE LUC,,,83073,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00434,28830040300434,O,2011-06-06,,,,2018-06-12T16:59:10,false,1,,,,,RD 275,83340,LES MAYONS,,,83075,,,,,,,,,,,,,,,,,,,2011-06-06,A,,,,,84.25Z,NAFRev2,N
288300403,00442,28830040300442,O,2017-12-25,,,,2018-06-12T17:02:04,false,1,,,,CHE,DU POUVEREL,83390,CUERS,,,83049,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00459,28830040300459,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,412,,AV,DES ANCIENS COMBATTANTS D'AFN,83390,PIERREFEU-DU-VAR,,,83091,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00467,28830040300467,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,RTE,DE ROCBARON,83390,PUGET-VILLE,,,83100,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00475,28830040300475,O,2017-12-25,,,,2018-06-12T17:30:44,false,1,BAN - HYERES LES PALMIERS,1137,,CHE,DU PALYVESTRE,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2017-12-25,A,BASE,,,,84.25Z,NAFRev2,N
288300403,00483,28830040300483,O,2017-12-25,,,,2018-06-18T11:05:55,false,1,PORQUEROLLES - PISTE NOTRE DAME,,,ALL,NOTRE DAME,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00491,28830040300491,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,LE PINCOUNILLIER,121,,,ANCIENNE ROUTE DE FAYENCE,83440,SAINT-PAUL-EN-FORET,,,83117,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00509,28830040300509,O,2017-12-25,,,,2018-06-18T11:18:59,false,1,,,,CHE,DE LA LONE,83440,TANNERON,,,83133,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00517,28830040300517,O,2017-12-25,,,,2018-06-18T11:25:14,false,1,LES ARCS SUR ARGENS,,,BD,DE LA LIBERTE,83460,LES ARCS,,,83004,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00525,28830040300525,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,BD,MARECHAL ALPHONSE JUIN,83500,LA SEYNE-SUR-MER,,,83126,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00533,28830040300533,O,2007-12-28,,,,2019-11-14T14:01:02,false,1,,652,,CHE,DE MAUVEOU,83500,LA SEYNE-SUR-MER,,,83126,,,,,,,,,,,,,,,,,,,2007-12-28,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00541,28830040300541,O,2017-12-25,,,,2018-06-19T16:07:58,false,1,,110,,RTE,DE SAUVECLARE,83510,LORGUES,,,83072,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00558,28830040300558,O,2017-12-25,,,,2018-06-19T16:10:02,false,1,,,,PL,RENE CASSIN,83560,GINASSERVIS,,,83066,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00566,28830040300566,O,2017-12-25,,,,2018-06-19T16:12:43,false,1,,,,AV,FRANKLIN ROOSEVELT,83560,RIANS,,,83104,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00574,28830040300574,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,RUE,DU VERDON,83560,VINON-SUR-VERDON,,,83150,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00582,28830040300582,O,2017-12-25,,,,2018-06-19T16:17:54,false,1,,,,AV,DU 8 MAI 1945,83570,CARCES,,,83032,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00590,28830040300590,O,2017-12-25,,,,2018-06-19T16:20:08,false,1,,,,RUE,SAINT JEAN,83570,COTIGNAC,,,83046,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00608,28830040300608,O,2017-12-25,,,,2018-06-19T16:22:16,false,1,,,,RUE,DES ECOLES,83580,GASSIN,,,83065,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00616,28830040300616,O,2017-12-25,,,,2018-06-19T16:24:52,false,1,,,,CHE,DE REPENTI,83590,GONFARON,,,83067,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00624,28830040300624,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,CHE,DE LA ROUVIERE,83600,BAGNOLS-EN-FORET,,,83008,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00632,28830040300632,O,2008-12-16,,,,2018-06-20T13:48:38,false,1,,258,,RUE,DES BATTERIES,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,2008-12-16,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00640,28830040300640,O,2008-12-16,,,,2018-06-20T13:50:26,false,1,,240,,RUE,DES BATTERIES,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,2008-12-16,A,GROUPEMENT EST - CGI,,,,84.25Z,NAFRev2,N
288300403,00657,28830040300657,O,2017-12-25,,,,2018-06-19T16:36:46,false,1,,,,,RD 837,83600,LES ADRETS-DE-L'ESTEREL,,,83001,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00665,28830040300665,O,2017-12-25,,,,2018-06-19T16:38:48,false,1,,,,AV,DES ANCIENS COMBATTANTS D'AFN,83610,COLLOBRIERES,,,83043,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00673,28830040300673,O,2017-12-25,,,,2018-06-19T16:40:44,false,1,,,,RTE,DE FOX AMPHOUX,83630,AUPS,,,83007,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00681,28830040300681,O,2017-12-25,,,,2018-06-19T16:42:38,false,1,,,,RTE,FONT CASTELLAN,83630,BAUDUEN,,,83015,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00699,28830040300699,O,2017-12-25,,,,2018-06-19T16:45:01,false,1,,,,CHE,DE LA PEYRIERE,83640,PLAN D'AUPS SAINTE BAUME,,,83093,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00707,28830040300707,O,2017-12-25,,,,2018-06-19T16:47:03,false,1,,8,,RUE,PIERRE CURIE,83670,BARJOLS,,,83012,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00715,28830040300715,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,,PISTE DES CRETES,83680,LA GARDE-FREINET,,,83063,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00723,28830040300723,O,2017-12-25,,,,2018-06-19T16:51:53,false,1,,,,IMP,DE LA MANSERVE,83690,SALERNES,,,83121,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00731,28830040300731,O,2017-12-25,,,,2018-06-19T16:56:02,false,1,,,,CHE,DE CREBE COEUR,83690,TOURTOUR,,,83139,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00749,28830040300749,O,2017-12-25,,,,2018-06-20T13:14:11,false,1,,134,,AV,PICHOU-ESPANET,83740,LA CADIERE D'AZUR,,,83027,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00756,28830040300756,O,2017-12-25,,,,2018-06-20T13:16:15,false,1,,,,RUE,L'ANNONCIADE,83790,PIGNANS,,,83092,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00764,28830040300764,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,AV,DU COLONEL BOUVET,83820,RAYOL-CANADEL-SUR-MER,,,83152,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00772,28830040300772,O,2017-12-25,,,,2018-06-20T13:20:39,false,1,,,,,RD 225,83830,CALLAS,,,83028,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00780,28830040300780,O,2017-12-25,,,,2019-11-14T14:01:02,false,1,,,,CHE,DE LA PLACETTE,83860,NANS-LES-PINS,,,83087,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00798,28830040300798,O,2017-12-25,,,,2018-06-20T13:24:23,false,1,,,,CHE,DE LA FABRIQUE,83440,SEILLANS,,,83124,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00806,28830040300806,O,2012-07-27,,,,2018-06-20T13:52:07,false,1,,,,RUE,CROIX VIEILLE,83870,SIGNES,,,83127,,,,,,,,,,,,,,,,,,,2012-07-27,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00814,28830040300814,O,2017-12-25,,,,2018-06-20T13:32:27,false,1,,,,CHE,DE LA HALTE,83910,POURRIERES,,,83097,,,,,,,,,,,,,,,,,,,2017-12-25,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300403,00822,28830040300822,O,2020-09-17,,,,2021-10-06T09:09:56,true,2,ZAC LES FERRIERES,24,,ALL,DE VAUGRENIER,83490,LE MUY,,,83086,,,,,,,,,,,,,,,,,,,2021-10-01,A,DIRECTION DEPARTEMENTALE SERVICES INCENDIE SECOURS,,,,84.25Z,NAFRev2,O
288300403,00830,28830040300830,O,2020-09-17,,,,2020-09-17T15:50:22,false,1,RD 14,,,,LA BOAL,83310,GRIMAUD,,,83068,,,,,,,,,,,,,,,,,,,2020-09-17,A,CENTRE D'INCENDIE ET DE SECOURS,,,,84.25Z,NAFRev2,N
288300411,00015,28830041100015,O,1995-08-25,NN,,,2009-06-27T03:32:58,false,3,LES MYRTES BATIMENT A,,,AV,ROGER SALENGRO,83130,LA GARDE,,BP 130,83062,,,,,,,,,,,,,,,,,,,2007-05-17,F,,,,,75.1G,NAFRev1,O
288300411,00023,28830041100023,O,2007-05-17,00,2018,,2020-08-25T10:21:32,false,3,LES CYCLADES,1766,,CHE,DE LA PLANQUETTE,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,2018-03-08,F,,,,,84.11Z,NAFRev2,O
288300411,00031,28830041100031,O,2018-03-08,32,2019,,2021-10-27T08:13:31,true,1,,860,,RTE,DES AVOCATS,83260,LA CRAU,,CS 70756,83047,83041,TOULON CEDEX 9,,,,,,,,,,,,,,,,,2018-03-08,A,,,,,84.11Z,NAFRev2,O
288300429,00017,28830042900017,O,2005-11-01,NN,,,2014-06-13T23:48:41,false,4,,,,PL,DU POSTEUIL,83560,RIANS,,,83104,,,,,,,,,,,,,,,,,,,2012-01-25,F,,,,,84.12Z,NAFRev2,O
288300429,00025,28830042900025,O,2012-01-25,NN,,,2019-06-24T13:14:33,true,2,POLE CULTUREL LA CROISEE DES ARTS,,,PL,MALHERBE,83470,SAINT-MAXIMIN-LA-SAINTE-BAUME,,,83116,,,,,,,,,,,,,,,,,,,2017-12-31,F,,,,,84.12Z,NAFRev2,O
288400021,00011,28840002100011,O,1983-03-01,NN,,,2006-10-26T23:46:12,false,4,,,,PL,DE LA PREFECTURE,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,75.2J,NAFRev1,O
288400021,00029,28840002100029,O,2002-04-01,NN,,,2008-01-04T19:05:39,false,3,,,,,ESP DE L ARMEE D AFRIQUE,84000,AVIGNON,,,84007,84018,AVIGNON CEDEX 1,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE RESTAURATION,,,,84.25Z,NAFRev2,N
288400021,00037,28840002100037,O,2004-12-25,41,2019,,2021-10-27T08:13:31,true,3,,,,,ESP DE L ARMEE D AFRIQUE,84000,AVIGNON,,,84007,84018,AVIGNON CEDEX 1,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.25Z,NAFRev2,O
288400039,00013,28840003900013,O,1995-08-25,NN,,,2007-05-19T08:27:38,false,3,RESIDENCE LE MERCURE,,,AV,ALPHONSE DAUDET,84130,LE PONTET,,,84092,,,,,,,,,,,,,,,,,,,2005-12-19,F,,,,,75.1G,NAFRev1,O
288400039,00021,28840003900021,O,2005-12-19,22,2019,,2021-10-27T08:13:31,true,2,AGROPARC,80,,RUE,MARCEL DEMONQUE,84140,AVIGNON,,BP 81519,84007,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,O
288500010,00013,28850001000013,O,1983-03-01,32,2019,,2021-10-27T08:13:31,true,4,LES OUDAIRIES,,,RTE,DE CHOLET,85000,LA ROCHE-SUR-YON,,BP 695,85191,85017,LA ROCHE SUR YON CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.25Z,NAFRev2,O
288500010,00021,28850001000021,O,1995-09-19,NN,,,2019-01-14T20:01:24,false,3,,,,RUE,LOUIS BRAILLE,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE DE SECOURS,,,,84.25Z,NAFRev2,N
288500028,00015,28850002800015,O,1995-08-25,NN,,,2019-11-14T14:01:02,false,4,MAISON DES COMMUNES,45,,BD,DES ETATS UNIS,85000,LA ROCHE-SUR-YON,,,85191,,,,,,,,,,,,,,,,,,,2008-08-25,F,,,,,84.11Z,NAFRev2,O
