219502507,00128,21950250700128,O,2013-07-23,22,2019,,2021-10-27T08:11:28,true,1,,1,,PL,DU 19 MARS 1962,95470,FOSSES,,,95250,,,,,,,,,,,,,,,,,,,2013-07-23,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502523,00018,21950252300018,O,1983-03-01,41,2019,,2021-10-27T08:11:28,true,4,,11,,RUE,DE LA STATION,95130,FRANCONVILLE,,BP 43,95252,95132,FRANCONVILLE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502523,00026,21950252300026,O,1983-03-16,NN,,,,false,4,,11,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2002-12-25,F,BAINS DOUCHES MUNICIPAUX    76,,,,93.0E,NAF1993,N
219502523,00034,21950252300034,O,1983-03-16,NN,,,2008-01-04T18:45:53,false,3,,11,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,CANTINE SCOLAIRE DE FRANCONVIL,,,,56.29B,NAFRev2,N
219502523,00042,21950252300042,O,1983-12-21,03,2019,,2021-10-27T08:11:28,false,3,,,,RUE,VICTOR BASCH,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBL. LES QUATRE NOYERS,,,,85.10Z,NAFRev2,N
219502523,00059,21950252300059,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,18,,BD,MAURICE BERTEAUX,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBL. FERDINAND BUISSON,,,,85.10Z,NAFRev2,N
219502523,00067,21950252300067,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,18,,BD,MAURICE BERTEAUX,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENT. PUBL. FERDINAND BUISSON 1,,,,85.20Z,NAFRev2,N
219502523,00075,21950252300075,O,1983-12-21,01,2019,,2021-10-27T08:11:28,false,3,,16,,BD,MAURICE BERTEAUX,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENT. PUBL. FERDINAND BUISSON 2,,,,85.20Z,NAFRev2,N
219502523,00083,21950252300083,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,5,,47,B,AV,CARNOT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB JEAN CARNOT,,,,85.20Z,NAFRev2,N
219502523,00091,21950252300091,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,6,,RUE,D ERMONT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY,,,,85.20Z,NAFRev2,N
219502523,00109,21950252300109,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,6,,RUE,D ERMONT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE JULES FERRY,,,,85.10Z,NAFRev2,N
219502523,00117,21950252300117,O,1983-12-21,NN,,,,false,4,,6,,RUE,D ERMONT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,1996-12-25,F,ECOL PRIM JULES FERRY NO 1,,,,80.1Z,NAF1993,N
219502523,00125,21950252300125,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,1,,ALL,GOT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLI. L'EPINE GUYON 1,,,,85.20Z,NAFRev2,N
219502523,00133,21950252300133,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,3,,ALL,GOT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLI. L'EPINE GUYON 2,,,,85.20Z,NAFRev2,N
219502523,00141,21950252300141,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,,,RUE,DE L EPINE GUYON,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE EPINE GUYON,,,,85.10Z,NAFRev2,N
219502523,00158,21950252300158,O,1983-12-21,NN,,,2015-05-14T03:42:10,false,3,,8,,RUE,DE L HOSTELLERIE,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBL. FONTAINE BERTIN 2,,,,85.10Z,NAFRev2,N
219502523,00166,21950252300166,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,8,,RUE,DE L HOSTELLERIE,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBL. FONTAINE BERTIN 1,,,,85.10Z,NAFRev2,N
219502523,00174,21950252300174,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,,,ALL,DU LAVOIR,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB LA FONTAINE BERTIN,,,,85.20Z,NAFRev2,N
219502523,00182,21950252300182,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,18,,RLE,DU MOULIN,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE BEL AIR,,,,85.20Z,NAFRev2,N
219502523,00190,21950252300190,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,10,,RUE,DU MOULIN,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE BEL-AIR,,,,85.10Z,NAFRev2,N
219502523,00208,21950252300208,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,1,,RUE,DE LA RENARDIERE,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE LA COTE ROTIE,,,,85.10Z,NAFRev2,N
219502523,00216,21950252300216,O,1983-12-21,NN,,,2007-05-19T08:21:23,false,3,,138,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2006-08-31,F,ECOL MATE GARE,,,,80.1Z,NAFRev1,N
219502523,00224,21950252300224,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,31,,RUE,DE TAVERNY,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE LA SOURCE,,,,85.20Z,NAFRev2,N
219502523,00232,21950252300232,O,1983-12-21,NN,,,,false,4,,31,,RUE,DE TAVERNY,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2002-09-01,F,ECOLE MATERNELLE PUBLIQUE LA SOURCE 1,,,,80.1Z,NAF1993,N
219502523,00240,21950252300240,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,31,,RUE,DE TAVERNY,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE LA SOURCE,,,,85.10Z,NAFRev2,N
219502523,00257,21950252300257,O,1983-12-21,03,2019,,2021-10-27T08:11:28,false,3,,,,RUE,DE LA CROIX VERTE,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE MONTEDOUR,,,,85.10Z,NAFRev2,N
219502523,00265,21950252300265,O,1986-02-05,11,2019,,2021-10-27T08:11:28,false,3,,,,RUE,VICTOR BASCH,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE QUATRE NOYERS,,,,85.20Z,NAFRev2,N
219502523,00273,21950252300273,O,1982-10-01,NN,,,2008-01-04T18:45:53,false,3,,9,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE MUNICIPAL DE SANTE,,,,86.21Z,NAFRev2,N
219502523,00281,21950252300281,O,1904-04-04,NN,,,2021-09-30T16:55:06,false,4,,10,,RUE,DE LA CROIX VERTE,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2020-12-25,A,CENTRE DE PMI,,,,86.22C,NAFRev2,N
219502523,00299,21950252300299,O,1982-10-01,NN,,,2008-01-04T18:45:53,false,3,,9,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,CTRE MEDICO SOCIAL DENTAIRE,,,,86.21Z,NAFRev2,N
219502523,00307,21950252300307,O,1995-12-25,NN,,,2008-01-04T18:45:53,false,2,MAIRIE,11,,RUE,DE LA STATION,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
219502523,00315,21950252300315,O,2006-09-01,12,2019,,2021-10-27T08:11:28,false,4,,,,RUE,DU NOYER MULOT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2008-03-18,A,EC ELEMENTAIRE GARE-RENE WATRELOT,,,,85.20Z,NAFRev2,N
219502523,00323,21950252300323,O,2019-09-01,,,,2019-09-04T09:32:15,false,1,,47,B,AV,CARNOT,95130,FRANCONVILLE,,,95252,,,,,,,,,,,,,,,,,,,2019-09-01,A,ECOLE MATERNELLE PUBLIQUE JEAN CARNOT,,,,85.10Z,NAFRev2,N
219502531,00011,21950253100011,O,1983-03-01,03,2019,,2021-10-27T08:11:28,true,4,,,,RUE,DES ORMETEAUX,95450,FREMAINVILLE,,,95253,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502531,00029,21950253100029,O,1983-12-21,01,2019,,2021-10-27T08:11:28,false,3,,19,,RUE,DU BOUT DE SIROP,95450,FREMAINVILLE,,,95253,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
219502531,00037,21950253100037,O,1997-05-21,NN,,,2008-04-09T17:30:12,false,3,,,,RUE,DES ORMETEAUX,95450,FREMAINVILLE,,,95253,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
219502549,00013,21950254900013,O,1983-03-01,03,2019,,2021-10-27T08:11:28,true,4,,,,RUE,DE CLERY,95830,FREMECOURT,,,95254,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502549,00021,21950254900021,O,1983-12-21,02,2019,,2021-10-27T08:11:28,false,4,,,,RUE,CLERY,95830,FREMECOURT,,,95254,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE PRIMAIRE,,,,85.20Z,NAFRev2,N
219502564,00012,21950256400012,O,1983-03-01,12,2019,,2021-10-27T08:11:28,true,4,,,,PL,DE LA MAIRIE,95740,FREPILLON,,,95256,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502564,00020,21950256400020,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,3,,RUE,DE VIEILLE FONTAINE,95740,FREPILLON,,,95256,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBL. VIEILLE FONTAINE,,,,85.20Z,NAFRev2,N
219502564,00038,21950256400038,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,5,,RUE,VIEILLE FONTAINE,95740,FREPILLON,,,95256,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE VIEILLE FONTAINE,,,,85.10Z,NAFRev2,N
219502564,00046,21950256400046,O,2000-01-01,NN,,,2008-01-04T18:45:53,false,3,,,,PL,DE LA MAIRIE,95740,FREPILLON,,,95256,,,,,,,,,,,,,,,,,,,2008-01-01,A,ATELIERS LOCATIFS,,,,68.20B,NAFRev2,N
219502564,00061,21950256400061,O,2003-01-01,NN,,,2008-01-04T18:45:53,false,3,,1,,PL,DE LA MAIRIE,95740,FREPILLON,,,95256,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE INTERVENTION FONCIERE AMENAGEMENT,,,,42.99Z,NAFRev2,N
219502572,00015,21950257200015,O,1983-03-01,12,2019,,2021-10-27T08:11:28,true,4,,55,B,QUAI,DE SEINE,95530,LA FRETTE-SUR-SEINE,,,95257,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502572,00023,21950257200023,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,16,,AV,ARISTIDE BRIAND,95530,LA FRETTE-SUR-SEINE,,,95257,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMANTAIRE PUBLI. ARISTIDE BRIAND,,,,85.20Z,NAFRev2,N
219502572,00031,21950257200031,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,8,,RUE,DU PROFESSEUR CALMETTE,95530,LA FRETTE-SUR-SEINE,,,95257,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB CALMETTE ET GUERIN,,,,85.20Z,NAFRev2,N
219502572,00049,21950257200049,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,5,,RUE,DU 8 MAI 1945,95530,LA FRETTE-SUR-SEINE,,,95257,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL MATE ARISTIDE BRIAND,,,,85.10Z,NAFRev2,N
219502572,00056,21950257200056,O,1996-12-25,NN,,,2019-11-14T14:01:05,false,3,MAIRIE,55,,QUAI,DE SEINE,95530,LA FRETTE-SUR-SEINE,,,95257,,,,,,,,,,,,,,,,,,,2018-01-01,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
219502580,00018,21950258000018,O,1983-03-01,02,2019,,2021-10-27T08:11:28,true,4,,,,,,95690,FROUVILLE,,,95258,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502580,00026,21950258000026,O,1983-12-21,01,2019,,2021-10-27T08:11:28,false,3,,10,B,,GRANDE RUE,95690,FROUVILLE,,,95258,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
219502598,00010,21950259800010,O,1983-03-01,NN,,,2019-06-24T13:12:55,true,4,,,,,,95450,AVERNES,,,95040,,,,,,,,,,,,,,,,,,,2018-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,N
219502598,00028,21950259800028,O,1997-05-16,NN,,,2018-01-02T14:41:01,false,4,,,,RTE,D'AVERNES,95450,AVERNES,,,95040,,,,,,,,,,,,,,,,,,,2008-07-04,F,SERVICE EAU GADANCOURT,,,,36.00Z,NAFRev2,N
219502689,00017,21950268900017,O,1983-03-01,41,2019,,2021-10-27T08:11:28,true,4,,8,,PL,DE L HOTEL DE VILLE,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219502689,00033,21950268900033,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,3,,,,RUE,LOUIS CHOIX,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL PRIM LOUIS PASTEUR,,,,85.20Z,NAFRev2,N
219502689,00041,21950268900041,O,1983-12-21,01,2019,,2021-10-27T08:11:28,false,3,,27,,AV,FREDERIC J CURIE,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE JEAN MOULIN 1,,,,85.10Z,NAFRev2,N
219502689,00058,21950268900058,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,27,,AV,FREDERIC J CURIE,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE JEAN MOULIN 2,,,,85.10Z,NAFRev2,N
219502689,00066,21950268900066,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,25,,AV,FREDERIC J CURIE,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE JEAN MOULIN,,,,85.20Z,NAFRev2,N
219502689,00074,21950268900074,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,33,,RUE,PIERRE CURIE,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENT. PUB PIERRE ET MARIE CURIE,,,,85.20Z,NAFRev2,N
219502689,00082,21950268900082,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,,,RUE,DES DOUCETTES,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLI. JACQUES PREVERT,,,,85.20Z,NAFRev2,N
219502689,00090,21950268900090,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,,,RUE,DES DOUCETTES,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBL. JACQUES PREVERT 1,,,,85.10Z,NAFRev2,N
219502689,00108,21950268900108,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,5,,11,,ALL,JULES FERRY,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE A DAUDET,,,,85.20Z,NAFRev2,N
219502689,00116,21950268900116,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,4,,9,,ALL,JULES FERRY,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB LA FONTAINE,,,,85.20Z,NAFRev2,N
219502689,00124,21950268900124,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,3,,11,,ALL,JULES FERRY,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2007-09-18,F,ECOLE MATERNELLE PUBLIQUE MARCEL CACHIN,,,,80.1Z,NAFRev1,N
219502689,00132,21950268900132,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,13,,RUE,CHARLES GARNIER,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE ROBESPIERRE 2,,,,85.20Z,NAFRev2,N
219502689,00140,21950268900140,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,13,,RUE,CHARLES GARNIER,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE ROBESPIERRE 1,,,,85.20Z,NAFRev2,N
219502689,00157,21950268900157,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,13,,RUE,CHARLES GARNIER,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE ROBESPIERRE 1,,,,85.10Z,NAFRev2,N
219502689,00165,21950268900165,O,1983-12-21,11,2019,,2021-10-27T08:11:28,false,3,,13,,RUE,CHARLES GARNIER,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE ROBESPIERRE 2,,,,85.10Z,NAFRev2,N
219502689,00173,21950268900173,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,9,,RUE,VAN GOGH,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,1997-09-01,F,ECOLE PRIMAIRE PUBLIQUE ROMAIN ROLLAND 1,,,,80.1Z,NAF1993,N
219502689,00181,21950268900181,O,1983-12-21,21,2019,,2021-10-27T08:11:28,false,3,,9,,RUE,VAN GOGH,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQ. ROMAIN ROLLAND,,,,85.20Z,NAFRev2,N
219502689,00199,21950268900199,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,5,,RUE,VAN GOGH,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE ROMAIN ROLLAND,,,,85.10Z,NAFRev2,N
219502689,00207,21950268900207,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,2,,AV,DIVISION LECLERC,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE PAUL LANGEVIN,,,,85.20Z,NAFRev2,N
219502689,00215,21950268900215,O,1983-12-21,12,2019,,2021-10-27T08:11:28,false,3,,2,,RUE,EDOUARD MANET,95140,GARGES-LES-GONESSE,,,95268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,,,,85.10Z,NAFRev2,N
