211400478,00288,21140047800288,O,1990-12-31,NN,,,2017-06-14T17:19:30,false,3,MAIRIE,19,,RUE,LAITIERE,14400,BAYEUX,,,14047,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.30Z,NAFRev2,N
211400478,00296,21140047800296,O,1995-12-25,NN,,,2006-10-26T23:40:17,false,2,MAIRIE,17,,RUE,LAITIERE,14400,BAYEUX,,,14047,,,,,,,,,,,,,,,,,,,2005-05-31,F,SERVICE D'EAU,,,,41.0Z,NAFRev1,N
211400494,00012,21140049400012,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,4,,,,RUE,DE L'EGLISE,14480,BAZENVILLE,,,14049,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400502,00012,21140050200012,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,3,,,,,LE BOURG,14490,LA BAZOQUE,,,14050,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400502,00020,21140050200020,O,2000-01-01,NN,,,2006-10-26T23:40:17,false,3,MAIRIE,,,,LE BOURG,14490,LA BAZOQUE,,,14050,,,,,,,,,,,,,,,,,,,2004-12-31,F,SERVICE DES ORDURES MENAGERES,,,,90.0B,NAFRev1,N
211400510,00015,21140051000015,O,1984-04-09,NN,,,2019-11-14T14:00:19,true,3,MAIRIE,,,,,14340,BEAUFOUR-DRUVAL,,,14231,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
211400528,00017,21140052800017,O,1983-03-01,NN,,,2017-05-04T01:22:24,true,5,,,,RTE,DE CAEN,14350,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2016-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400536,00010,21140053600010,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,4,,,,,LE BOURG,14620,BEAUMAIS,,,14053,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400544,00014,21140054400014,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,3,,,,,LE BOURG,14380,BEAUMESNIL,,,14054,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
211400551,00019,21140055100019,O,1983-03-01,02,2019,,2021-10-27T08:06:52,true,3,,,,RUE,DU PARADIS,14950,BEAUMONT-EN-AUGE,,,14055,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400551,00027,21140055100027,O,1983-12-21,03,2019,,2021-10-27T08:06:52,false,4,,4,,PL,DE VERDUN,14950,BEAUMONT-EN-AUGE,,,14055,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400551,00035,21140055100035,O,1998-12-25,NN,,,2019-11-14T14:00:19,false,2,MAIRIE,,,RUE,DU PARADIS,14950,BEAUMONT-EN-AUGE,,,14055,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
211400569,00011,21140056900011,O,1983-03-01,NN,,,2018-09-29T12:04:31,true,5,,,,,LE BOURG,14260,LES MONTS D'AUNAY,,,14027,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400569,00029,21140056900029,O,1999-01-01,NN,,,2017-02-12T14:19:15,false,4,MAIRIE,,,,LE BOURG,14260,LES MONTS D'AUNAY,,,14027,,,,,,,,,,,,,,,,,,,2017-01-01,F,BUDGET ORDURES MENAGERES,,,,38.11Z,NAFRev2,N
211400569,00037,21140056900037,O,2002-01-01,,,,2017-02-12T14:19:15,false,4,MAIRIE,,,,LE BOURG,14260,LES MONTS D'AUNAY,,,14027,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
211400577,00014,21140057700014,O,1983-03-01,03,2019,,2021-10-27T08:06:52,true,4,,,,RUE,LEONARD GILLES,14370,BELLENGREVILLE,,,14057,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400577,00022,21140057700022,O,1983-12-21,12,2019,,2021-10-27T08:06:52,false,4,,2,,RUE,LEONARD GILLES,14370,BELLENGREVILLE,,,14057,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400577,00030,21140057700030,O,1983-12-21,03,2019,,2021-10-27T08:06:52,false,4,,17,,RUE,DU STADE,14370,BELLENGREVILLE,,,14057,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400585,00017,21140058500017,O,1983-03-01,NN,,,2017-05-04T01:22:24,true,4,,,,,LE BOURG,14140,LIVAROT-PAYS-D'AUGE,,,14371,,,,,,,,,,,,,,,,,,,2016-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400593,00011,21140059300011,O,1983-03-01,11,2019,,2021-10-27T08:06:52,true,4,,,,RUE,RICOQUET,14910,BENERVILLE-SUR-MER,,,14059,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400601,00012,21140060100012,O,1983-03-01,11,2019,,2021-10-27T08:06:52,true,4,,1,,AV,DU 5 JUIN 1944,14970,BENOUVILLE,,,14060,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400601,00020,21140060100020,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,5,,3,,RUE,DU GRAND CLOS,14970,BENOUVILLE,,,14060,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400601,00046,21140060100046,O,1987-12-10,02,2019,,2021-10-27T08:06:52,false,4,,3,,RUE,DU GRAND CLOS,14970,BENOUVILLE,,,14060,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400601,00053,21140060100053,O,1995-12-25,NN,,,2017-08-04T14:22:10,false,3,MAIRIE,1,,AV,DU 5 JUIN 1944,14970,BENOUVILLE,,,14060,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE D'EAU,,,,84.12Z,NAFRev2,N
211400601,00061,21140060100061,O,1998-12-25,NN,,,2012-10-04T08:42:58,false,4,MAIRIE,1,,AV,DU 5 JUIN 1944,14970,BENOUVILLE,,,14060,,,,,,,,,,,,,,,,,,,2011-04-11,F,SON ET LUMIERE,,,,90.02Z,NAFRev2,N
211400619,00014,21140061900014,O,1983-03-01,NN,,,2017-05-04T01:22:24,true,5,,,,RUE,DE LA 11 EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2016-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400619,00022,21140061900022,O,1983-12-21,NN,,,2017-05-04T01:22:24,false,5,,,,RUE,DU 11EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2016-01-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400619,00048,21140061900048,O,1998-12-25,NN,,,,false,2,MAIRIE,,,RUE,DE LA 11 EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,1999-12-31,F,SERVICE DES TRANSPORTS PUBLICS,,,,60.2B,NAF1993,N
211400619,00055,21140061900055,O,1995-12-25,NN,,,2007-06-26T16:53:16,false,2,MAIRIE,,,RUE,DE LA 11 EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2006-12-25,F,SERVICE D'ASSAINISSEMENT,,,,75.1C,NAFRev1,N
211400619,00063,21140061900063,O,2000-04-01,NN,,,2006-10-26T23:40:17,false,3,MAIRIE,,,RUE,DE LA 11 EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2005-12-31,F,SERVICE DES ORDURES MENAGERES,,,,90.0B,NAFRev1,N
211400619,00071,21140061900071,O,2002-09-27,NN,,,2007-06-26T16:58:04,false,3,MAIRIE,,,RUE,DE LA 11EME DBB,14260,SOULEUVRE EN BOCAGE,,,14061,,,,,,,,,,,,,,,,,,,2004-12-21,F,LOTISSEMENT LA TOSTAINERIE,,,,70.1C,NAFRev1,N
211400627,00017,21140062700017,O,1983-03-01,03,2019,,2021-10-27T08:06:52,true,3,,,,PL,DU PRESBYTERE,14440,BENY-SUR-MER,,,14062,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
211400627,00025,21140062700025,O,1983-12-21,NN,,,2019-11-14T14:00:19,false,3,,,,RUE,SAINTE MARIE,14440,BENY-SUR-MER,,,14062,,,,,,,,,,,,,,,,,,,1994-09-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
211400627,00033,21140062700033,O,1994-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,PL,DU PRESBYTERE,14440,BENY-SUR-MER,,,14062,,,,,,,,,,,,,,,,,,,2004-12-31,F,SERVICE D'ASSAINISSEMENT,,,,90.0A,NAFRev1,N
211400635,00010,21140063500010,O,1983-03-01,02,2019,,2021-10-27T08:06:52,true,3,,,,,LE BOURG,14710,BERNESQ,,,14063,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400643,00014,21140064300014,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,3,,,,,,14170,BERNIERES D'AILLY,,,14064,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
211400643,00022,21140064300022,O,1983-12-21,01,2019,,2021-10-27T08:06:52,false,5,,,,,,14170,BERNIERES D'AILLY,,,14064,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400650,00019,21140065000019,O,1983-03-01,NN,,,2017-05-04T01:22:24,true,5,,,,,LE BOURG,14410,VALDALLIERE,,,14726,,,,,,,,,,,,,,,,,,,2016-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400650,00027,21140065000027,O,1983-03-16,NN,,,2016-01-12T10:30:28,false,3,,,,,LE BOURG,14410,VALDALLIERE,,,14726,,,,,,,,,,,,,,,,,,,2004-07-01,F,CANTINE SCOLAIRE,,,,55.5A,NAFRev1,N
211400650,00043,21140065000043,O,1987-12-10,NN,,,2016-04-26T01:19:57,false,6,,,,,LE BOURG,14410,VALDALLIERE,,,14726,,,,,,,,,,,,,,,,,,,2016-01-01,F,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400668,00011,21140066800011,O,1983-03-01,12,2019,,2021-10-27T08:06:52,true,4,,,,RUE,HERVE LEGUILLON,14990,BERNIERES-SUR-MER,,,14066,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400668,00029,21140066800029,O,1983-03-16,NN,,,2019-11-14T14:00:19,false,6,,,,CHE,QUINTEFEUILLE,14990,BERNIERES-SUR-MER,,,14066,,,,,,,,,,,,,,,,,,,2013-11-05,F,TENNIS,,,,93.29Z,NAFRev2,N
211400668,00037,21140066800037,O,1983-12-21,NN,,,2019-11-14T14:00:19,false,4,,6,,RUE,BAZIN,14990,BERNIERES-SUR-MER,,,14066,,,,,,,,,,,,,,,,,,,2006-08-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAFRev1,N
211400668,00045,21140066800045,O,1983-12-21,12,2019,,2021-10-27T08:06:52,false,4,,93,,RUE,DE L ABBE BLIN,14990,BERNIERES-SUR-MER,,,14066,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400668,00052,21140066800052,O,1994-01-01,NN,,,2019-11-14T14:00:19,false,4,MAIRIE,,,RUE,HERVE LEGUILLON,14990,BERNIERES-SUR-MER,,,14066,,,,,,,,,,,,,,,,,,,2001-04-30,F,SERVICE EAU,,,,41.0Z,NAF1993,N
211400676,00014,21140067600014,O,1984-04-09,NN,,,2017-02-12T14:19:15,true,4,MAIRIE,,,,,14170,SAINT-PIERRE-EN-AUGE,,,14654,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,84.11Z,NAFRev2,N
211400684,00018,21140068400018,O,1983-03-01,11,2019,,2021-10-27T08:06:52,true,4,,,,RUE,DU GENERAL DE GAULLE,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400684,00026,21140068400026,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,4,RUE DES ECOLES,,,RUE,GENERAL DE GAULLE,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400684,00034,21140068400034,O,1983-12-21,03,2019,,2021-10-27T08:06:52,false,4,,,,RUE,DES ECOLES,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400684,00059,21140068400059,O,1995-12-25,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,RUE,DU GENERAL DE GAULLE,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE D'EAU,,,,84.12Z,NAFRev2,N
211400684,00067,21140068400067,O,2005-10-03,,,,2019-11-14T14:00:19,false,3,,,,RUE,DU GENERAL DE GAULLE,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2012-04-02,F,LOT DE LA FRESNAYE,,,,42.99Z,NAFRev2,N
211400692,00011,21140069200011,O,1983-03-01,11,2019,,2021-10-27T08:06:52,true,4,,,,RTE,DE SAP,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400692,00029,21140069200029,O,1983-12-21,02,2019,,2021-10-27T08:06:52,false,4,,,,RTE,D ORBEC,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400692,00037,21140069200037,O,1983-12-21,NN,,,2016-04-26T01:19:57,false,4,,,,RUE,DU STADE,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400692,00045,21140069200045,O,1997-01-01,NN,,,,false,4,MAIRIE,,,RTE,DE SAP,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2002-12-31,F,LOTISSEMENT,,,,70.1C,NAF1993,N
211400692,00052,21140069200052,O,1999-01-01,NN,,,2008-01-04T18:26:19,false,3,MAIRIE,,,RTE,DE SAP,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
211400692,00060,21140069200060,O,1998-12-25,NN,,,2020-06-17T15:23:02,false,3,MAIRIE,,,RTE,DE SAP,14100,BEUVILLERS,,,14069,,,,,,,,,,,,,,,,,,,2019-12-31,F,SERVICE D'EAU,,,,84.12Z,NAFRev2,N
211400700,00012,21140070000012,O,1983-03-01,02,2019,,2021-10-27T08:06:52,true,4,,,,AV,DE LA GARE,14430,BEUVRON-EN-AUGE,,,14070,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400700,00020,21140070000020,O,1983-03-16,NN,,,2019-11-14T14:00:19,false,4,MAIRIE,,,AV,DE LA GARE,14430,BEUVRON-EN-AUGE,,,14070,,,,,,,,,,,,,,,,,,,1999-12-25,F,CANTINE SCOLAIRE,,,,55.5A,NAF1993,N
211400700,00046,21140070000046,O,1998-01-01,NN,,,2019-11-14T14:00:19,false,4,MAIRIE,,,AV,DE LA GARE,14430,BEUVRON-EN-AUGE,,,14070,,,,,,,,,,,,,,,,,,,2017-07-31,F,SERVICE EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
211400734,00011,21140073400011,O,1983-03-01,NN,,,2018-09-29T12:04:31,true,4,,,,RTE,ONDEFONTAINE,14260,SEULLINE,,,14579,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,N
211400734,00029,21140073400029,O,1983-12-21,NN,,,2017-01-03T13:56:57,false,5,,,,RTE,ONDEFONTAINE,14260,SEULLINE,,,14579,,,,,,,,,,,,,,,,,,,2003-09-05,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
211400742,00014,21140074200014,O,1983-03-01,NN,,,2019-06-24T13:09:28,true,4,,,,,LE BOURG,14370,VALAMBRAY,,,14005,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
211400742,00022,21140074200022,O,1983-12-21,NN,,,2018-09-29T12:04:31,false,5,,,,,LE BOURG,14370,VALAMBRAY,,,14005,,,,,,,,,,,,,,,,,,,2017-01-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400759,00018,21140075900018,O,1983-03-01,NN,,,2018-09-29T12:04:31,true,4,,,,RTE,DE MEZIDON,14370,MERY-BISSIERES-EN-AUGE,,,14410,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,N
211400767,00011,21140076700011,O,1983-03-01,21,2019,,2021-10-27T08:06:52,true,4,,4,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400767,00029,21140076700029,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,4,,24,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE COLBERT,,,,85.20Z,NAFRev2,N
211400767,00037,21140076700037,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,4,,,,RUE,GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE COLBERT,,,,85.10Z,NAFRev2,N
211400767,00045,21140076700045,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,4,,,,RUE,LOUISE MICHEL,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE JOLIOT CURIE,,,,85.10Z,NAFRev2,N
211400767,00052,21140076700052,O,1983-12-21,11,2019,,2021-10-27T08:06:52,false,4,,,,RUE,LOUISE MICHEL,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE JOLIOT CURIE,,,,85.20Z,NAFRev2,N
211400767,00060,21140076700060,O,1996-01-01,NN,,,2019-11-14T14:00:19,false,4,MAIRIE,4,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2000-12-31,F,LOTISSEMENTS,,,,70.1C,NAF1993,N
211400767,00078,21140076700078,O,1997-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,,,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,1997-12-31,F,LOTISSEMENTS,,,,75.1G,NAF1993,N
211400767,00086,21140076700086,O,1998-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,4,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2004-12-25,F,LOTISSEMENT COMMUNAL DU DAM,,,,70.1C,NAFRev1,N
211400767,00094,21140076700094,O,1998-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,4,,RUE,GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2004-12-25,F,LOTISSEMENT TOULOUSE LAUTREC,,,,70.1C,NAFRev1,N
211400767,00102,21140076700102,O,1995-12-25,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,4,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE D'EAU,,,,84.12Z,NAFRev2,N
211400767,00110,21140076700110,O,2000-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,RUE,GENERAL DE GAULLE,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2003-12-31,F,LOTISSEMENT DUCLOS,,,,70.1C,NAFRev1,N
211400767,00128,21140076700128,O,2000-01-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2006-12-31,F,LOTISSEMENT L OREE,,,,70.1C,NAFRev1,N
211400767,00136,21140076700136,O,1999-09-01,NN,,,2019-11-14T14:00:19,false,3,MAIRIE,,,RUE,DU GENERAL DE GAULLE,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2003-12-31,F,LOTISSEMENT LES FEUILLANTINES,,,,70.1C,NAFRev1,N
211400767,00144,21140076700144,O,2004-10-25,NN,,,2019-11-14T14:00:19,false,4,MAIRIE,4,,RUE,DU GENERAL LECLERC,14550,BLAINVILLE-SUR-ORNE,,,14076,,,,,,,,,,,,,,,,,,,2012-01-27,F,LOTISSEMENT QUARTIER OUEST-BLAINVILLE,,,,42.99Z,NAFRev2,N
211400775,00014,21140077500014,O,1983-03-01,03,2019,,2021-10-27T08:06:52,true,4,,,,,LE BOURG,14130,BLANGY-LE-CHATEAU,,,14077,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211400775,00022,21140077500022,O,1983-12-21,03,2019,,2021-10-27T08:06:52,false,4,,,,,L'ECOLE,14130,BLANGY-LE-CHATEAU,,,14077,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211400775,00030,21140077500030,O,1904-04-04,NN,,,2019-11-14T14:00:19,false,3,,,,RTE,DE LISIEUX,14130,BLANGY-LE-CHATEAU,,,14077,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOGEMENT FOYER,,,,87.30A,NAFRev2,N
211400775,00048,21140077500048,O,1987-12-10,NN,,,2019-11-14T14:00:19,false,6,,,,,L'ECOLE,14130,BLANGY-LE-CHATEAU,,,14077,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211400775,00055,21140077500055,O,1998-12-25,NN,,,2019-11-14T14:00:19,false,2,MAIRIE,,,,LE BOURG,14130,BLANGY-LE-CHATEAU,,,14077,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
211400783,00018,21140078300018,O,1983-03-01,01,2019,,2021-10-27T08:06:52,true,3,,,,,LE BOURG,14400,BLAY,,,14078,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
211400783,00026,21140078300026,O,1998-12-25,NN,,,2008-01-04T18:26:19,false,2,,,,,LE BOURG,14400,BLAY,,,14078,,,,,,,,,,,,,,,,,,,2008-01-01,A,GITE,,,,55.20Z,NAFRev2,N
