187500038,00679,18750003800679,O,1992-01-01,NN,,,2013-05-18T02:09:20,false,7,,8,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2011-11-01,F,CCIP ADVANCIA NEGOCIA,,,,85.42Z,NAFRev2,O
187500038,00687,18750003800687,O,1992-05-01,,,,,false,3,,10,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1999-12-31,F,DIR LOGISTIQUE MOYENS CHAMPERRET DLMC,,,,91.1A,NAF1993,N
187500038,00695,18750003800695,O,1993-02-03,,,,,false,3,,,,,LES PARISETTES,39310,LAJOUX,,,39274,,,,,,,,,,,,,,,,,,,1998-12-31,F,CENTRE DE MONTAGNE COLONIE DE VACANCES,,,,55.2E,NAF1993,N
187500038,00703,18750003800703,O,1992-12-17,,,,,false,4,,6,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1999-12-31,F,EAP ECOLE EUROPEENNE DES AFFAIRES-CCIP,,,,80.3Z,NAF1993,N
187500038,00711,18750003800711,O,1993-01-01,,,,,false,3,,2,B,RUE,DE VIARMES,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,1999-12-31,F,CCIP DELEGATION DE PARIS,,,,91.1A,NAF1993,N
187500038,00729,18750003800729,O,1994-01-01,NN,,,2008-04-26T08:14:19,false,3,,14,,RUE,CHATEAUBRIAND,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2006-12-31,F,DIR GEN ADJOINT ACTION TERRIT AFF INSTIT,,,,91.1A,NAFRev1,N
187500038,00737,18750003800737,O,1991-01-01,,,,,false,3,,11,,RUE,JEAN FERRANDI,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,70.2A,NAF1993,N
187500038,00745,18750003800745,O,1995-01-01,,,,,false,4,,67,,BD,DE COURCELLES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2003-01-01,F,CCIP-HABITAT,,,,70.3D,NAF1993,N
187500038,00752,18750003800752,O,1995-01-01,,,,,false,4,,14,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1999-12-31,F,CCIP CTRE PERFECTION ADMINISTRAT AFFAIRE,,,,80.3Z,NAF1993,N
187500038,00760,18750003800760,O,1995-09-01,,,,,false,3,POLE UNIVERSIT L DE VINCI,12,,AV,LEONARD DE VINCI,92400,COURBEVOIE,,,92026,92916,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,1999-01-22,F,INST SUPERIEUR TECHNOL MANAGEM CCIP-ISTM,,,,80.3Z,NAF1993,N
187500038,00778,18750003800778,O,1999-01-22,NN,,,2019-11-14T14:01:05,false,4,,2,,BD,BLAISE PASCAL,93160,NOISY-LE-GRAND,,BP 99,93051,93162,NOISY LE GRAND CEDEX,,,,,,,,,,,,,,,,,2009-12-25,F,CCIP ESIEE MANAGEMENT,,,,85.42Z,NAFRev2,N
187500038,00786,18750003800786,O,1999-01-01,NN,,,2015-01-09T16:12:40,false,4,,2,,PL,DE LA BOURSE,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2014-12-23,F,DELEGATION DE PARIS,,,,94.11Z,NAFRev2,N
187500038,00794,18750003800794,O,2003-01-01,NN,,,2015-01-09T16:12:40,false,6,,49,,RUE,DE TOCQUEVILLE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP-ERMES,,,,94.11Z,NAFRev2,O
187500038,00802,18750003800802,O,2003-01-01,NN,,,2011-04-23T04:09:32,false,4,,67,,BD,DE COURCELLES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2009-12-25,F,DIRECTION DES CONGRES ET SALONS DCS,,,,94.11Z,NAFRev2,N
187500038,00810,18750003800810,O,2007-01-01,NN,,,2015-01-09T16:12:40,false,3,47 ET 49,47,,RUE,DE TOCQUEVILLE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP SERVICES CENTRAUX DGA-FA,,,,94.11Z,NAFRev2,O
187500038,00828,18750003800828,O,2007-01-01,NN,,,2015-01-09T16:12:40,false,4,,2,,RUE,DE VIARMES,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP DIR APPUI AUX ENTREPRISES INFORMATION,,,,94.11Z,NAFRev2,O
187500038,00836,18750003800836,O,2007-04-01,NN,,,2011-04-23T04:09:32,false,3,,2,,RUE,DE VIARMES,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2009-12-25,F,SECRETARIAT GENERAL POLE BOURSE,,,,94.11Z,NAFRev2,O
187500038,00844,18750003800844,O,2007-01-01,NN,,,2014-06-13T23:19:19,false,3,,163,B,AV,DE CLICHY,75017,PARIS 17,,,75117,75849,PARIS CEDEX 17,,,,,,,,,,,,,,,,,2012-07-01,F,CCIP DELEG FORMATION COMPETENCES,,,,94.11Z,NAFRev2,O
187500038,00851,18750003800851,O,2009-01-01,NN,,,2015-01-09T16:12:40,false,2,,28,,RUE,DE L ABBE GREGOIRE,75006,PARIS 6,,,75106,75279,PARIS CEDEX 06,,,,,,,,,,,,,,,,,2014-12-23,F,DIR RELATIONS INTERNAT ENSEIGNEMENT,,,,94.11Z,NAFRev2,O
187500038,00869,18750003800869,O,2011-11-01,NN,,,2015-01-09T16:12:40,false,2,,3,,RUE,ARMAND MOISANT,75015,PARIS 15,,CS 81560,75115,75731,PARIS CEDEX 15,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP NOVANCIA,,,,85.42Z,NAFRev2,O
187500038,00877,18750003800877,O,2012-04-01,NN,,,2015-01-09T16:12:40,false,2,,40,,AV,MARCEL PAUL,92230,GENNEVILLIERS,,,92036,,,,,,,,,,,,,,,,,,,2014-12-23,F,HRCFA - HOTEL REGIONAL CTRE FORMATION APPRENTIS,,,,94.11Z,NAFRev2,N
187500038,00885,18750003800885,O,2010-04-07,NN,,,2015-01-09T16:12:40,false,2,,55,,PL,NELSON MANDELA,92000,NANTERRE,,,92050,92729,NANTERRE CEDEX,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP DELEGATION DES HAUTS DE SEINE,,,,94.11Z,NAFRev2,O
187500038,00893,18750003800893,O,2012-09-01,,,,2012-06-25T16:10:24,false,1,,40,,AV,MARCEL PAUL,92230,GENNEVILLIERS,,,92036,,,,,,,,,,,,,,,,,,,2012-09-01,F,CENTRE DE FORMATION D'APPRENTIS,,,,85.32Z,NAFRev2,N
187500038,00901,18750003800901,O,2012-07-01,NN,,,2015-01-09T16:12:40,false,2,,8,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2014-12-23,F,CCIP DELEGATION FORMATION COMPETENCES,,,,94.11Z,NAFRev2,O
187500046,00011,18750004600011,O,1983-03-01,22,2019,,2021-10-27T08:04:38,true,5,,12,,AV,MARCEAU,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2017-01-22,A,,,,,94.11Z,NAFRev2,O
187500053,00066,18750005300066,O,1990-01-01,22,2019,,2021-10-27T08:04:38,true,5,,72,,RUE,DE REUILLY,75012,PARIS 12,,,75112,75592,PARIS CEDEX 12,,,,,,,,,,,,,,,,,2020-12-31,F,,,,,94.11Z,NAFRev2,O
187500053,00074,18750005300074,O,2017-12-20,,,,2021-02-02T10:07:05,false,2,134/140 - METROPOLE 19,134,,RUE,D AUBERVILLIERS,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2020-12-31,F,HOTEL ARTISANAL PARISIEN,,,,82.99Z,NAFRev2,N
187500053,00082,18750005300082,O,2020-05-28,,,,2021-02-02T10:07:05,false,2,,10,,RUE,DE FOURCY,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2020-12-31,F,LA BOUTIQUE ARTISANALE,,,,82.99Z,NAFRev2,N
187500061,00010,18750006100010,O,1966-01-06,22,2019,,2021-10-27T08:04:38,true,3,,39,,AV,GEORGES BERNANOS,75005,PARIS 5,,,75105,75231,PARIS CEDEX 05,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,N
187500061,00077,18750006100077,O,1983-03-16,03,2019,,2021-10-27T08:04:38,false,4,,41,,RUE,TOURNEFORT,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS CITE U CONCORDIA,,,,55.90Z,NAFRev2,O
187500061,00085,18750006100085,O,1983-03-16,02,2019,,2021-10-27T08:04:38,false,4,NUM 13 A 17,13,,RUE,DAREAU,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS RESIDENCE UNIVERSITAIRE DAREAU,,,,55.90Z,NAFRev2,O
187500061,00101,18750006100101,O,1983-03-16,NN,,,2008-01-04T18:18:58,false,4,,13,,RUE,DAREAU,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTR REG OEUVR UNIVERS REST DAREAU,,,,56.29B,NAFRev2,O
187500061,00119,18750006100119,O,1983-03-16,12,2019,,2021-10-27T08:04:38,false,4,,5,,RUE,CENSIER,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS REST UNIVERS CENSIER,,,,56.29B,NAFRev2,O
187500061,00127,18750006100127,O,1983-03-16,NN,,,2008-01-04T18:18:58,false,3,,24,,RUE,DE LA HARPE,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,DISPENSAIRE HOSTATER,,,,86.21Z,NAFRev2,N
187500061,00135,18750006100135,O,1983-03-16,01,2019,,2021-10-27T08:04:38,false,4,,53,,RUE,LHOMOND,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS CITE U COUBERTIN,,,,55.90Z,NAFRev2,O
187500061,00143,18750006100143,O,1983-03-16,12,2019,,2021-10-27T08:04:38,false,4,,3,,RUE,MABILLON,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS REST UNIVERS MABILLON,,,,56.29B,NAFRev2,O
187500061,00150,18750006100150,O,1983-03-16,NN,,,2008-01-04T18:18:58,false,3,,11,,RUE,DES BEAUX ARTS,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAISON DES BEAUX ARTS,,,,88.99B,NAFRev2,N
187500061,00168,18750006100168,O,1983-03-16,11,2019,,2021-10-27T08:04:38,false,3,,5,,RUE,ANDRE MAZET,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,CROUS REST UNIVERS MAZET,,,,56.29B,NAFRev2,N
187500061,00192,18750006100192,O,1985-03-01,NN,,,2016-01-24T18:14:50,false,4,,156,,RUE,DE VAUGIRARD,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2016-01-24,A,CROUS-REST UNIVERS CHU-NECKER,,,,56.29B,NAFRev2,O
187500061,00200,18750006100200,O,1985-03-01,12,2019,,2021-10-27T08:04:38,false,4,,,,AV,DE POLOGNE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS DAUPHINE,,,,56.29B,NAFRev2,O
187500061,00218,18750006100218,O,1985-03-01,NN,,,2008-01-04T18:18:58,false,3,,,,CRS,LA REINE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,CROUS-REST UNIVERS GD PALAIS,,,,56.29B,NAFRev2,N
187500061,00226,18750006100226,O,1985-03-01,11,2019,,2021-10-27T08:04:38,false,4,,39,,AV,GEORGES BERNANOS,75005,PARIS 5,,,75105,75231,PARIS CEDEX 05,,,,,,,,,,,,,,,,,2021-01-01,A,CITE UNIVERSITAIRE J.SARRAILH,,,,55.90Z,NAFRev2,O
187500061,00234,18750006100234,O,1985-03-01,01,2019,,2021-10-27T08:04:38,false,3,,3,,RUE,DES CARMES,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,CROUS-RESID UNIVERS CARMES,,,,55.90Z,NAFRev2,N
187500061,00242,18750006100242,O,1985-03-01,12,2019,,2021-10-27T08:04:38,false,4,,8,B,RUE,CUVIER,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS,,,,56.29B,NAFRev2,O
187500061,00259,18750006100259,O,1985-03-01,11,2019,,2021-10-27T08:04:38,false,4,,10,,RUE,JEAN CALVIN,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS CHATELET,,,,56.29B,NAFRev2,O
187500061,00283,18750006100283,O,1985-03-01,11,2019,,2021-10-27T08:04:38,false,4,,4,,RUE,DE CITEAUX,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS,,,,56.29B,NAFRev2,O
187500061,00291,18750006100291,O,1985-03-01,11,2019,,2021-10-27T08:04:38,false,4,,4,,RUE,DE CITEAUX,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-RESID UNIVERS CITEAUX,,,,55.90Z,NAFRev2,O
187500061,00309,18750006100309,O,1985-03-01,02,2019,,2021-10-27T08:04:38,false,3,,105,,BD,DE L HOPITAL,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,CROUS-REST UNIVERS CHU-PITIE,,,,56.29B,NAFRev2,N
187500061,00317,18750006100317,O,1985-03-01,01,2019,,2021-10-27T08:04:38,false,4,,29,,RUE,DAVIEL,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2021-01-01,A,CITE UNIVERSITAIRE DAVIEL CROUS PARIS,,,,55.90Z,NAFRev2,O
187500061,00341,18750006100341,O,1985-03-01,03,2019,,2021-10-27T08:04:38,false,6,,2,,RUE,FRANCIS DE CROISSET,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA CLIGNANCOURT,,,,56.29B,NAFRev2,O
187500061,00358,18750006100358,O,1985-03-01,11,2019,,2021-10-27T08:04:38,false,4,,16,,RUE,HENRI HUCHARD,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS BICHAT,,,,56.29B,NAFRev2,O
187500061,00374,18750006100374,O,1985-03-01,03,2019,,2021-10-27T08:04:38,false,4,,92,,RUE,D ASSAS,75006,PARIS 6,,,75106,75270,PARIS CEDEX 06,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS ASSAS,,,,56.29B,NAFRev2,O
187500061,00382,18750006100382,O,1985-03-01,12,2019,,2021-10-27T08:04:38,false,4,,39,,AV,GEORGES BERNANOS,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CROUS-REST UNIVERS BULLIER,,,,56.29B,NAFRev2,O
187500061,00556,18750006100556,O,1988-08-26,11,2019,,2021-10-27T08:04:38,false,4,,143,,AV,DE VERSAILLES,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2021-01-01,A,RESTAURANT UNIVERSITAIRE IUT DESCARTES,,,,56.29B,NAFRev2,O
187500061,00564,18750006100564,O,1988-08-26,NN,,,2010-04-18T03:08:11,false,3,,12,,RUE,DE L'ABBAYE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE CULTUREL DE L'ABBAYE,,,,88.99B,NAFRev2,N
187500061,00572,18750006100572,O,1988-08-26,NN,,,2019-11-14T14:00:56,false,3,,,,,AUX PRAZ,74400,CHAMONIX-MONT-BLANC,,,74056,,,,,,,,,,,,,,,,,,,1993-01-01,F,CENTRE UNIVERSITAIRE LES PRAZ,,,,85.3K,NAF1993,N
187500061,00580,18750006100580,O,1988-08-26,NN,,,2008-01-04T18:18:58,false,3,,5,,RUE,ANDRE MAZET,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,UMIT,,,,88.99B,NAFRev2,N
187500061,00598,18750006100598,O,1984-01-01,01,2019,,2021-10-27T08:04:38,false,4,,31,,AV,GEORGES BERNANOS,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CENTRE SPORTIF UNIVERSITAIRE,,,,88.99B,NAFRev2,O
187500061,00606,18750006100606,O,1990-09-01,NN,,,2008-01-04T18:18:58,false,3,,26,,RUE,DU FG SAINT JACQUES,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,CITE UNIVERSITAIRE SAINT JACQUES,,,,55.90Z,NAFRev2,N
187500061,00614,18750006100614,O,1990-10-22,11,2019,,2021-10-27T08:04:38,false,3,,17,,RUE,DE TOLBIAC,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIVERSITAIRE TOLBIAC,,,,56.29B,NAFRev2,N
187500061,00622,18750006100622,O,1987-04-01,NN,,,2011-04-23T04:09:32,false,3,,31,,RUE,DAVIEL,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,FOYER JEUNES TRAVAILLEURS,,,,55.90Z,NAFRev2,N
187500061,00630,18750006100630,O,1991-01-01,11,2019,,2021-10-27T08:04:38,false,4,,12,,PL,DU PANTHEON,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA PANTHEON,,,,56.29B,NAFRev2,O
187500061,00648,18750006100648,O,1991-05-13,NN,,,2008-01-04T18:18:58,false,3,,17,,QUAI,MALAQUAIS,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAFETERIA DES BEAUX ARTS,,,,56.29B,NAFRev2,N
187500061,00655,18750006100655,O,1992-02-01,11,2019,,2021-10-27T08:04:38,false,4,,45,,RUE,DES SAINTS PERES,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA DES SAINTS-PERES,,,,56.29B,NAFRev2,O
187500061,00663,18750006100663,O,1994-01-01,00,2018,,2020-08-25T10:13:55,false,4,,2,,AV,PTE CLIGNANCOURT,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2018-09-01,F,RESTAURANT UNIVERSITAIRE RABELAIS,,,,56.29B,NAFRev2,N
187500061,00671,18750006100671,O,1995-10-01,01,2019,,2021-10-27T08:04:38,false,4,,17,,RUE,ST HIPPOLYTE,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA SAINT HIPPOLYTE,,,,56.29B,NAFRev2,O
187500061,00689,18750006100689,O,1995-11-01,02,2019,,2021-10-27T08:04:38,false,4,N°4-8,4,,RUE,FRANCIS DE CROISSET,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2021-01-01,A,CITE UNIVERSITAIRE FRANCIS DE CROISSET,,,,55.90Z,NAFRev2,O
187500061,00697,18750006100697,O,1996-01-01,01,2019,,2021-10-27T08:04:38,false,4,,21,,RUE,D ASSAS,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA INSTITUT CATHOLIQUE DE PARIS,,,,56.29B,NAFRev2,O
187500061,00705,18750006100705,O,1995-10-16,01,2019,,2021-10-27T08:04:38,false,4,,108,,BD,MALESHERBES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA MALESHERBES,,,,56.29B,NAFRev2,O
187500061,00713,18750006100713,O,1996-07-01,02,2019,,2021-10-27T08:04:38,false,4,,27,,RUE,ST GUILLAUME,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA SCIENCES POLITIQUES,,,,56.29B,NAFRev2,O
187500061,00721,18750006100721,O,1996-07-01,01,2019,,2021-10-27T08:04:38,false,4,,391,,RUE,DE VAUGIRARD,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA VAUGIRARD CROUS DE PARIS,,,,56.29B,NAFRev2,O
187500061,00739,18750006100739,O,1969-04-28,,,,2008-01-04T18:18:58,false,3,,10,,AV,PIERRE LAROUSSE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT ECOLE SUPERIEUR ELECTRICITE,,,,56.29B,NAFRev2,N
187500061,00747,18750006100747,O,1997-09-15,11,2019,,2021-10-27T08:04:38,false,4,,97,,BD,DE L HOPITAL,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2021-01-01,A,RESIDENCE UNIVERSITAIRE PITIE,,,,55.90Z,NAFRev2,O
187500061,00754,18750006100754,O,1998-04-01,01,2019,,2021-10-27T08:04:38,false,4,,1,,RUE,LACRETELLE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2013-01-27,A,CAFETERIA LACRETELLE,,,,56.29B,NAFRev2,O
187500061,00762,18750006100762,O,1998-10-01,01,2019,,2021-10-27T08:04:38,false,4,,162,,RUE,SAINT CHARLES,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAFETERIA SAINT-CHARLES,,,,56.29B,NAFRev2,O
187500061,00770,18750006100770,O,1999-03-15,01,2019,,2021-10-27T08:04:38,false,4,,24,,RUE,DU FG SAINT JACQUES,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2021-01-01,A,CAFETERIA COCHIN,,,,56.29B,NAFRev2,O
187500061,00788,18750006100788,O,1999-10-01,11,2019,,2021-10-27T08:04:38,false,4,,71,,AV,EDOUARD VAILLANT,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2021-01-01,A,RESTAURANT UNIVERSITAIRE BOULOGNE,,,,56.29A,NAFRev2,O
187500061,00796,18750006100796,O,2000-09-01,01,2019,,2021-10-27T08:04:38,false,3,,1,,RUE,MAURICE ARNOUX,92120,MONTROUGE,,,92049,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIVERSITAIRE,,,,56.29B,NAFRev2,N
