217105147,00011,21710514700011,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,4,,,,,LE BOURG,71330,SENS-SUR-SEILLE,,,71514,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105147,00029,21710514700029,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,5,LE BOURG,,,,,71330,SENS-SUR-SEILLE,,,71514,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105154,00017,21710515400017,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,3,,,,,,71460,SERCY,,,71515,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105154,00025,21710515400025,O,1996-12-25,NN,,,2008-01-04T18:40:56,false,2,MAIRIE,,,,,71460,SERCY,,,71515,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
217105162,00010,21710516200010,O,1983-03-01,03,2019,,2021-10-27T08:10:14,true,4,,,,,LE BOURG,71310,SERLEY,,,71516,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105162,00028,21710516200028,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71310,SERLEY,,,71516,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105162,00036,21710516200036,O,1996-01-01,NN,,,2008-01-04T18:40:56,false,3,MAIRIE,,,,LE BOURG,71310,SERLEY,,,71516,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105162,00044,21710516200044,O,2001-12-25,NN,,,2008-01-04T18:40:56,false,2,MAIRIE,,,,LE BOURG,71310,SERLEY,,,71516,,,,,,,,,,,,,,,,,,,2008-01-01,A,BA DERLEY EPICERIE,,,,42.99Z,NAFRev2,N
217105162,00051,21710516200051,O,2016-03-18,,,,2021-02-23T10:33:15,false,1,MAIRIE,,,,LE BOURG,71310,SERLEY,,,71516,,,,,,,,,,,,,,,,,,,2016-03-18,A,TRANSPORT SCOLAIRE,,,,49.39A,NAFRev2,N
217105170,00013,21710517000013,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,4,,18,,RTE,NATIONALE,71350,SERMESSE,,,71517,,,,,,,,,,,,,,,,,,,2009-06-28,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105188,00015,21710518800015,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,4,,,,,,71960,SERRIERES,,,71518,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105188,00023,21710518800023,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,,,,,LE BOURG,71960,SERRIERES,,,71518,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105188,00031,21710518800031,O,1996-12-25,NN,,,2018-04-03T16:48:22,false,3,MAIRIE,,,,LE BOURG,71960,SERRIERES,,,71518,,,,,,,,,,,,,,,,,,,2016-12-15,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105196,00018,21710519600018,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,4,,,,,,71310,SERRIGNY-EN-BRESSE,,,71519,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105204,00010,21710520400010,O,1983-03-01,11,2019,,2021-10-27T08:10:14,true,4,,,,,,71100,SEVREY,,,71520,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105204,00028,21710520400028,O,1983-12-21,NN,,,2014-06-13T23:35:24,false,3,,33,,RUE,LOUIS VERCHERE,71100,SEVREY,,,71520,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105204,00036,21710520400036,O,1983-12-21,03,2019,,2021-10-27T08:10:14,false,3,,3,,RUE,GEORGES BRUSSON,71100,SEVREY,,,71520,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105204,00044,21710520400044,O,1999-07-01,NN,,,2008-01-04T18:40:56,false,3,MAIRIE,,,,,71100,SEVREY,,,71520,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENTS ET ZONE ARTISANALE,,,,42.99Z,NAFRev2,N
217105204,00051,21710520400051,O,1999-01-01,NN,,,2009-05-06T10:42:17,false,3,,36,,RUE,LOUIS VERCHERE,71100,SEVREY,,,71520,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCATIONS,,,,68.20B,NAFRev2,N
217105212,00013,21710521200013,O,1983-03-01,03,2019,,2021-10-27T08:10:14,true,4,,,,,,71250,SIGY-LE-CHATEL,,,71521,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105212,00021,21710521200021,O,1996-12-25,NN,,,2019-11-14T14:00:55,false,2,MAIRIE,,,,,71250,SIGY-LE-CHATEL,,,71521,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105220,00016,21710522000016,O,1983-03-01,11,2019,,2021-10-27T08:10:14,true,4,,,,,LE BOURG,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105220,00024,21710522000024,O,1983-12-21,11,2019,,2021-10-27T08:10:14,false,3,,,,,LE BOURG,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105220,00032,21710522000032,O,1996-12-25,NN,,,2008-01-04T18:40:56,false,2,MAIRIE,,,,,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105220,00040,21710522000040,O,1998-11-01,NN,,,2008-11-17T11:22:10,false,4,MAIRIE,,,RTE,DE SAUGY,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2008-07-25,F,SERVICE LOTISSEMENT LA VANOISE,,,,42.99Z,NAFRev2,N
217105220,00057,21710522000057,O,2001-05-01,NN,,,2013-10-05T12:12:43,false,4,,,,,MAIRIE,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2012-12-25,F,ZONE ACTIVITES ARTISANALES,,,,42.99Z,NAFRev2,N
217105220,00065,21710522000065,O,2002-04-22,NN,,,2011-03-11T14:53:35,false,4,,,,,,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2010-12-31,F,BA LOT ZONE INDUSTRIELLE,,,,42.99Z,NAFRev2,N
217105220,00073,21710522000073,O,2002-04-22,NN,,,2011-03-11T14:58:48,false,3,,,,,,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2008-01-01,A,BA LOT LES COURS PANTET,,,,42.99Z,NAFRev2,N
217105220,00081,21710522000081,O,2002-08-01,NN,,,2013-05-21T09:08:10,false,4,,,,,,71290,SIMANDRE,,,71522,,,,,,,,,,,,,,,,,,,2010-12-27,F,BA LOTISS DU STADE,,,,42.99Z,NAFRev2,N
217105238,00018,21710523800018,O,1983-03-01,11,2019,,2021-10-27T08:10:14,true,4,,,,,,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105238,00026,21710523800026,O,1983-12-21,02,2019,,2021-10-27T08:10:14,false,3,,9,,PL,DE LA MAIRIE,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105238,00034,21710523800034,O,1983-12-21,NN,,,,false,4,LE GALLET,,,,,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,1999-09-01,F,ECOLE PRIMAIRE LE GALLET,,,,80.1Z,NAF1993,N
217105238,00042,21710523800042,O,1996-12-25,NN,,,2018-09-24T11:41:17,false,3,MAIRIE,,,,LE BOURG,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,2017-12-31,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105238,00059,21710523800059,O,1999-09-01,01,2019,,2021-10-27T08:10:14,false,4,LE GALLET,28,,RTE,DE LOUHANS,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE LE GALLET,,,,85.10Z,NAFRev2,N
217105238,00067,21710523800067,O,2002-03-01,NN,,,2015-01-23T17:34:09,false,4,MAIRIE,1,,PL,DE LA MAIRIE,71330,SIMARD,,,71523,,,,,,,,,,,,,,,,,,,2012-12-31,F,AMENAGEMENT D UN LOTISSEMENT,,,,42.99Z,NAFRev2,N
217105246,00011,21710524600011,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,3,,,,,,71220,SIVIGNON,,,71524,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
217105246,00029,21710524600029,O,1985-03-01,01,2019,,2021-10-27T08:10:14,false,3,,,,,,71220,SIVIGNON,,,71524,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE RPI,,,,85.20Z,NAFRev2,N
217105253,00017,21710525300017,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,4,,,,,,71960,SOLOGNY,,,71525,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105253,00025,21710525300025,O,1983-12-21,NN,,,2010-04-18T03:13:40,false,6,,,,,,71960,SOLOGNY,,,71525,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105253,00033,21710525300033,O,1996-12-25,NN,,,2020-05-29T11:54:45,false,3,MAIRIE,,,,DERRIERE L'EGLISE,71960,SOLOGNY,,,71525,,,,,,,,,,,,,,,,,,,2019-12-31,F,SERVICE EAU,,,,36.00Z,NAFRev2,N
217105253,00041,21710525300041,O,2008-09-01,02,2019,,2021-10-27T08:10:14,false,1,,,,,LE BOURG,71960,SOLOGNY,,,71525,,,,,,,,,,,,,,,,,,,2008-09-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105261,00010,21710526100010,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71960,SOLUTRE-POUILLY,,,71526,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105261,00028,21710526100028,O,1989-05-26,NN,,,2019-11-14T14:00:55,false,4,LE BOURG,,,,,71960,SOLUTRE-POUILLY,,,71526,,,,,,,,,,,,,,,,,,,2003-08-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
217105261,00036,21710526100036,O,2003-09-01,01,2019,,2021-10-27T08:10:14,false,3,,,,,LE BOURG,71960,SOLUTRE-POUILLY,,,71526,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105279,00012,21710527900012,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,3,,,,,,71540,SOMMANT,,,71527,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
217105279,00020,21710527900020,O,1998-09-01,01,2019,,2021-10-27T08:10:14,false,3,,,,,LE BOURG,71540,SOMMANT,,,71527,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105279,00038,21710527900038,O,2003-01-01,,,,2008-09-05T14:16:10,false,4,MAIRIE,,,,,71540,SOMMANT,,,71527,,,,,,,,,,,,,,,,,,,2008-01-01,F,LOTISSEMENT DE SOMMANT,,,,42.99Z,NAFRev2,N
217105287,00015,21710528700015,O,1983-03-01,11,2019,,2021-10-27T08:10:14,true,4,,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105287,00023,21710528700023,O,1983-12-21,03,2019,,2021-10-27T08:10:14,false,3,,273,,RUE,DE LA MARE AU PRETRE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105287,00031,21710528700031,O,1986-06-26,02,2019,,2021-10-27T08:10:14,false,3,,125,,RUE,DU CLOS DES JARDINS,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217105287,00049,21710528700049,O,1996-12-25,NN,,,2018-07-27T11:25:22,false,3,MAIRIE,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2017-12-31,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105287,00056,21710528700056,O,1998-01-01,NN,,,2008-01-04T18:40:56,false,3,MAIRIE,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT LES CHAMPS GAUTRIOTS,,,,42.99Z,NAFRev2,N
217105287,00064,21710528700064,O,2002-07-01,NN,,,2008-11-17T11:43:49,false,4,,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,F,LOTISS. CHAMP DU PONT,,,,42.99Z,NAFRev2,N
217105287,00072,21710528700072,O,2002-09-01,NN,,,2008-11-17T11:41:58,false,4,,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-10-09,F,LOTISSEMENT LE CURTIL MARTIN,,,,42.99Z,NAFRev2,N
217105287,00080,21710528700080,O,2007-08-01,,,,2008-09-03T11:40:33,false,3,MAIRIE,1,,PL,DE LA MAIRIE,71500,SORNAY,,,71528,,,,,,,,,,,,,,,,,,,2008-01-01,F,REHABILITATION LOGEMENTS POSTE,,,,68.20A,NAFRev2,N
217105295,00018,21710529500018,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71220,SUIN,,,71529,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105295,00026,21710529500026,O,1983-12-21,00,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71220,SUIN,,,71529,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105295,00034,21710529500034,O,1998-01-01,NN,,,2009-05-15T15:19:37,false,4,,,,,AU BOURG,71220,SUIN,,,71529,,,,,,,,,,,,,,,,,,,2009-05-05,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105303,00010,21710530300010,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,11,,RUE,DU REUIL D'EZE,71360,SULLY,,,71530,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105303,00028,21710530300028,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71360,SULLY,,,71530,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105303,00036,21710530300036,O,1996-12-25,NN,,,2017-10-20T16:42:46,false,3,MAIRIE,,,,,71360,SULLY,,,71530,,,,,,,,,,,,,,,,,,,2015-09-11,F,SERVICE DES EAUX ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
217105303,00044,21710530300044,O,1996-12-25,NN,,,,false,3,MAIRIE,,,,,71360,SULLY,,,71530,,,,,,,,,,,,,,,,,,,2000-01-01,F,SERVICE ASSAINISSEMENT,,,,90.0A,NAF1993,N
217105303,00051,21710530300051,O,2015-01-01,,,,2016-01-12T00:10:32,false,1,,,,,,71360,SULLY,,,71530,,,,,,,,,,,,,,,,,,,2015-01-01,A,SYLVICULTURE,,,,02.20Z,NAFRev2,N
217105311,00013,21710531100013,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71190,LA TAGNIERE,,,71531,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105311,00021,21710531100021,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71190,LA TAGNIERE,,,71531,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105311,00039,21710531100039,O,1996-12-25,NN,,,2010-07-22T16:37:12,false,3,MAIRIE,,,,,71190,LA TAGNIERE,,,71531,,,,,,,,,,,,,,,,,,,2009-12-31,F,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
217105329,00015,21710532900015,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71250,TAIZE,,,71532,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105337,00018,21710533700018,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71740,TANCON,,,71533,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105337,00026,21710533700026,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71740,TANCON,,,71533,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105337,00034,21710533700034,O,1996-12-25,NN,,,2008-01-04T18:40:56,false,2,MAIRIE,,,,LE BOURG,71740,TANCON,,,71533,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105337,00042,21710533700042,O,2000-06-01,NN,,,2008-01-04T18:40:56,false,3,,,,,MAIRIE,71740,TANCON,,,71533,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT,,,,42.99Z,NAFRev2,N
217105337,00059,21710533700059,O,2000-06-01,NN,,,2008-01-04T18:40:56,false,3,,,,,MAIRIE,71740,TANCON,,,71533,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCATION COMMERCES MULTIPLES,,,,42.99Z,NAFRev2,N
217105345,00011,21710534500011,O,1983-03-01,01,2019,,2021-10-27T08:10:14,true,3,,,,,LE BOURG,71330,LE TARTRE,,,71534,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
217105345,00029,21710534500029,O,1999-08-01,NN,,,2018-07-27T13:46:31,false,4,MAIRIE,,,,LE BOURG,71330,LE TARTRE,,,71534,,,,,,,,,,,,,,,,,,,2017-12-01,F,LOTISSEMENT COMMUNAL,,,,42.99Z,NAFRev2,N
217105352,00017,21710535200017,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71400,TAVERNAY,,,71535,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105352,00025,21710535200025,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,LE BOURG,,,,,71400,TAVERNAY,,,71535,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105352,00033,21710535200033,O,1996-12-25,NN,,,2008-01-04T18:40:56,false,2,MAIRIE,,,,,71400,TAVERNAY,,,71535,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217105360,00010,21710536000010,O,1983-03-01,NN,,,2019-11-14T14:00:55,true,3,,,,,,71270,PIERRE-DE-BRESSE,,,71351,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
217105378,00012,21710537800012,O,1983-03-01,11,2019,,2021-10-27T08:10:14,true,3,,,,,,71190,THIL-SUR-ARROUX,,,71537,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
217105386,00015,21710538600015,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,4,,,,,,71440,THUREY,,,71538,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105386,00023,21710538600023,O,1983-12-21,01,2019,,2021-10-27T08:10:14,false,3,,,,,,71440,THUREY,,,71538,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217105386,00031,21710538600031,O,2004-09-20,NN,,,2008-01-04T18:40:56,false,3,,,,,HOTEL DE VILLE,71440,THUREY,,,71538,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT DE THUREY,,,,42.99Z,NAFRev2,N
217105386,00049,21710538600049,O,2004-10-01,NN,,,2014-05-28T11:14:58,false,4,MAIRIE,,,,LE BOURG,71440,THUREY,,,71538,,,,,,,,,,,,,,,,,,,2012-12-31,F,LOTISSEMENT LE GRAND CROULLY,,,,42.99Z,NAFRev2,N
217105394,00019,21710539400019,O,1983-03-01,02,2019,,2021-10-27T08:10:14,true,3,,,,,,71490,TINTRY,,,71539,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
217105402,00010,21710540200010,O,1983-03-01,21,2019,,2021-10-27T08:10:14,true,4,,,,AV,DE BOURGOGNE,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217105402,00036,21710540200036,O,1983-12-21,11,2019,,2021-10-27T08:10:14,false,3,,,,AV,DE CONSELVE,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE CHAMP BATARD,,,,85.20Z,NAFRev2,N
217105402,00044,21710540200044,O,1983-12-21,NN,,,2006-10-26T23:41:33,false,3,,,,RES,DU LAC,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2005-08-31,F,ECOLE PRIMAIRE LE VILET,,,,80.1Z,NAFRev1,N
217105402,00051,21710540200051,O,1983-01-01,NN,,,2006-10-26T23:41:33,false,3,RUE DE L'ECOLE,,,,LE BOURG,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2005-08-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
217105402,00069,21710540200069,O,1989-05-26,NN,,,2006-10-26T23:41:33,false,3,,,,ALL,DES ECOLES,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2005-08-31,F,ECOLE MATERNELLE CHAMP CORDET,,,,80.1Z,NAFRev1,N
217105402,00077,21710540200077,O,1989-05-26,NN,,,,false,4,,,,RES,DU LAC,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,1996-12-25,F,ECOLE MATERNELLE LE VILET,,,,80.1Z,NAF1993,N
217105402,00085,21710540200085,O,1989-05-26,11,2019,,2021-10-27T08:10:14,false,3,,,,ALL,DES ECOLES,71210,TORCY,,,71540,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE CHAMP CORDET,,,,85.20Z,NAFRev2,N
