200057255,00131,20005725500131,O,2016-01-01,02,2019,,2021-10-27T08:05:52,false,1,,1,,RUE,ANDRE MALRAUX,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
200057255,00149,20005725500149,O,2016-01-01,02,2019,,2021-10-27T08:05:52,false,1,,7,,RUE,DE LA GARE,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057255,00198,20005725500198,O,2016-01-01,,,,2016-06-28T13:52:14,false,1,,,,RUE,DE LA VALLEE DOUDEMONT,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,ACCUEIL DE LOISIRS ENVOLEE D'PLUMES,,,,88.91A,NAFRev2,O
200057255,00206,20005725500206,O,2016-01-01,,,,2016-06-28T14:38:53,false,1,,,,IMP,DE CHATEAU VIGNON,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,ACCUEIL DE LOISIRS LOCAL CHATEAU VIGNON,,,,88.91A,NAFRev2,O
200057255,00214,20005725500214,O,2016-01-01,,,,2016-06-28T14:41:43,false,1,,29,,RUE,ALBERT CAMUS,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,ACCUEIL DE LOISIRS ESPACE JEUNES,,,,88.91A,NAFRev2,O
200057255,00222,20005725500222,O,2016-01-01,,,,2016-06-28T14:44:44,false,1,,,,RUE,DE LA PASSERELLE,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,BASSIN D'APPRENTISSAGE FIXE,,,,93.11Z,NAFRev2,O
200057255,00230,20005725500230,O,2021-01-01,,,,2021-09-17T11:36:07,true,1,,,,PL,DE L HOTEL DE VILLE,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2021-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200057263,00010,20005726300010,O,2016-01-01,,,,2021-08-09T09:00:12,false,2,,5,T,AV,DU GEN DE GAULLE,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,88.99B,NAFRev2,N
200057263,00028,20005726300028,O,2016-01-01,,,,2015-12-21T11:35:48,false,1,,,,RUE,MARCEL PAGNOL,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2016-01-01,A,FOYER CLUB PERSONNES AGEES,,,,87.30A,NAFRev2,N
200057263,00036,20005726300036,O,2021-01-01,,,,2021-09-04T11:45:59,true,1,MAIRIE,,,PL,DE L HOTEL DE VILLE,45330,LE MALESHERBOIS,,,45191,,,,,,,,,,,,,,,,,,,2021-01-01,A,,,,,88.99B,NAFRev2,N
200057271,00013,20005727100013,O,2016-01-01,,,,2016-02-09T09:38:53,true,1,MAIRIE,,,PL,DU CARDINAL GRENTE,50410,PERCY-EN-NORMANDIE,,,50393,,,,,,,,,,,,,,,,,,,2016-01-01,A,,,,,88.99B,NAFRev2,O
200057271,00021,20005727100021,O,2016-01-01,,,,2015-12-08T11:13:58,false,1,ST MICHEL,,,RUE,DU PETIT TRAM,50410,PERCY-EN-NORMANDIE,,,50393,,,,,,,,,,,,,,,,,,,2016-01-01,A,FOYER RESIDENCE ST MICHEL,,,,87.30A,NAFRev2,N
200057271,00039,20005727100039,O,2016-01-01,,,,2016-01-15T09:36:12,false,1,,,,RUE,DU CHANOINE SOUDEE,50410,PERCY-EN-NORMANDIE,,,50393,,,,,,,,,,,,,,,,,,,2016-01-01,A,LOCATION LOGEMENTS JEUNES,,,,68.20B,NAFRev2,N
200057289,00015,20005728900015,O,2016-01-01,21,2019,,2021-10-27T08:05:52,true,1,,85,B,RUE,DU GAL LECLERC,60250,MOUY,,,60439,,,,,,,,,,,,,,,,,,,2016-01-01,A,EHPAD,,,,87.10A,NAFRev2,O
200057289,00023,20005728900023,O,2016-01-01,12,2019,,2021-10-27T08:05:52,false,1,,6,,RUE,DU GENERAL DE GAULLE,60370,BERTHECOURT,,,60065,,,,,,,,,,,,,,,,,,,2016-01-01,A,EHPAD MADAME DE MAUPEOU,,,,87.10A,NAFRev2,O
200057289,00031,20005728900031,O,2016-01-01,21,2019,,2021-10-27T08:05:52,false,1,,4,,RUE,LAMARTINE,60510,BRESLES,,,60103,,,,,,,,,,,,,,,,,,,2016-01-01,A,EHPAD LA MARE BRULEE,,,,87.10A,NAFRev2,O
200057297,00018,20005729700018,O,2016-01-01,21,2019,,2021-10-27T08:05:52,true,1,,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200057297,00026,20005729700026,O,2016-01-01,,,,2015-12-21T11:35:09,false,1,,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE BRICQUEBEC,,,,84.11Z,NAFRev2,N
200057297,00034,20005729700034,O,2016-01-01,,,,2016-01-12T10:41:45,false,1,,,,,L'EGLISE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE LES PERQUES,,,,84.11Z,NAFRev2,N
200057297,00042,20005729700042,O,2016-01-01,,,,2016-01-12T10:47:11,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE QUETTETOT,,,,84.11Z,NAFRev2,N
200057297,00059,20005729700059,O,2016-01-01,,,,2016-01-12T10:52:14,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE SAINT-MARTIN-LE-HEBERT,,,,84.11Z,NAFRev2,N
200057297,00067,20005729700067,O,2016-01-01,,,,2016-01-12T10:54:30,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE LE VALDECIE,,,,84.11Z,NAFRev2,N
200057297,00075,20005729700075,O,2016-01-01,,,,2016-01-12T11:01:58,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE LE VRETOT,,,,84.11Z,NAFRev2,N
200057297,00083,20005729700083,O,2016-01-01,,,,2015-12-21T11:35:12,false,1,,,,RUE,PIERRE LEFILLASTRE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
200057297,00091,20005729700091,O,2016-01-01,,,,2015-12-21T11:35:12,false,1,,,,RUE,PIERRE LEFILLASTRE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057297,00109,20005729700109,O,2016-01-01,11,2019,,2021-10-27T08:05:52,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057297,00117,20005729700117,O,2016-01-01,,,,2016-01-12T11:01:49,false,1,,,,,LE BOURG,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057297,00125,20005729700125,O,2016-01-01,,,,2019-01-18T14:00:19,false,2,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2018-01-01,F,ASSAINISSEMENT COLLECTIF,,,,37.00Z,NAFRev2,N
200057297,00133,20005729700133,O,2016-01-01,,,,2021-06-18T10:15:41,false,2,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2017-12-05,F,BATIMENT A USAGE COMMERCIAL,,,,68.20B,NAFRev2,N
200057297,00141,20005729700141,O,2016-01-01,,,,2021-06-18T10:22:38,false,2,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2017-12-05,F,ZAD DU LONG BOSCQ,,,,42.99Z,NAFRev2,N
200057297,00158,20005729700158,O,2016-01-01,,,,2016-04-21T07:33:41,false,1,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,LOTISSEMENT COMMUNAL,,,,42.99Z,NAFRev2,N
200057297,00166,20005729700166,O,2016-01-01,,,,2016-04-21T07:33:41,false,1,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMERCE LA FOURNEE,,,,47.11B,NAFRev2,N
200057305,00019,20005730500019,O,2016-01-01,,,,2020-03-31T03:44:35,true,2,MAIRIE,,,PL,DE LA MAIRIE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2017-02-05,A,,,,,88.99B,NAFRev2,O
200057305,00027,20005730500027,O,2016-01-01,12,2019,,2021-10-27T08:05:52,false,1,,,,RUE,DE LA GARE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,EHPAD LES HORTENSIAS,,,,87.10A,NAFRev2,O
200057305,00035,20005730500035,O,2016-01-01,02,2019,,2021-10-27T08:05:52,false,1,,,,AV,DE LA GARE,50260,BRICQUEBEC-EN-COTENTIN,,,50082,,,,,,,,,,,,,,,,,,,2016-01-01,A,FOYER PERSONNES AGEES LES PEUPLIERS,,,,87.30A,NAFRev2,O
200057313,00013,20005731300013,O,2016-01-01,NN,,,2019-06-24T13:08:48,true,2,,42,,RUE,DE L'EGLISE,39160,VAL-D'EPY,,,39209,,,,,,,,,,,,,,,,,,,2018-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
200057313,00021,20005731300021,O,2016-01-01,,,,2018-02-11T18:13:06,false,2,,,,RUE,DE LA MAIRIE,39320,VAL-D'EPY,,,39209,,,,,,,,,,,,,,,,,,,2018-01-01,F,COMMUNE DELEGUEE DE FLORENTIA,,,,84.11Z,NAFRev2,N
200057313,00039,20005731300039,O,2016-01-01,,,,2018-02-11T18:13:06,false,2,,,,RUE,DE L'ECOLE,39160,VAL-D'EPY,,,39209,,,,,,,,,,,,,,,,,,,2018-01-01,F,COMMUNE DELEGUEE DE NANTEY,,,,84.11Z,NAFRev2,N
200057313,00047,20005731300047,O,2016-01-01,,,,2018-02-11T18:13:06,false,2,,,,RUE,DE LA MAIRIE,39160,VAL-D'EPY,,,39209,,,,,,,,,,,,,,,,,,,2018-01-01,F,COMMUNE DELEGUEE DE SENAUD,,,,84.11Z,NAFRev2,N
200057313,00054,20005731300054,O,2016-01-01,,,,2018-02-11T18:13:06,false,2,,42,,RUE,DE L'EGLISE,39160,VAL-D'EPY,,,39209,,,,,,,,,,,,,,,,,,,2018-01-01,F,COMMUNE DELEGUEE DE VAL D'EPY,,,,84.11Z,NAFRev2,N
200057321,00016,20005732100016,O,2016-01-01,12,2019,,2021-10-27T08:05:52,true,1,MAISON DES SERVICES LE TREFLE,32,,RUE,DES ROMAINS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2016-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200057321,00024,20005732100024,O,2016-01-01,,,,2021-02-23T10:29:45,false,1,MAISON DES SERVICES LE TREFLE,32,,RUE,DES ROMAINS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE TRUCHTERSHEIM,,,,84.11Z,NAFRev2,N
200057321,00032,20005732100032,O,2016-01-01,,,,2018-07-03T11:31:10,false,2,,8,,RUE,DE L'ECOLE,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2018-09-01,F,COMMUNE DELEGUEE DE PFETTISHEIM,,,,84.11Z,NAFRev2,N
200057321,00040,20005732100040,O,2016-01-01,,,,2021-02-23T10:29:45,false,1,MAISON DES SERVICES LE TREFLE,32,,RUE,DES ROMAINS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2016-01-01,A,REGIE TRANSPORTS SCOLAIRES,,,,49.39A,NAFRev2,N
200057321,00057,20005732100057,O,2016-01-01,02,2019,,2021-10-27T08:05:52,false,1,,,,RUE,DES BOSQUETS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
200057321,00065,20005732100065,O,2016-01-01,11,2019,,2021-10-27T08:05:52,false,1,,1,,RUE,DE L'AMITIE,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057321,00073,20005732100073,O,2016-01-01,00,2018,,2020-08-25T10:15:01,false,2,,3,,RUE,DE L'ECOLE,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2018-05-01,F,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200057321,00081,20005732100081,O,2018-05-01,,,,2018-07-03T13:09:47,false,1,,9,E,RUE,DU FOSSE HANS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2018-05-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,O
200057321,00099,20005732100099,O,2018-09-01,,,,2018-07-03T13:11:53,false,1,,9,E,RUE,DU FOSSE HANS,67370,TRUCHTERSHEIM,,,67495,,,,,,,,,,,,,,,,,,,2018-09-01,A,COMMUNE DELEGUEE DE PFETTISHEIM,,,,84.11Z,NAFRev2,N
200057339,00018,20005733900018,O,2016-01-01,11,2019,,2021-10-27T08:05:52,true,1,,47,,RUE,D'YVETOT,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2016-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200057339,00026,20005733900026,O,2016-01-01,,,,2020-11-16T13:58:54,false,2,MAIRIE ANNEXE,111,,,BOURG,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2020-05-26,F,COMMUNE DELEGUEE DE BETTEVILLE,,,,84.11Z,NAFRev2,N
200057339,00034,20005733900034,O,2016-01-01,,,,2020-11-16T14:00:11,false,2,MAIRIE ANNEXE,47,,RUE,D'YVETOT,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2020-05-26,F,COMMUNE DELEGUEE DE FREVILLE,,,,84.11Z,NAFRev2,N
200057339,00042,20005733900042,O,2016-01-01,,,,2020-11-16T14:01:03,false,2,MAIRIE ANNEXE,,,,LE VILLAGE,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2020-05-26,F,COMMUNE DELEGUEE DE LA FOLLETIERE,,,,84.11Z,NAFRev2,N
200057339,00059,20005733900059,O,2016-01-01,,,,2020-11-16T14:01:47,false,2,MAIRIE ANNEXE,,,RTE,DE L'EGLISE,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2020-05-26,F,COMMUNE DELEGUEE DE MONT DE L'IF,,,,84.12Z,NAFRev2,N
200057339,00067,20005733900067,O,2016-01-01,11,2019,,2021-10-27T08:05:52,false,1,,,,,LE BOURG,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE DE BETTEVILLE,,,,85.20Z,NAFRev2,N
200057339,00075,20005733900075,O,2016-01-01,02,2019,,2021-10-27T08:05:52,false,1,,,,,LE BOURG,76190,SAINT MARTIN DE L'IF,,,76289,,,,,,,,,,,,,,,,,,,2016-01-01,A,ECOLE PRIMAIRE DE FREVILLE,,,,85.20Z,NAFRev2,N
200057347,00011,20005734700011,O,2016-01-01,12,2019,,2021-10-27T08:05:52,true,1,,2,,PL,MARIE COLLET,01370,VAL-REVERMONT,,,01426,,,,,,,,,,,,,,,,,,,2016-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200057347,00029,20005734700029,O,2016-01-01,,,,2016-01-04T11:27:35,false,1,,,,RTE,DU REVERMONT,01370,VAL-REVERMONT,,,01426,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE PRESSIAT,,,,84.11Z,NAFRev2,N
200057347,00037,20005734700037,O,2016-01-01,,,,2021-02-23T10:29:45,false,1,,2,,PL,MARIE COLLET,01370,VAL-REVERMONT,,,01426,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE TREFFORT,,,,84.11Z,NAFRev2,N
200057347,00045,20005734700045,O,2016-01-01,,,,2015-12-08T15:07:45,false,1,ANCIEN PRESBYTERE,,,,,01370,VAL-REVERMONT,,,01426,,,,,,,,,,,,,,,,,,,2016-01-01,A,COMMUNE DELEGUEE DE CUISIAT,,,,84.11Z,NAFRev2,N
