210702775,00037,21070277500037,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,,,07200,SAINT-MICHEL-DE-BOULOGNE,,,07277,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,N
210702783,00015,21070278300015,O,1983-03-01,03,2019,,2021-10-27T08:06:34,true,4,,,,,LE VILLAGE,07360,SAINT-MICHEL-DE-CHABRILLANOUX,,,07278,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702783,00023,21070278300023,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,,,,LE VILLAGE,07360,SAINT-MICHEL-DE-CHABRILLANOUX,,,07278,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702783,00031,21070278300031,O,2000-10-01,NN,,,2017-12-20T15:11:40,false,4,,,,,,07360,SAINT-MICHEL-DE-CHABRILLANOUX,,,07278,,,,,,,,,,,,,,,,,,,2016-12-31,F,LOGEMENTS SOCIAUX,,,,42.99Z,NAFRev2,N
210702783,00049,21070278300049,O,2003-12-25,NN,,,2008-01-04T18:24:36,false,2,,,,,LE VILLAGE,07360,SAINT-MICHEL-DE-CHABRILLANOUX,,,07278,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL DE BONNET,,,,55.30Z,NAFRev2,N
210702791,00018,21070279100018,O,1983-03-01,11,2019,,2021-10-27T08:06:34,false,5,,,,PL,DU POUSSIAC,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2020-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
210702791,00026,21070279100026,O,1983-12-21,11,2019,,2021-10-27T08:06:34,false,4,,,,,LA PLAINE DU COURS,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE  LA PLAINE DU COURS,,,,85.20Z,NAFRev2,N
210702791,00034,21070279100034,O,1983-12-21,03,2019,,2021-10-27T08:06:34,false,3,,,,,LE BARRAGE,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
210702791,00042,21070279100042,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,4,,,,HAM,LE BARRAGE,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE 0180H,,,,80.1Z,NAF1993,N
210702791,00059,21070279100059,O,1994-12-25,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,PL,DU POUSSIAC,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2017-12-31,F,SERVICE ASSAINISSEMENT DE ST MONTAN,,,,37.00Z,NAFRev2,N
210702791,00067,21070279100067,O,2004-01-01,NN,,,2019-11-14T14:00:15,false,4,MAIRIE,,,PL,DU VILLAGE,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2008-12-31,F,LOTISSEMENT LA LICHERE GARIGAS,,,,42.99Z,NAFRev2,N
210702791,00083,21070279100083,O,2020-01-01,,,,2021-02-23T10:31:10,true,1,,,,,VOIE ANTIQUE HAUTE,07220,SAINT-MONTAN,,,07279,,,,,,,,,,,,,,,,,,,2020-01-01,A,,,,,84.11Z,NAFRev2,O
210702809,00018,21070280900018,O,1983-03-01,11,2019,,2021-10-27T08:06:34,true,4,,1,,PL,DE LA MAIRIE,07460,SAINT-PAUL-LE-JEUNE,,,07280,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702809,00026,21070280900026,O,1983-12-21,01,2019,,2021-10-27T08:06:34,false,3,,25,,RUE,GASTON ROUSSEL,07460,SAINT-PAUL-LE-JEUNE,,,07280,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702809,00034,21070280900034,O,1996-01-01,NN,,,2020-03-13T11:40:33,false,3,MAIRIE,1,,PL,DE LA MAIRIE,07460,SAINT-PAUL-LE-JEUNE,,,07280,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
210702809,00042,21070280900042,O,1998-01-01,NN,,,2019-11-14T14:00:15,false,3,,,,,LES VANS,07460,SAINT-PAUL-LE-JEUNE,,,07280,,,,,,,,,,,,,,,,,,,2008-01-01,F,RESIDENCE REPAIRE,,,,87.30A,NAFRev2,N
210702809,00067,21070280900067,O,2008-05-07,,,,2020-03-13T11:43:38,false,2,,65,,RUE,GASTON ROUSSEL,07460,SAINT-PAUL-LE-JEUNE,,,07280,,,,,,,,,,,,,,,,,,,2017-02-09,A,MEDIATHEQUE ANDRE BRAHIC,,,,91.01Z,NAFRev2,N
210702817,00011,21070281700011,O,1983-03-01,21,2019,,2021-10-27T08:06:34,true,4,,,,PL,DE L HOTEL DE VILLE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702817,00029,21070281700029,O,1983-12-21,12,2019,,2021-10-27T08:06:34,false,4,,,,QUAI,DOC JULES BOUVAT,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE DU QUAI,,,,85.20Z,NAFRev2,N
210702817,00037,21070281700037,O,1983-12-21,11,2019,,2021-10-27T08:06:34,false,4,,18,,RUE,DU GEN LECLERC,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB BREMONDIERES,,,,85.20Z,NAFRev2,N
210702817,00045,21070281700045,O,1983-12-21,11,2019,,2021-10-27T08:06:34,false,3,,18,,RUE,DU GEN LECLERC,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
210702817,00052,21070281700052,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,4,,,,RUE,ANTONIN BASSET,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2013-12-25,F,ECOLE MATERNELLE PUBLIQUE CENTRE,,,,85.10Z,NAFRev2,N
210702817,00060,21070281700060,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,3,,,,,TOURTOUSSE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2003-12-25,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
210702817,00078,21070281700078,O,1995-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,PL,DE LA MAIRIE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2006-01-01,F,SERVICE EAUX ET ASSAINISSEMENT,,,,41.0Z,NAFRev1,N
210702817,00086,21070281700086,O,1996-12-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,PL,DE LA MAIRIE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2008-01-01,A,EDITIONS DE PUBLICATIONS MUNICIPALES,,,,84.11Z,NAFRev2,N
210702817,00094,21070281700094,O,1995-05-17,NN,,,2019-11-14T14:00:15,false,4,,,,RUE,DE LA MAIRIE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,1999-05-11,F,LOTISSEMENT COMMUNAL MALGAZON,,,,70.1C,NAF1993,N
210702817,00102,21070281700102,O,1999-01-01,NN,,,2019-11-14T14:00:15,false,2,MAIRIE,,,PL,DE L HOTEL DE VILLE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,1999-12-25,F,ZONE ARTISANALE,,,,70.1C,NAF1993,N
210702817,00110,21070281700110,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,4,MAIRIE,,,PL,DE L HOTEL DE VILLE,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2003-03-31,F,TECHNOPARC 2000,,,,70.1C,NAFRev1,N
210702817,00177,21070281700177,O,2013-12-25,02,2019,,2021-10-27T08:06:34,false,1,,,,RUE,NAPOLEON MARTIN,07130,SAINT-PERAY,,,07281,,,,,,,,,,,,,,,,,,,2013-12-25,A,ECOLE MATERNELLE PUBLIQUE CENTRE,,,,85.10Z,NAFRev2,N
210702825,00014,21070282500014,O,1983-03-01,01,2019,,2021-10-27T08:06:34,true,4,HOTEL DE VILLE,,,,,07450,SAINT-PIERRE-DE-COLOMBIER,,,07282,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702825,00022,21070282500022,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,3,,,,,LE VILLAGE,07450,SAINT-PIERRE-DE-COLOMBIER,,,07282,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702833,00018,21070283300018,O,1983-03-01,02,2019,,2021-10-27T08:06:34,true,3,HOTEL DE VILLE,,,,,07400,SAINT-PIERRE-LA-ROCHE,,,07283,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210702841,00011,21070284100011,O,1983-03-01,01,2019,,2021-10-27T08:06:34,true,3,,18,,PL,DE LA MAIRIE,07140,SAINT-PIERRE-SAINT-JEAN,,,07284,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210702841,00037,21070284100037,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,,,07140,SAINT-PIERRE-SAINT-JEAN,,,07284,,,,,,,,,,,,,,,,,,,2008-01-01,A,EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
210702858,00015,21070285800015,O,1983-03-01,01,2019,,2021-10-27T08:06:34,true,3,,45,,IMP,DE L'EGLISE,07520,SAINT-PIERRE-SUR-DOUX,,,07285,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210702858,00023,21070285800023,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,45,,IMP,DE L'EGLISE,07520,SAINT-PIERRE-SUR-DOUX,,,07285,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,N
210702866,00018,21070286600018,O,1983-03-01,11,2019,,2021-10-27T08:06:34,true,4,,,,PL,CLOS,07190,SAINT-PIERREVILLE,,,07286,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702866,00026,21070286600026,O,1983-03-16,NN,,,2019-11-14T14:00:15,false,3,,,,,,07190,SAINT-PIERREVILLE,,,07286,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMP MUNICIPAL DE PUAUSSON,,,,55.30Z,NAFRev2,N
210702866,00034,21070286600034,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,,,,,07190,SAINT-PIERREVILLE,,,07286,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702866,00042,21070286600042,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,4,,,,,HAMEAU DE TAUZUC,07190,SAINT-PIERREVILLE,,,07286,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
210702866,00059,21070286600059,O,1994-12-25,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,PL,CLOS,07190,SAINT-PIERREVILLE,,,07286,,,,,,,,,,,,,,,,,,,2010-12-25,A,SERVICE D'EAU ET D'ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
210702874,00012,21070287400012,O,1983-03-01,02,2019,,2021-10-27T08:06:34,true,4,HOTEL DE VILLE,,,,,07580,SAINT-PONS,,,07287,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702874,00020,21070287400020,O,1983-12-21,01,2019,,2021-10-27T08:06:34,false,3,,,,,LE VILLAGE,07580,SAINT-PONS,,,07287,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702874,00038,21070287400038,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,,LE VILLAGE,07580,SAINT-PONS,,,07287,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
210702882,00015,21070288200015,O,1983-03-01,03,2019,,2021-10-27T08:06:34,true,4,MAIRIE,35,,PL,DE LA MAIRIE,07000,SAINT-PRIEST,,,07288,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702882,00023,21070288200023,O,1983-12-21,NN,,,2019-11-14T14:00:15,false,4,,,,,,07000,SAINT-PRIEST,,,07288,,,,,,,,,,,,,,,,,,,2019-10-14,F,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702882,00031,21070288200031,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,323,,RTE,DES MINES,07000,SAINT-PRIEST,,,07288,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702882,00049,21070288200049,O,1996-01-01,NN,,,2019-11-14T14:00:15,false,4,MAIRIE,,,,,07000,SAINT-PRIEST,,,07288,,,,,,,,,,,,,,,,,,,2013-11-04,F,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,N
210702890,00018,21070289000018,O,1983-03-01,11,2019,,2021-10-27T08:06:34,true,4,,,,PL,DE EGLISE,07200,SAINT-PRIVAT,,,07289,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702890,00026,21070289000026,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,,,CHE,DES ECOLIERS,07200,SAINT-PRIVAT,,,07289,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
210702890,00034,21070289000034,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,4,,10,,CHE,DES ECOLIERS,07200,SAINT-PRIVAT,,,07289,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702890,00059,21070289000059,O,2003-07-01,NN,,,2019-11-14T14:00:15,false,4,MAIRIE,,,RUE,DE L EGLISE,07200,SAINT-PRIVAT,,,07289,,,,,,,,,,,,,,,,,,,2011-01-24,A,CUISINE CENTRALE,,,,56.29B,NAFRev2,O
210702908,00018,21070290800018,O,1983-03-01,01,2019,,2021-10-27T08:06:34,true,3,LE VILLAGE,540,,RTE,DU VILLAGE,07270,SAINT-PRIX,,,07290,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702908,00026,21070290800026,O,1997-01-01,NN,,,2020-08-11T16:58:14,false,3,LE VILLAGE,540,,RTE,DU VILLAGE,07270,SAINT-PRIX,,,07290,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,N
210702916,00011,21070291600011,O,1983-03-01,11,2019,,2021-10-27T08:06:34,true,4,HOTEL DE VILLE,,,,,07700,SAINT-REMEZE,,,07291,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702916,00029,21070291600029,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,,,,,07700,SAINT-REMEZE,,,07291,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702916,00037,21070291600037,O,1997-01-01,NN,,,2019-11-14T14:00:15,false,3,MAIRIE,,,,,07700,SAINT-REMEZE,,,07291,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE L'ASSAINISSEMENT DE ST REMEZE,,,,37.00Z,NAFRev2,N
210702924,00015,21070292400015,O,1983-03-01,11,2019,,2021-10-27T08:06:34,true,4,,35,,PL,DE LA MAIRIE,07290,SAINT ROMAIN D'AY,,,07292,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210702924,00023,21070292400023,O,1983-12-21,02,2019,,2021-10-27T08:06:34,false,3,,,,,LE VILLAGE,07290,SAINT ROMAIN D'AY,,,07292,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210702924,00031,21070292400031,O,1996-01-01,NN,,,2016-01-11T14:02:37,false,3,,35,,PL,DE LA MAIRIE,07290,SAINT ROMAIN D'AY,,,07292,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
