211701206,00016,21170120600016,O,1983-03-01,03,2019,,2021-10-27T08:07:01,true,4,,8,,RUE,DU STADE,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701206,00024,21170120600024,O,1983-12-21,02,2019,,2021-10-27T08:07:01,false,3,,11,,RUE,DU FIEF DU MOULIN,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211701206,00032,21170120600032,O,1983-12-21,02,2019,,2021-10-27T08:07:01,false,4,,,,RUE,DES ECOLES,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701206,00040,21170120600040,O,1998-07-03,NN,,,2019-11-14T14:00:21,false,4,MAIRIE,8,,RUE,DU STADE,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOT COMMUNAL LE CLONE,,,,42.99Z,NAFRev2,N
211701206,00057,21170120600057,O,1998-05-08,NN,,,2019-11-14T14:00:21,false,3,MAIRIE,8,,RUE,DU STADE,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2008-01-01,A,BAR HOTEL RESTAURANT LES ACACIAS,,,,68.20B,NAFRev2,N
211701206,00065,21170120600065,O,2000-05-01,NN,,,2019-11-14T14:00:21,false,3,,8,,RUE,DU STADE,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCAUX COMMERCIAUX,,,,68.20B,NAFRev2,N
211701206,00073,21170120600073,O,2005-03-30,,,,2019-11-14T14:00:21,false,3,MAIRIE,8,,RUE,DU STADE,17600,CORME-ROYAL,,,17120,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOTISSEMENT DU CHAMP DU BOURG,,,,42.99Z,NAFRev2,N
211701214,00010,21170121400010,O,1983-03-01,11,2019,,2021-10-27T08:07:01,true,4,,9,,,GRANDE RUE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701214,00028,21170121400028,O,1983-12-21,03,2019,,2021-10-27T08:07:01,false,3,,,,RUE,DU GENERAL DE GAULLE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701214,00036,21170121400036,O,1996-10-01,NN,,,2019-11-14T14:00:21,false,3,MAIRIE,9,,,GRANDE RUE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,ACQUISITION DE TERRAINS,,,,42.99Z,NAFRev2,N
211701214,00044,21170121400044,O,1997-12-26,NN,,,2021-01-13T16:03:35,false,3,MAIRIE,9,,,GRANDE RUE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
211701214,00051,21170121400051,O,1997-12-26,NN,,,2021-01-13T16:08:49,false,3,,,,,RTE GOISIL,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,BASSIN HIVERNAGE,,,,85.51Z,NAFRev2,N
211701214,00069,21170121400069,O,1995-07-15,01,2019,,2021-10-27T08:07:01,false,3,,,,RUE,DU PETIT NOUE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL LE REMONDEAU,,,,55.30Z,NAFRev2,N
211701214,00077,21170121400077,O,2001-01-01,NN,,,2019-11-14T14:00:21,false,3,,,,RUE,DES ECOLES,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE L'ILOT Z ENFANTS,,,,88.91A,NAFRev2,N
211701214,00085,21170121400085,O,2005-02-14,,,,2019-11-14T14:00:21,false,2,,9,,,GRANDE RUE,17670,LA COUARDE-SUR-MER,,,17121,,,,,,,,,,,,,,,,,,,2008-01-01,A,ZONE D'ACTIVITES AGRICOLE,,,,42.99Z,NAFRev2,N
211701222,00013,21170122200013,O,1983-03-01,02,2019,,2021-10-27T08:07:01,true,5,,1,,RUE,DES ECOLES,17800,COULONGES,,,17122,,,,,,,,,,,,,,,,,,,2010-02-07,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701222,00021,21170122200021,O,1983-12-21,01,2019,,2021-10-27T08:07:01,false,4,,2,,RTE,DE PIREFONT,17800,COULONGES,,,17122,,,,,,,,,,,,,,,,,,,2008-11-26,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701230,00016,21170123000016,O,1983-08-10,NN,,,2019-11-14T14:00:21,true,3,MAIRIE ANNEXE COULON,10,,RUE,DE BEL AIR,17350,SAINT-SAVINIEN,,,17397,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
211701248,00018,21170124800018,O,1983-03-01,02,2019,,2021-10-27T08:07:01,true,4,,,,,,17330,COURANT,,,17124,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701248,00026,21170124800026,O,1983-12-21,NN,,,2008-04-26T08:17:51,false,3,,1,,RUE,DE LA MAIRIE,17330,COURANT,,,17124,,,,,,,,,,,,,,,,,,,2007-09-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
211701255,00013,21170125500013,O,1983-03-01,02,2019,,2021-10-27T08:07:01,true,4,,1,,RUE,DU TEMPS PERDU,17400,COURCELLES,,,17125,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701255,00021,21170125500021,O,1983-12-21,NN,,,,false,4,,1,,RUE,DU TEMPS PERDU,17400,COURCELLES,,,17125,,,,,,,,,,,,,,,,,,,1998-08-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
211701263,00017,21170126300017,O,1983-03-01,02,2019,,2021-10-27T08:07:01,true,4,,21,,RUE,MATHA,17160,COURCERAC,,,17126,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701263,00025,21170126300025,O,1983-12-21,01,2019,,2021-10-27T08:07:01,false,3,,20,,RUE,DE MATHA,17160,COURCERAC,,,17126,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211701263,00033,21170126300033,O,2005-02-22,,,,2008-01-04T18:27:01,false,2,MAIRIE,21,,RUE,MATHA,17160,COURCERAC,,,17126,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT COMMUNAL,,,,42.99Z,NAFRev2,N
211701271,00010,21170127100010,O,1983-03-01,12,2019,,2021-10-27T08:07:01,true,4,,,,PL,DE LA MAIRIE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701271,00028,21170127100028,O,1983-12-21,02,2019,,2021-10-27T08:07:01,false,3,,,,RUE,DU STADE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211701271,00036,21170127100036,O,1983-12-21,11,2019,,2021-10-27T08:07:01,false,4,,3,,RUE,DU STADE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701271,00044,21170127100044,O,1993-07-01,NN,,,2008-01-04T18:27:01,false,3,MAIRIE,,,PL,DE LA MAIRIE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING LA GARENNE,,,,55.30Z,NAFRev2,N
211701271,00051,21170127100051,O,1997-01-01,NN,,,2008-01-04T18:27:01,false,4,MAIRIE,,,PL,DE LA MAIRIE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT LE FIEF BREUILLET,,,,42.99Z,NAFRev2,N
211701271,00069,21170127100069,O,1996-12-25,NN,,,2013-10-05T12:11:54,false,4,MAIRIE,,,PL,DE LA MAIRIE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2012-12-25,F,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
211701271,00077,21170127100077,O,1987-12-31,NN,,,2006-10-26T23:40:25,false,4,MAIRIE,,,PL,DE LA MAIRIE,17170,COURCON,,,17127,,,,,,,,,,,,,,,,,,,2005-12-25,F,EXPLOITATION AGRICOLE,,,,01.1A,NAFRev1,N
211701289,00012,21170128900012,O,1983-03-01,03,2019,,2021-10-27T08:07:01,true,4,,15,B,RUE,DE LA LIBERTE,17100,COURCOURY,,,17128,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701289,00020,21170128900020,O,1983-12-21,01,2019,,2021-10-27T08:07:01,false,4,,47,,RUE,PIERRE SCHOEFFER,17100,COURCOURY,,,17128,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701289,00038,21170128900038,O,1997-12-26,NN,,,2008-01-04T18:27:01,false,3,,,,,LE BOURG,17100,COURCOURY,,,17128,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT COMMUNAL LA SEUGNE,,,,42.99Z,NAFRev2,N
211701297,00015,21170129700015,O,1983-03-01,03,2019,,2021-10-27T08:07:01,true,4,,44,,RUE,PRINCIPALE,17130,COURPIGNAC,,,17129,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701297,00023,21170129700023,O,1983-03-16,NN,,,2008-07-24T11:12:28,false,3,MAIRIE,44,,RUE,PRINCIPALE,17130,COURPIGNAC,,,17129,,,,,,,,,,,,,,,,,,,2008-01-01,A,CANTINE SCOLAIRE,,,,56.29B,NAFRev2,N
211701297,00031,21170129700031,O,1983-12-21,01,2019,,2021-10-27T08:07:01,false,4,,44,,RUE,PRINCIPALE,17130,COURPIGNAC,,,17129,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701297,00049,21170129700049,O,2001-12-01,NN,,,2013-10-05T12:11:54,false,4,MAIRIE,44,,RUE,PRINCIPALE,17130,COURPIGNAC,,,17129,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOTISSEMENT LE MAINE AU DUC,,,,42.99Z,NAFRev2,N
211701305,00016,21170130500016,O,1983-03-01,02,2019,,2021-10-27T08:07:01,true,4,,,,,LE BOURG,17130,COUX,,,17130,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701305,00024,21170130500024,O,1983-12-21,01,2019,,2021-10-27T08:07:01,false,4,,,,,LE BOURG,17130,COUX,,,17130,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701305,00032,21170130500032,O,2003-10-31,NN,,,2009-06-10T14:15:54,false,4,,,,,LE BOURG,17130,COUX,,,17130,,,,,,,,,,,,,,,,,,,2008-12-31,F,LOTISSEMENT LA VIEILLE VIGNE,,,,42.99Z,NAFRev2,N
211701313,00010,21170131300010,O,1983-03-01,11,2019,,2021-10-27T08:07:01,true,4,,2,,RTE,DE SAINTES,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
211701313,00028,21170131300028,O,1983-03-16,NN,,,2008-01-04T18:27:01,false,3,,,,,,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL,,,,55.30Z,NAFRev2,N
211701313,00036,21170131300036,O,1983-12-21,02,2019,,2021-10-27T08:07:01,false,3,,4,,RUE,DES ECOLES,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
211701313,00044,21170131300044,O,1983-12-21,11,2019,,2021-10-27T08:07:01,false,4,,,,RUE,NEUVE,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
211701313,00051,21170131300051,O,1983-12-21,NN,,,2008-01-04T18:27:01,false,3,,,,RUE,DES SOUPIRS,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE DE FILLES,,,,85.20Z,NAFRev2,N
211701313,00069,21170131300069,O,1995-04-10,NN,,,2008-01-04T18:27:01,false,3,,2,,RTE,DE SAINTES,17120,COZES,,,17131,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10A,NAFRev2,N
