292104197,00010,29210419700010,O,1983-08-10,NN,,,2011-11-08T12:14:21,true,4,MAIRIE,,,PL,DE L'EGLISE,21330,MOLESME,,,21419,,,,,,,,,,,,,,,,,,,2011-10-18,F,,,,,42.99Z,NAFRev2,N
292104239,00010,29210423900010,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,2,,RUE,DE L EGLISE,21200,MONTAGNY-LES-BEAUNE,,,21423,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104262,00012,29210426200012,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,4,MAIRIE,,,PL,DE LA MAIRIE,21460,MONTBERTHAULT,,,21426,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104320,00018,29210432000018,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,6,MAIRIE,,,RUE,HENRI CHAMBON,21520,MONTIGNY-SUR-AUBE,,,21432,,,,,,,,,,,,,,,,,,,2012-09-20,F,AFR,,,,42.99Z,NAFRev2,N
292104338,00010,29210433800010,O,1983-08-10,NN,,,2020-02-19T13:34:46,true,5,MAIRIE,,,PL,1830,21610,MONTIGNY-MORNAY-VILLENEUVE-VINGE,,,21433,,,,,,,,,,,,,,,,,,,2013-03-08,F,AFR,,,,42.99Z,NAFRev2,N
292104346,00013,29210434600013,O,1983-08-10,NN,,,2020-02-19T13:34:46,true,5,MAIRIE,,,PL,1830,21610,MONTIGNY-MORNAY-VILLENEUVE-VINGE,,,21433,,,,,,,,,,,,,,,,,,,2013-03-08,F,AFR,,,,42.99Z,NAFRev2,N
292104353,00019,29210435300019,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,,LE VILLAGE - COURCELLES,21400,MONTLIOT-ET-COURCELLES,,,21435,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104403,00012,29210440300012,O,1983-08-10,NN,,,2008-01-04T19:06:07,true,3,,,,,MAIRIE,21170,MONTOT,,,21440,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104445,00013,29210444500013,O,1983-08-10,01,2018,,2020-08-25T10:21:33,true,3,,,,,MAIRIE,21400,MOSSON,,,21444,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104452,00019,29210445200019,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,4,MAIRIE,,,RUE,MONTLAVILLE,21210,LA MOTTE-TERNANT,,,21445,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104494,00011,29210449400011,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,1,,,,,MAIRIE,21390,NAN-SOUS-THIL,,,21449,,,,,,,,,,,,,,,,,,,2000-03-01,F,,,,,70.1C,NAF1993,N
292104502,00011,29210450200011,O,,NN,,,,true,1,,,,,MAIRIE,21190,NANTOUX,,,21450,,,,,,,,,,,,,,,,,,,1992-06-24,F,,,,,70.1C,NAF1993,N
292104510,00014,29210451000014,O,,NN,,,2019-11-14T14:00:23,true,1,,,,,MAIRIE,21330,NESLE-ET-MASSOULT,,,21451,,,,,,,,,,,,,,,,,,,1997-02-04,F,,,,,70.1C,NAF1993,N
292104544,00013,29210454400013,O,1983-08-10,NN,,,,true,1,,,,,MAIRIE,21330,NICEY,,,21454,,,,,,,,,,,,,,,,,,,1998-03-06,F,,,,,70.1C,NAF1993,N
292104551,00018,29210455100018,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,5,MAIRIE,,,RUE,HAUTE,21400,NOD-SUR-SEINE,,,21455,,,,,,,,,,,,,,,,,,,2012-03-27,F,AFR,,,,42.99Z,NAFRev2,N
292104585,00016,29210458500016,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,13,,RUE,DE L'EGLISE,21910,NOIRON-SOUS-GEVREY,,,21458,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104593,00010,29210459300010,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,,GRANDE RUE,21310,NOIRON-SUR-BEZE,,,21459,,,,,,,,,,,,,,,,,,,2008-01-01,A,AFR,,,,42.99Z,NAFRev2,N
292104601,00011,29210460100011,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,,VILLAGE,21400,NOIRON-SUR-SEINE,,,21460,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104619,00013,29210461900013,O,1983-08-10,NN,,,2006-11-25T09:10:29,true,4,MAIRIE,,,PL,DE L'HOTEL DE VILLE,21340,NOLAY,,,21461,,,,,,,,,,,,,,,,,,,2006-11-06,F,AFR,,,,70.1C,NAFRev1,N
292104635,00019,29210463500019,O,1983-08-10,NN,,,2019-06-24T13:14:34,true,3,,,,,MAIRIE,21390,NORMIER,,,21463,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104643,00013,29210464300013,O,,NN,,,2019-11-14T14:00:23,true,1,,,,PL,D ARGENTINE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1994-08-18,F,,,,,70.1C,NAF1993,N
292104650,00018,29210465000018,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,,,,,MAIRIE,21400,OBTREE,,,21465,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104668,00010,29210466800010,O,,NN,,,,true,1,,,,,MAIRIE,21450,OIGNY,,,21466,,,,,,,,,,,,,,,,,,,1997-09-10,F,,,,,70.1C,NAF1993,N
292104676,00013,29210467600013,O,1983-08-10,01,2018,,2020-08-25T10:21:33,true,3,,,,,MAIRIE,21310,OISILLY,,,21467,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104684,00017,29210468400017,O,1983-08-10,NN,,,2016-04-26T01:35:07,true,3,,,,,MAIRIE,21610,ORAIN,,,21468,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104718,00013,29210471800013,O,,,,,2006-11-25T09:10:29,true,1,,,,,MAIRIE,21450,ORRET,,,21471,,,,,,,,,,,,,,,,,,,,F,,,,,90.12,NAP,N
292104734,00010,29210473400010,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,3,,,,,MAIRIE,21600,OUGES,,,21473,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104742,00013,29210474200013,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,,GRANDE RUE,21250,PAGNY-LA-VILLE,,,21474,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104783,00017,29210478300017,O,,NN,,,,true,1,,,,,MAIRIE,21370,PASQUES,,,21478,,,,,,,,,,,,,,,,,,,1997-03-07,F,,,,,70.1C,NAF1993,N
292104791,00010,29210479100010,O,,NN,,,,true,1,,,,,MAIRIE,21440,PELLEREY,,,21479,,,,,,,,,,,,,,,,,,,1997-03-12,F,,,,,70.1C,NAF1993,N
292104817,00013,29210481700013,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,RUE,DU CHATEAU,21160,PERRIGNY-LES-DIJON,,,21481,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104841,00013,29210484100013,O,,NN,,,,true,1,,,,,MAIRIE,21500,PLANAY,,,21484,,,,,,,,,,,,,,,,,,,1997-03-07,F,,,,,70.1C,NAF1993,N
292104866,00010,29210486600010,O,1983-08-10,NN,,,2019-01-18T08:12:20,true,3,,,,,MAIRIE,21110,LONGEAULT-PLUVAULT,,,21352,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104874,00014,29210487400014,O,1983-08-10,NN,,,2018-09-29T12:08:56,true,3,,,,,MAIRIE,21110,PLUVET,,,21487,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104882,00017,29210488200017,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,,GRANDE RUE,21330,POINCON-LES-LARREY,,,21488,,,,,,,,,,,,,,,,,,,2014-08-05,F,,,,,42.99Z,NAFRev2,N
292104908,00010,29210490800010,O,1983-08-10,01,2018,,2020-08-25T10:21:33,true,3,MAIRIE,,,,VILLAGE,21450,POISEUL-LA-VILLE-ET-LAPERRIERE,,,21490,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104940,00013,29210494000013,O,,NN,,,,true,1,,,,,MAIRIE,21440,PONCEY SUR L'IGNON,,,21494,,,,,,,,,,,,,,,,,,,1995-09-01,F,,,,,70.1C,NAF1993,N
292104957,00017,29210495700017,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,5,,,,,MAIRIE,21130,PONT,,,21495,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292104999,00019,29210499900019,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,MAIRIE,,,PL,SUQUET,21400,POTHIERES,,,21499,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105012,00010,29210501200010,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,PL,DE LA LIBERATION,21320,POUILLY-EN-AUXOIS,,,21501,,,,,,,,,,,,,,,,,,,2016-07-26,F,,,,,42.99Z,NAFRev2,N
292105061,00017,29210506100017,O,,NN,,,2019-11-14T14:00:23,true,1,,,,,MAIRIE,21700,PREMEAUX-PRISSEY,,,21506,,,,,,,,,,,,,,,,,,,1995-08-07,F,,,,,70.1C,NAF1993,N
292105087,00012,29210508700012,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,,,,,MAIRIE,21370,PRENOIS,,,21508,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105103,00017,29210510300017,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,RUE,DE L'EGLISE,21400,PRUSLY-SUR-OURCE,,,21510,,,,,,,,,,,,,,,,,,,2013-04-30,F,,,,,42.99Z,NAFRev2,N
292105111,00010,29210511100010,O,,NN,,,,true,1,,,,,MAIRIE,21400,PUITS,,,21511,,,,,,,,,,,,,,,,,,,1995-02-07,F,,,,,70.1C,NAF1993,N
292105145,00018,29210514500018,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,,VILLAGE,21510,QUEMIGNY-SUR-SEINE,,,21514,,,,,,,,,,,,,,,,,,,2017-02-08,F,,,,,42.99Z,NAFRev2,N
292105152,00014,29210515200014,O,1983-08-10,NN,,,2021-02-11T10:34:45,true,4,MAIRIE,,,PL,THEODORE MONOD,21800,QUETIGNY,,,21515,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,42.99Z,NAFRev2,N
292105178,00019,29210517800019,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,,,,,MAIRIE,21700,QUINCEY,,,21517,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105186,00012,29210518600012,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,3,MAIRIE,,,RUE,JACREO,21500,QUINCY-LE-VICOMTE,,,21518,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105210,00010,29210521000010,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,RUE,DE L'EGLISE,21560,REMILLY-SUR-TILLE,,,21521,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105228,00012,29210522800012,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,3,,,,,MAIRIE,21310,RENEVE,,,21522,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105244,00019,29210524400019,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,RUE,VERDIERE,21570,RIEL-LES-EAUX,,,21524,,,,,,,,,,,,,,,,,,,2012-10-23,F,,,,,42.99Z,NAFRev2,N
292105269,00016,29210526900016,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,1,,,,,MAIRIE,21510,ROCHEFORT-SUR-BREVON,,,21526,,,,,,,,,,,,,,,,,,,2000-11-10,F,,,,,70.1C,NAF1993,N
292105293,00016,29210529300016,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,,,,,MAIRIE,21390,ROILLY,,,21529,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105327,00012,29210532700012,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,,GRANDE RUE,21110,ROUVRES-EN-PLAINE,,,21532,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105343,00019,29210534300019,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,PL,DE LA MAIRIE,21200,RUFFEY-LES-BEAUNE,,,21534,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105368,00016,29210536800016,O,1983-08-10,NN,,,2017-05-04T01:41:52,true,3,MAIRIE,17,,RUE,DE L'HOPITAL,21260,SACQUENAY,,,21536,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105400,00017,29210540000017,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,3,MAIRIE,650,,RUE,DE MOIREY,21850,SAINT-APOLLINAIRE,,,21540,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105434,00016,29210543400016,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,4,MAIRIE,,,,,21290,SAINT-BROING-LES-MOINES,,,21543,,,,,,,,,,,,,,,,,,,2017-06-15,F,,,,,42.99Z,NAFRev2,N
292105459,00013,29210545900013,O,1983-08-10,NN,,,2020-07-01T11:43:53,true,4,MAIRIE,,,RUE,DU COMMERCE,21400,SAINTE-COLOMBE-SUR-SEINE,,,21545,,,,,,,,,,,,,,,,,,,2019-12-12,F,,,,,42.99Z,NAFRev2,N
292105491,00016,29210549100016,O,,NN,,,2019-11-14T14:00:23,true,1,,,,,MAIRIE,21510,SAINT-GERMAIN-LE-ROCHEUX,,,21549,,,,,,,,,,,,,,,,,,,1994-01-21,F,,,,,70.1C,NAF1993,N
292105558,00012,29210555800012,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,2,,RUE,DU PONT NEUF,21490,SAINT-JULIEN,,,21555,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105566,00015,29210556600015,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,,VILLAGE DE TRIEY,21270,SAINT-LEGER-TRIEY,,,21556,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105574,00019,29210557400019,O,1983-08-10,NN,,,2019-11-14T14:00:23,true,3,MAIRIE,,,RTE,N 71,21450,SAINT-MARC-SUR-SEINE,,,21557,,,,,,,,,,,,,,,,,,,2007-01-12,F,,,,,70.1C,NAFRev1,N
292105616,00018,29210561600018,O,1983-08-10,01,2019,,2021-10-27T08:13:32,true,3,MAIRIE,1,,PL,DE LA MAIRIE,21440,SAINT-MARTIN-DU-MONT,,,21561,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105624,00012,29210562400012,O,1983-08-10,NN,,,2016-04-26T01:35:07,true,3,MAIRIE,1,,RUE,DES MARRONNIERS,21610,SAINT-MAURICE-SUR-VINGEANNE,,,21562,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105707,00015,29210570700015,O,1983-08-10,NN,,,2019-11-14T14:00:24,true,3,,,,,MAIRIE,21320,SAINTE-SABINE,,,21570,,,,,,,,,,,,,,,,,,,2006-12-14,F,SAINTE SABINE,,,,70.1C,NAFRev1,N
292105715,00018,29210571500018,O,1983-08-10,NN,,,2019-11-14T14:00:24,true,3,,,,,MAIRIE,21270,SAINT-SAUVEUR,,,21571,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAINT SAUVEUR,,,,42.99Z,NAFRev2,N
292105731,00015,29210573100015,O,1983-08-10,NN,,,2008-01-04T19:06:08,true,3,MAIRIE,1,,PL,DE L'EGLISE,21440,SAINT SEINE L'ABBAYE,,,21573,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105756,00012,29210575600012,O,1983-08-10,NN,,,2019-11-14T14:00:24,true,3,,,,,MAIRIE,21170,SAINT-SYMPHORIEN-SUR-SAONE,,,21575,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAINT SYMPHORIEN SUR SAONE,,,,42.99Z,NAFRev2,N
292105772,00019,29210577200019,O,1983-08-10,NN,,,2019-11-14T14:00:24,true,3,MAIRIE,2,,PL,DU 8 MAI 1945,21170,SAINT-USAGE,,,21577,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
292105798,00014,29210579800014,O,1983-08-10,NN,,,,true,1,,,,,MAIRIE,21580,SALIVES,,,21579,,,,,,,,,,,,,,,,,,,1998-02-06,F,,,,,70.1C,NAF1993,N
292105855,00012,29210585500012,O,1983-08-10,01,2018,,2020-08-25T10:21:34,true,3,,,,,MAIRIE,21910,SAULON-LA-CHAPELLE,,,21585,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAULON LA CHAPELLE,,,,42.99Z,NAFRev2,N
