160046074,00276,16004607400276,O,1985-08-14,NN,,,2019-03-27T09:49:25,false,5,,,,RUE,SAINT CHARLES,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-01-01,F,MUSEE NATIONAL MAISON BONAPARTE,,,,91.03Z,NAFRev2,N
160046074,00292,16004607400292,O,1985-08-14,NN,,,,false,4,,,,RUE,MAL DE LATTRE DE TASSIGNY,85390,MOUILLERON-SAINT-GERMAIN,,,85154,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NAT DES DEUX VICTOIRES,,,,92.5C,NAF1993,N
160046074,00326,16004607400326,O,1985-08-13,NN,,,2019-03-27T09:51:12,false,4,,,,AV,DU GENERAL EISENHOWER,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,F,GALERIES NATIONALES DU GRAND PALAIS,,,,91.03Z,NAFRev2,N
160046074,00342,16004607400342,O,1985-08-13,NN,,,2019-03-26T16:46:46,false,5,,,,PL,DU GENERAL DE GAULLE,60200,COMPIEGNE,,BP 204,60159,60205,COMPIEGNE CEDEX,,,,,,,,,,,,,,,,,2017-10-01,F,MUSEES ET DOM NATIONAUX CHT COMPIEGNE,,,,91.03Z,NAFRev2,O
160046074,00359,16004607400359,O,1985-08-19,NN,,,,false,4,,,,PL,DE LA LIBERATION,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2000-12-25,F,MUSEE PICASSO LA GUERRE ET LA PAIX,,,,92.5C,NAF1993,N
160046074,00425,16004607400425,O,1985-08-13,NN,,,2019-03-27T09:59:07,false,4,PALAIS DE CHAILLOT,,,SQ,DU TROCADERO,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,F,MONUMENTS FRANCAIS,,,,91.03Z,NAFRev2,N
160046074,00441,16004607400441,O,1985-08-19,NN,,,,false,4,,59,,AV,FOCH,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NATIONAL D'ENNERY,,,,92.5C,NAF1993,N
160046074,00458,16004607400458,O,1985-08-13,NN,,,,false,4,,,,PL,DU CARROUSEL,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,1993-12-25,F,MUSEE DU LOUVRE,,,,92.5C,NAF1993,N
160046074,00466,16004607400466,O,1985-08-13,NN,,,2019-03-27T10:02:49,false,4,,,,PL,DE LA CONCORDE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,F,MUSEE DU JEU DE PAUME,,,,91.03Z,NAFRev2,N
160046074,00474,16004607400474,O,1985-08-13,NN,,,,false,4,,,,,JARDIN DES TUILERIES,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NAT DE L'ORANGERIE DES TUILERIES,,,,92.5C,NAF1993,N
160046074,00482,16004607400482,O,1985-08-19,NN,,,,false,4,,85,,RUE,DU CHERCHE MIDI,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NATIONAL HEBERT,,,,92.5C,NAF1993,N
160046074,00490,16004607400490,O,1985-08-14,NN,,,,false,4,,6,,RUE,DE FURSTEMBERG,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NATIONAL EUGENE-DELACROIX,,,,92.5C,NAF1993,N
160046074,00508,16004607400508,O,1985-08-13,NN,,,,false,4,,,,PL,MANUFACTURE NATIONALE,92310,SEVRES,,,92072,,,,,,,,,,,,,,,,,,,2001-12-31,F,MUSEE NATIONAL DE LA CERAMIQUE,,,,92.5C,NAF1993,N
160046074,00516,16004607400516,O,1987-12-31,NN,,,,false,4,,62,,RUE,DE LILLE,75007,PARIS 7,,,75107,,,,,,1,,RUE,DE BELLECHASSE,75007,PARIS 7,,,75107,,,,,2001-12-31,F,MUSEE D'ORSAY,,,,92.5C,NAF1993,N
160046074,00532,16004607400532,O,1985-08-14,,,,2020-09-28T11:04:08,false,4,,,,PL,DU 8 MAI 1945,78114,MAGNY-LES-HAMEAUX,,,78356,,,,,,,,,,,,,,,,,,,2000-12-25,F,MUSEE NATIONAL DES GRANGES DE PORT-ROYAL,,,,92.5C,NAF1993,N
160046082,00014,16004608200014,O,,,,,,true,1,,,,,PARC DU CHATEAU,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,1995-04-28,F,,,,,92.5C,NAF1993,N
160046090,00017,16004609000017,O,1989-09-27,NN,,,2010-04-18T03:06:50,true,4,LE CHATEAU,,,PL,GENERAL DE GAULLE,77300,FONTAINEBLEAU,,,77186,,,,,,,,,,,,,,,,,,,2009-07-01,F,,,,,91.03Z,NAFRev2,N
160046108,00017,16004610800017,O,1989-09-27,12,2019,,2021-10-27T08:04:08,true,3,,,,AV,CHATEAU DE MALMAISON,92500,RUEIL-MALMAISON,,,92063,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,91.03Z,NAFRev2,N
160046116,00010,16004611600010,O,1989-09-27,NN,,,2019-11-14T14:01:00,true,4,CHATEAU ST GERMAIN,5,,PL,CHARLES DE GAULLE,78100,SAINT-GERMAIN-EN-LAYE,,,78551,78103,ST GERMAIN EN LAYE CEDEX,,,,,,,,,,,,,,,,,2009-12-29,F,,,,,91.03Z,NAFRev2,N
160046116,00028,16004611600028,O,1983-07-01,NN,,,2006-10-26T23:38:59,false,3,,352,,RUE,DU MUSEE,40330,BRASSEMPOUY,,,40054,,,,,,,,,,,,,,,,,,,2000-01-01,F,,,,,92.5C,NAF1993,N
160046124,00014,16004612400014,O,1989-09-27,21,2019,,2021-10-27T08:04:08,true,3,,,,RUE,JEAN BULLANT,95440,ECOUEN,,,95205,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,91.03Z,NAFRev2,N
160046132,00017,16004613200017,O,1989-09-27,21,2019,,2021-10-27T08:04:08,true,3,,6,,PL,PAUL PAINLEVE,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,91.03Z,NAFRev2,N
160046140,00010,16004614000010,O,1989-09-27,NN,,,2018-07-02T10:49:59,true,4,HOTEL SALE,5,,RUE,DE THORIGNY,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2010-06-19,F,,,,,91.03Z,NAFRev2,N
160046157,00014,16004615700014,O,1989-09-27,NN,,,2018-07-02T10:45:37,true,4,,293,,AV,DAUMESNIL,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,91.03Z,NAFRev2,N
160046165,00017,16004616500017,O,1989-09-27,NN,,,2019-06-24T13:07:21,true,4,,6,,AV,DU MAHATMA GANDHI,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,91.02Z,NAFRev2,N
160046165,00025,16004616500025,O,2006-12-25,NN,,,2019-06-24T13:07:21,false,3,,,,,FORT SAINT-JEAN,13002,MARSEILLE 2,,,13202,13235,MARSEILLE CEDEX 02,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,91.02Z,NAFRev2,O
160046165,00033,16004616500033,O,2006-12-25,,,,2019-11-14T14:01:01,false,3,,,,,ABBAYE,80135,SAINT-RIQUIER,,BP 3,80716,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,91.02Z,NAFRev2,O
160046173,00011,16004617300011,O,1989-09-27,,,,,true,3,GALERIES DU PANTHEON,19,,AV,D IENA,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2003-12-26,F,,,,,92.5C,NAFRev1,N
160046181,00014,16004618100014,O,1990-01-04,NN,,,2018-07-10T14:21:46,true,4,GRANDE ECURIE DU ROY,,,AV,ROCKEFELLER,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2010-07-14,F,,,,,84.12Z,NAFRev2,N
160050001,00017,16005000100017,O,,,,,2019-11-14T14:01:05,true,1,,78,,AV,DU GENERAL DE GAULLE,94700,MAISONS-ALFORT,,,94046,,,,,,,,,,,,,,,,,,,1997-01-01,F,,,,,75.1A,NAF1993,N
160060018,00019,16006001800019,O,,,,,2019-11-14T14:01:05,true,1,,77,,RUE,DE SEVRES,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,1993-11-01,F,,,,,75.1E,NAF1993,N
160061016,00012,16006101600012,O,1983-03-01,NN,,,2012-05-05T00:18:04,false,4,,46,,AV,ARISTIDE BRIAND,92220,BAGNEUX,,BP 100,92007,92223,BAGNEUX CEDEX,,,,,,,,,,,,,,,,,2011-12-19,F,,,,,84.13Z,NAFRev2,N
160061016,00020,16006101600020,O,2011-12-19,NN,,,2015-05-14T03:16:10,true,2,,110,,RUE,DE PARIS,77171,SOURDUN,,,77459,,,,,,,,,,,,,,,,,,,2014-01-01,F,,,,,84.13Z,NAFRev2,O
160061024,00016,16006102400016,O,,,,,,true,1,,8,,AV,ARISTIDE BRIAND,92220,BAGNEUX,,,92007,,,,,,,,,,,,,,,,,,,1994-02-16,F,,,,,75.1E,NAF1993,N
160061032,00019,16006103200019,O,1983-08-10,00,2019,,2021-10-27T08:04:08,true,4,,62,,RUE,DE LA GARE,77390,VERNEUIL L'ETANG,,,77493,,,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,84.13Z,NAFRev2,N
160061040,00012,16006104000012,O,1983-08-10,22,2019,,2021-10-27T08:04:08,true,4,,1461,,RUE,DE LA PISCINE,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,2017-04-05,A,,,,,84.13Z,NAFRev2,O
160061057,00016,16006105700016,O,1983-08-10,,,,2019-03-13T12:52:25,true,5,,25,,AV,FRANCOIS MITTERRAND,69500,BRON,,,69029,,,,,,,,,,,,,,,,,,,2018-12-25,F,,,,,84.13Z,NAFRev2,N
160061065,00019,16006106500019,O,1983-08-10,00,2019,,2021-10-27T08:04:08,true,3,,25,,AV,FRANCOIS MITTERRAND,69500,BRON,,CASE 1,69029,69674,BRON CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,N
160061073,00021,16006107300021,O,1985-01-08,NN,,,,false,3,,,,PL,DE LA PREFECTURE,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,1994-12-31,F,ORGANI LOCALE SCE FORM CONDUCT,,,,75.1C,NAF1993,N
160061073,00039,16006107300039,O,1985-01-01,NN,,,,false,3,,318,,BD,GEORGES RICHARD,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,1994-12-31,F,CIRCONSCRIPTION DEPARTEMENTALE,,,,75.1C,NAF1993,N
160061073,00047,16006107300047,O,1983-12-30,NN,,,,false,3,,10,,RUE,DE LA PREFECTURE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,1994-12-31,F,CIRCONSCRIPTION ALPES MARITIME,,,,75.1C,NAF1993,N
160061073,00054,16006107300054,O,1985-03-20,NN,,,,false,3,,38,,RUE,REAUMUR,17000,LA ROCHELLE,,,17300,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00062,16006107300062,O,1984-01-01,,,,2019-11-21T10:50:47,false,3,,12,,AV,JEANNE D ARC,54500,VANDOEUVRE-LES-NANCY,,,54547,,,,,,,,,,,,,,,,,,,1994-12-31,F,SCE FORMA CONDUCT LORRAINE SUD,,,,75.1C,NAF1993,N
160061073,00070,16006107300070,O,1984-01-01,,,,,false,4,,45,,RUE,SENTE A MY,57000,METZ,,,57463,,,,,,,,,,,,,,,,,,,1994-12-31,F,SCE FORMAT CONDUC LORRAIN NORD,,,,75.1C,NAF1993,N
160061073,00088,16006107300088,O,1985-03-22,NN,,,,false,3,,2,,RUE,DE LA PREFECTURE,16000,ANGOULEME,,,16015,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00096,16006107300096,O,1982-01-01,NN,,,,false,3,,32,,RUE,PAUL MASSIMI,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00104,16006107300104,O,1982-01-01,NN,,,,false,4,,,,PL,LOUIS LE CARDONNEL,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00120,16006107300120,O,1985-01-01,NN,,,2019-11-14T14:00:41,false,3,,2,,RUE,DE JESSAINT,51000,CHALONS-EN-CHAMPAGNE,,,51108,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00138,16006107300138,O,1985-04-16,NN,,,,false,3,,2,,SQ,BONAPARTE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1992-12-25,F,SCE DE LA FORMATION DU CONDUCT,,,,75.1C,NAF1993,N
160061073,00146,16006107300146,O,1985-04-18,NN,,,,false,3,,35,,RUE,SAINT LUC,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1994-12-31,F,SCE DE LA FORMATION DU CONDUCT,,,,75.1C,NAF1993,N
160061073,00153,16006107300153,O,1982-01-01,NN,,,2019-11-14T14:00:38,false,3,,11,,RUE,JEU DE L ARC,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00179,16006107300179,O,1982-01-01,NN,,,,false,3,,,,PL,VERDUN,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00187,16006107300187,O,1985-04-29,,,,,false,4,,5,,PL,DE LA REPUBLIQUE,67000,STRASBOURG,,BP 1047,67482,67073,STRASBOURG CEDEX,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00195,16006107300195,O,1983-12-30,NN,,,,false,3,,17,,RUE,DE HUNAWIHR,68000,COLMAR,,,68066,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,O
160061073,00203,16006107300203,O,1985-05-09,NN,,,,false,3,,6,,RUE,PAUL DOUMER,62000,ARRAS,,,62041,,,,,,,,,,,,,,,,,,,1994-12-31,F,SERV FORMATION DU CONDUCTEUR,,,,75.1C,NAF1993,N
160061073,00211,16006107300211,O,1985-05-09,NN,,,2019-02-20T11:42:47,false,3,,10,,AV,DU PRESIDENT KENNEDY,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1992-12-25,F,SERV FORMATION DU CONDUCTEUR,,,,75.1C,NAF1993,N
160061073,00229,16006107300229,O,1985-01-01,NN,,,,false,3,,,,RUE,VIALA,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,1994-12-31,F,SCE FORM CONDUCTEUR 04 05 84,,,,75.1C,NAF1993,N
160061073,00237,16006107300237,O,1984-06-01,NN,,,,false,3,,,,CRS,JEAN JAURES,03000,MOULINS,,,03190,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160061073,00245,16006107300245,O,1986-02-28,NN,,,,false,3,,8,,RUE,DES MARTELOTS,25000,BESANCON,,,25056,,,,,,,,,,,,,,,,,,,1994-02-24,F,,,,,75.1C,NAF1993,N
160061073,00252,16006107300252,O,1986-06-12,,,,,false,3,,5,,RUE,JACQUES CELLERIER,21000,DIJON,,,21231,,,,,,,,,,,,,,,,,,,1994-12-31,F,BUREAU CIRCONSCRIPTION BOURGOGNE,,,,75.1C,NAF1993,N
160061073,00278,16006107300278,O,1989-10-16,,,,2018-07-23T14:08:38,true,5,ARCHE DE LA DEFENSE,,,,LE PARVIS,92800,PUTEAUX,,,92062,92055,PARIS LA DEFENSE CEDEX,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,84.13Z,NAFRev2,N
160061073,00286,16006107300286,O,1994-02-24,NN,,,,false,3,PREFECTURE DU DOUBS,8,,RUE,CHARLES NODIER,25000,BESANCON,,,25056,,,,,,,,,,,,,,,,,,,1994-12-31,F,BUREAU DE REPARTITION,,,,75.1C,NAF1993,N
160061073,00294,16006107300294,O,1992-01-01,,,,2019-11-14T14:01:05,false,3,SOUS PREFECTURE P-A-P,,,PL,DE LA VICTOIRE,97110,POINTE-À-PITRE,,BP 479 PAP CEDEX,97120,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,75.1C,NAF1993,N
160062014,00016,16006201400016,O,1983-03-01,,,,2019-11-14T14:01:05,true,1,,12,,RTE,DE STAINS,94380,BONNEUIL-SUR-MARNE,,,94011,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,75.1E,NAF1993,N
160064010,00012,16006401000012,O,1983-03-01,,,,,false,4,,246,,RUE,LECOURBE,75015,PARIS 15,,,75115,75732,PARIS CEDEX 15,,,,,,,,,,,,,,,,,1998-09-01,F,,,,,75.1E,NAF1993,N
160064010,00020,16006401000020,O,1998-09-01,NN,,,2019-03-26T09:26:18,true,4,,1,,AV,DOCTEUR MAURICE GRYNFOGEL,31100,TOULOUSE,,BP 53584,31555,31035,TOULOUSE CEDEX 1,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,84.13Z,NAFRev2,N
160064028,00014,16006402800014,O,1983-03-01,,,,,false,3,,246,,RUE,LECOURBE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1993-10-01,F,,,,,75.1E,NAF1993,N
160064028,00022,16006402800022,O,1993-10-01,21,2019,,2021-10-27T08:04:08,true,3,,31,,AV,DU MAL LECLERC ET SA DIVISION,94380,BONNEUIL-SUR-MARNE,,BP 5,94011,94381,BONNEUIL SUR MARNE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,N
160064036,00017,16006403600017,O,,,,,2019-11-14T14:01:04,true,1,,9,,RUE,DE CHAMPAGNE,91200,ATHIS-MONS,,,91027,,,,,,,,,,,,,,,,,,,1983-03-02,F,,,,,75.1E,NAF1993,N
160064044,00029,16006404400029,O,1990-01-25,NN,,,2019-06-24T13:07:21,true,4,,143,,RUE,BLOMET,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,84.13Z,NAFRev2,N
160064051,00016,16006405100016,O,1993-02-07,NN,,,2012-05-05T00:18:04,true,4,AERODROME,,,RUE,DE L AVIATION,31600,MURET,,BP 80,31395,31603,MURET CEDEX,,,,,,,,,,,,,,,,,2011-01-01,F,,,,,84.13Z,NAFRev2,N
160064051,00024,16006405100024,O,1993-02-07,NN,,,2012-05-05T00:18:04,false,5,AERODROME,,,RTE,DE PARENTIS,40600,BISCARROSSE,,BP 102,40046,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE BISCAROSSE,,,,85.59A,NAFRev2,N
160064051,00032,16006405100032,O,1993-02-07,NN,,,2011-01-20T17:59:50,false,5,AERODROME,,,,SALVAZA,11000,CARCASSONNE,,BP 1023,11069,11850,CARCASSONNE CEDEX 9,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE CARCASSONNE,,,,85.59A,NAFRev2,N
160064051,00040,16006405100040,O,1993-02-07,NN,,,2019-11-14T14:00:36,false,5,AERODROME,,,,,38590,SAINT-ETIENNE-DE-SAINT-GEOIRS,,,38384,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE GRENOBLE,,,,85.59A,NAFRev2,N
160064051,00057,16006405100057,O,1993-02-07,NN,,,2019-11-14T14:00:59,false,5,,,,,AERODROME DE VILLAROCHE,77550,MOISSY-CRAMAYEL,,,77296,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE MELUN VILLAROCHE,,,,85.59A,NAFRev2,N
160064051,00065,16006405100065,O,1993-02-07,NN,,,2012-05-05T00:18:04,false,5,AEROPORT MONTPELLIER MEDITERRANEE,,,,FREJORGUES,34130,MAUGUIO,,,34154,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE MONTPELLIER,,,,85.59A,NAFRev2,N
160064051,00073,16006405100073,O,1993-02-07,NN,,,2012-05-05T00:18:04,false,5,,,,RUE,DE L AVIATION,31600,MURET,,BP 110,31395,31604,MURET CEDEX,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE MURET,,,,85.59A,NAFRev2,N
160064051,00081,16006405100081,O,1993-02-07,NN,,,2019-11-14T14:00:14,false,5,AERODROME,,,,SAINT AUBAN,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE ST AUBAN,,,,85.59A,NAFRev2,N
160064051,00099,16006405100099,O,1993-02-07,NN,,,2019-11-14T14:00:55,false,5,,,,,AERODROME,71600,SAINT-YAN,,,71491,,,,,,,,,,,,,,,,,,,2011-01-01,F,SEFA CENTRE DE ST YAN,,,,85.59A,NAFRev2,N
160064051,00107,16006405100107,O,1993-02-07,,,,2021-01-19T09:27:04,false,6,AERODROME DE CASTELNAUDARY,,,RTE,DU MAS SAINTES PUELLES,11400,CASTELNAUDARY,,BP 1102,11076,,,,,,,,,,,,,,,,,,,2011-01-01,F,CENTRE DE MAINTENANCE CASTELNAUDARY,,,,84.13Z,NAFRev2,N
160064051,00115,16006405100115,O,1998-05-07,NN,,,2021-01-19T09:27:04,false,4,,,,RTE,DU MAS SAINTES PUELLES,11400,CASTELNAUDARY,,BP 1102,11076,,,,,,,,,,,,,,,,,,,2011-01-01,F,AERODROME DE CASTELNAUDARY,,,,84.13Z,NAFRev2,N
160065017,00016,16006501700016,O,1991-05-01,,,,2019-11-14T14:00:34,true,1,,27,,QUAI,SOLIDOR,35400,SAINT-MALO,,,35288,,,,,,,,,,,,,,,,,,,2002-10-25,F,,,,,75.1E,NAF1993,N
160066015,00019,16006601500019,O,1983-03-01,NN,,,,true,1,,58,,BD,LEFEBVRE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1998-05-29,F,,,,,75.1E,NAF1993,N
160066023,00013,16006602300013,O,1984-01-16,21,2019,,2021-10-27T08:04:08,true,3,,,,RUE,ALBERT EINSTEIN,13290,AIX-EN-PROVENCE,,BP 65,13001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.42Z,NAFRev2,N
160066023,00021,16006602300021,O,1968-11-01,,,,2008-01-04T18:14:08,false,3,,327,,RUE,DU MOULIN DE SEMALEN,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.42Z,NAFRev2,N
160066023,00039,16006602300039,O,2001-12-25,21,2019,,2021-10-27T08:04:08,false,2,,11,,RUE,DE ROUBAIX,59300,VALENCIENNES,,BP 217,59606,59305,VALENCIENNES CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,ETABLISSEMENT DE VALENCIENNES,,,,85.42Z,NAFRev2,N
160067013,00013,16006701300013,O,,,,,,true,1,,64,,RUE,DE LA FEDERATION,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1994-02-16,F,,,,,75.1E,NAF1993,N
