262312200,00013,26231220000013,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23400,MANSAT-LA-COURRIERE,,,23122,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262312309,00012,26231230900012,O,1983-03-01,NN,,,2018-07-16T16:59:16,true,4,MAIRIE,,,,LE BOURG,23700,LES MARS,,,23123,,,,,,,,,,,,,,,,,,,2017-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262312317,00015,26231231700015,O,1983-03-01,NN,,,2010-06-26T03:06:46,true,3,MAIRIE,,,,,23700,LES MARS,,,23123,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262312408,00012,26231240800012,O,1983-03-01,NN,,,2008-01-04T18:57:01,true,4,MAIRIE,6,,RUE,DE LA MAIRIE,23210,MARSAC,,,23124,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,O
262312408,00020,26231240800020,O,1985-06-13,21,2019,,2021-10-27T08:12:43,false,3,,8,,RUE,DU PEU DES TERRES,23210,MARSAC,,,23124,,,,,,,,,,,,,,,,,,,2008-01-01,A,EHPAD LES EAUX VIVES,,,,87.10A,NAFRev2,N
262312416,00015,26231241600015,O,1983-03-01,NN,,,2010-06-26T03:06:46,true,3,MAIRIE,6,,RUE,DE LA MAIRIE,23210,MARSAC,,,23124,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262312507,00011,26231250700011,O,1983-03-01,NN,,,2018-02-08T10:00:01,true,4,MAIRIE,,,,LE BOURG,23100,LE MAS D'ARTIGE,,,23125,,,,,,,,,,,,,,,,,,,2017-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262312606,00011,26231260600011,O,1983-03-01,NN,,,2019-01-31T20:01:51,true,4,MAIRIE,3,,RTE,DE MONTALESCOT,23400,SAINT-DIZIER-MASBARAUD,,,23189,,,,,,,,,,,,,,,,,,,2019-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262312614,00015,26231261400015,O,1983-03-01,NN,,,2019-01-14T20:47:16,true,4,MAIRIE,3,,RTE,DE MONTALESCOT,23400,SAINT-DIZIER-MASBARAUD,,,23189,,,,,,,,,,,,,,,,,,,2002-12-25,F,CDE,,,,85.3K,NAF1993,N
262312705,00011,26231270500011,O,1983-03-01,NN,,,2016-11-20T14:06:05,true,4,MAIRIE,,,,LE BOURG,23190,MAUTES,,,23127,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262312713,00015,26231271300015,O,1983-03-01,NN,,,,true,1,,,,,LE BOURG,23190,MAUTES,,,23127,,,,,,,,,,,,,,,,,,,2002-12-25,F,,,,,85.3K,NAF1993,N
262312804,00012,26231280400012,O,1983-03-01,NN,,,2018-09-18T16:27:05,true,4,MAIRIE,,,,LE BOURG,23150,MAZEIRAT,,,23128,,,,,,,,,,,,,,,,,,,2016-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262312812,00015,26231281200015,O,1983-03-01,NN,,,2008-01-04T18:57:01,true,3,MAIRIE,,,,LE BOURG,23150,MAZEIRAT,,,23128,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262312812,00023,26231281200023,O,1983-03-16,NN,,,2008-01-04T18:57:01,false,3,,,,,,23150,MAZEIRAT,,,23128,,,,,,,,,,,,,,,,,,,2008-01-01,A,CANTINE SCOLAIRE,,,,56.29B,NAFRev2,N
262312903,00012,26231290300012,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23260,LA MAZIERE-AUX-BONS-HOMMES,,,23129,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313000,00016,26231300000016,O,1983-03-01,NN,,,2016-11-20T14:06:05,true,4,MAIRIE,1,,PL,DE LA MAIRIE,23360,MEASNES,,,23130,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313018,00018,26231301800018,O,1983-03-01,NN,,,2010-06-26T03:06:46,true,3,MAIRIE,1,,PL,DE LA MAIRIE,23360,MEASNES,,,23130,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262313109,00015,26231310900015,O,1983-11-07,NN,,,2010-06-26T03:06:46,true,3,,,,,MAIRIE,23420,MERINCHAL,,,23131,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
262313125,00011,26231312500011,O,1983-08-10,NN,,,,true,4,HOTEL DE VILLE,,,,,23420,MERINCHAL,,,23131,,,,,,,,,,,,,,,,,,,2001-12-25,F,CDE,,,,85.3K,NAF1993,O
262313208,00015,26231320800015,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23320,MONTAIGUT-LE-BLANC,,,23132,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313216,00018,26231321600018,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23320,MONTAIGUT-LE-BLANC,,,23132,,,,,,,,,,,,,,,,,,,2008-04-14,F,CDE,,,,88.99B,NAFRev2,N
262313307,00015,26231330700015,O,1983-03-01,NN,,,2021-10-26T14:51:08,true,4,MAIRIE,,,,LE BOURG,23400,MONTBOUCHER,,,23133,,,,,,,,,,,,,,,,,,,2020-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262313315,00018,26231331500018,O,,,,,,true,1,,,,,HOTEL DE VILLE,23400,MONTBOUCHER,,,23133,,,,,,,,,,,,,,,,,,,,F,,,,,95.11,NAP,N
262313406,00015,26231340600015,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,5,,RUE,DES ECOLES,23460,LE MONTEIL-AU-VICOMTE,,,23134,,,,,,,,,,,,,,,,,,,2017-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313414,00019,26231341400019,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,3,MAIRIE,5,,RUE,DES ECOLES,23460,LE MONTEIL-AU-VICOMTE,,,23134,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262313604,00015,26231360400015,O,1983-03-01,NN,,,2016-11-20T14:06:06,true,4,MAIRIE,58,,,GRANDE RUE,23220,MORTROUX,,,23136,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313612,00018,26231361200018,O,1983-03-01,NN,,,2021-06-08T07:37:26,true,4,MAIRIE,58,,,GRANDE RUE,23220,MORTROUX,,,23136,,,,,,,,,,,,,,,,,,,2021-06-02,F,CDE,,,,88.99B,NAFRev2,N
262313703,00015,26231370300015,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23210,MOURIOUX-VIEILLEVILLE,,,23137,,,,,,,,,,,,,,,,,,,2017-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262313711,00018,26231371100018,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,3,MAIRIE,,,,LE BOURG,23210,MOURIOUX-VIEILLEVILLE,,,23137,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262313802,00015,26231380200015,O,1983-03-01,NN,,,2018-09-20T14:26:30,true,4,MAIRIE,,,PL,DE LA MAIRIE,23150,MOUTIER D'AHUN,,,23138,,,,,,,,,,,,,,,,,,,2016-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262313810,00018,26231381000018,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,MAIRIE,,,PL,DE LA MAIRIE,23150,MOUTIER D'AHUN,,,23138,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262313901,00015,26231390100015,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,4,MAIRIE,,,,LE BOURG,23220,MOUTIER-MALCARD,,,23139,,,,,,,,,,,,,,,,,,,2016-04-14,F,CCAS,,,,88.99B,NAFRev2,N
262313919,00017,26231391900017,O,1983-03-01,NN,,,2019-11-14T14:00:24,true,3,MAIRIE,,,,LE BOURG,23220,MOUTIER-MALCARD,,,23139,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314008,00018,26231400800018,O,1983-03-01,NN,,,2019-11-14T14:00:25,true,4,MAIRIE,1,,PL,DE LA MAIRIE,23200,MOUTIER-ROZEILLE,,,23140,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314016,00011,26231401600011,O,1983-03-01,NN,,,2019-11-14T14:00:25,true,3,MAIRIE,1,,PL,DE LA MAIRIE,23200,MOUTIER-ROZEILLE,,,23140,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314107,00018,26231410700018,O,1983-03-01,NN,,,2018-09-21T15:34:28,true,4,MAIRIE,,,,LE BOURG,23800,NAILLAT,,,23141,,,,,,,,,,,,,,,,,,,2018-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314115,00011,26231411500011,O,1983-03-01,NN,,,2008-01-04T18:57:01,true,3,MAIRIE,,,,LE BOURG,23800,NAILLAT,,,23141,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314206,00018,26231420600018,O,1983-03-01,NN,,,2021-09-13T08:31:15,true,4,MAIRIE,,,,LE BOURG,23200,NEOUX,,,23142,,,,,,,,,,,,,,,,,,,2020-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262314214,00012,26231421400012,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,MAIRIE,,,,LE BOURG,23200,NEOUX,,,23142,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314305,00018,26231430500018,O,1983-03-01,NN,,,2016-11-20T14:06:06,true,4,MAIRIE,,,,LE BOURG,23300,NOTH,,,23143,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314313,00012,26231431300012,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,MAIRIE,,,,LE BOURG,23300,NOTH,,,23143,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314404,00019,26231440400019,O,1983-03-01,NN,,,2016-11-20T14:06:07,true,4,,,,,HOTEL DE VILLE,23500,LA NOUAILLE,,,23144,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314412,00012,26231441200012,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,,,,,HOTEL DE VILLE,23500,LA NOUAILLE,,,23144,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314503,00018,26231450300018,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,MAIRIE,,,,LE BOURG,23170,NOUHANT,,,23145,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
262314511,00011,26231451100011,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,MAIRIE,,,,LE BOURG,23170,NOUHANT,,,23145,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314602,00018,26231460200018,O,1983-03-01,NN,,,2017-08-06T14:09:21,true,4,MAIRIE,,,,LE BOURG,23600,NOUZERINES,,,23146,,,,,,,,,,,,,,,,,,,2017-08-01,F,CCAS,,,,88.99B,NAFRev2,N
262314610,00011,26231461000011,O,1983-03-01,NN,,,2008-01-04T18:57:01,true,3,MAIRIE,,,,LE BOURG,23600,NOUZERINES,,,23146,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314701,00018,26231470100018,O,1983-03-01,NN,,,2016-11-20T14:06:07,true,4,MAIRIE,,,,LE BOURG,23360,NOUZEROLLES,,,23147,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314719,00010,26231471900010,O,1983-03-01,NN,,,,true,4,MAIRIE,,,,LE BOURG,23360,NOUZEROLLES,,,23147,,,,,,,,,,,,,,,,,,,2000-12-25,F,CDE,,,,85.3K,NAF1993,N
262314800,00018,26231480000018,O,1983-03-01,NN,,,2021-05-27T11:47:44,true,4,MAIRIE,,,,LE BOURG,23350,NOUZIERS,,,23148,,,,,,,,,,,,,,,,,,,2019-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262314818,00010,26231481800010,O,1983-03-01,NN,,,2010-06-26T03:06:47,true,3,,,,,HOTEL DE VILLE,23350,NOUZIERS,,,23148,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
262314909,00017,26231490900017,O,1983-03-01,NN,,,2016-11-20T14:06:07,true,4,MAIRIE,,,,LE BOURG,23140,PARSAC-RIMONDEIX,,,23149,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262314917,00010,26231491700010,O,1983-03-01,NN,,,2016-02-13T12:54:01,true,4,MAIRIE,,,,LE BOURG,23140,PARSAC-RIMONDEIX,,,23149,,,,,,,,,,,,,,,,,,,2016-01-01,F,CDE,,,,88.99B,NAFRev2,N
262315005,00013,26231500500013,O,1983-03-01,NN,,,2016-11-20T14:06:07,true,4,MAIRIE,5,,RUE,DES SABOTS,23000,PEYRABOUT,,,23150,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262315104,00014,26231510400014,O,1983-03-01,NN,,,2019-11-14T14:00:25,true,4,MAIRIE,,,,LE BOURG,23130,PEYRAT-LA-NONIERE,,,23151,,,,,,,,,,,,,,,,,,,2016-10-31,F,CCAS,,,,88.99B,NAFRev2,N
262315112,00017,26231511200017,O,1983-03-01,NN,,,2019-11-14T14:00:25,true,4,MAIRIE,,,,,23130,PEYRAT-LA-NONIERE,,,23151,,,,,,,,,,,,,,,,,,,2004-12-31,F,CDE,,,,85.3K,NAFRev1,N
262315203,00014,26231520300014,O,1983-03-01,NN,,,2021-01-25T10:14:44,true,4,MAIRIE,,,,LE BOURG,23130,PIERREFITTE,,,23152,,,,,,,,,,,,,,,,,,,2019-12-31,F,CCAS,,,,88.99B,NAFRev2,N
262315401,00014,26231540100014,O,1983-03-01,NN,,,2016-11-20T14:06:08,true,4,MAIRIE,1,,PL,DE LA MAIRIE,23140,PIONNAT,,,23154,,,,,,,,,,,,,,,,,,,2016-01-01,F,CCAS,,,,88.99B,NAFRev2,N
262315419,00016,26231541900016,O,1983-03-01,NN,,,2019-09-04T15:44:55,true,4,MAIRIE,1,,PL,DE LA MAIRIE,23140,PIONNAT,,,23154,,,,,,,,,,,,,,,,,,,2018-12-31,F,CDE,,,,88.99B,NAFRev2,N
262315500,00013,26231550000013,O,1983-03-01,NN,,,2010-06-26T03:06:48,true,3,MAIRIE,6,,RTE,DE GUERET,23250,PONTARION,,,23155,,,,,,,,,,,,,,,,,,,2008-01-01,A,CCAS,,,,88.99B,NAFRev2,N
262315518,00015,26231551800015,O,1983-03-01,NN,,,2008-01-04T18:57:01,true,3,,,,,HOTEL DE VILLE,23250,PONTARION,,,23155,,,,,,,,,,,,,,,,,,,2008-01-01,A,CDE,,,,88.99B,NAFRev2,N
