213803695,00013,21380369500013,O,1983-03-01,11,2019,,2021-10-27T08:08:11,true,4,HOTEL DE VILLE,,,,,38110,SAINTE-BLANDINE,,,38369,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803695,00021,21380369500021,O,1983-12-21,01,2019,,2021-10-27T08:08:11,false,3,,12,,RTE,DU CLOS,38110,SAINTE-BLANDINE,,,38369,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803703,00015,21380370300015,O,1983-03-01,03,2019,,2021-10-27T08:08:11,true,4,,50,,RUE,MARQUIS DE LA PORTE,38840,SAINT-BONNET-DE-CHAVAGNE,,,38370,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803703,00023,21380370300023,O,1983-12-21,02,2019,,2021-10-27T08:08:11,false,3,,,,,,38840,SAINT-BONNET-DE-CHAVAGNE,,,38370,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803703,00031,21380370300031,O,1999-06-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,50,,RUE,MARQUIS DE LA PORTE,38840,SAINT-BONNET-DE-CHAVAGNE,,,38370,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE LOTISSEMENT,,,,42.99Z,NAFRev2,N
213803729,00010,21380372900010,O,1983-03-01,03,2019,,2021-10-27T08:08:11,true,4,HOTEL DE VILLE,,,,,38620,SAINT-BUEIL,,,38372,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803729,00028,21380372900028,O,1983-12-21,02,2019,,2021-10-27T08:08:11,false,3,,,,,,38620,SAINT-BUEIL,,,38372,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803729,00036,21380372900036,O,1990-09-01,NN,,,2019-11-14T14:00:36,false,3,,,,,LE BOURG,38620,SAINT-BUEIL,,,38372,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
213803737,00013,21380373700013,O,1983-03-01,03,2019,,2021-10-27T08:08:11,true,4,,9,,RTE,DE CHARTREUSE,38500,SAINT-CASSIEN,,,38373,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803737,00021,21380373700021,O,1983-12-21,NN,,,2019-11-14T14:00:36,false,3,,,,,,38500,SAINT-CASSIEN,,,38373,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE MIXTE 1,,,,85.20Z,NAFRev2,N
213803737,00039,21380373700039,O,1983-12-21,02,2019,,2021-10-27T08:08:11,false,5,,3,,RTE,DE CHARTREUSE,38500,SAINT-CASSIEN,,,38373,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803745,00016,21380374500016,O,1983-03-01,11,2019,,2021-10-27T08:08:11,true,4,,1,,PL,DE LA MAIRIE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803745,00024,21380374500024,O,1983-12-21,03,2019,,2021-10-27T08:08:11,false,3,,90,,RUE,DE L'ABBATIALE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE LE BOURG,,,,85.10Z,NAFRev2,N
213803745,00032,21380374500032,O,1983-12-21,NN,,,2019-11-14T14:00:36,false,3,,450,,,TRAVERSEE D ARCISSE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE ARCISSE,,,,85.20Z,NAFRev2,N
213803745,00040,21380374500040,O,1983-12-21,11,2019,,2021-10-27T08:08:11,false,3,,90,,RUE,DE L ABBATIALE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803745,00057,21380374500057,O,1983-12-21,NN,,,2019-11-14T14:00:36,false,4,,2367,,RTE,DE CHAMONT,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE CHAMOND,,,,85.20Z,NAFRev2,N
213803745,00065,21380374500065,O,2002-01-01,NN,,,2019-11-14T14:00:36,false,3,,1,,PL,DE LA MAIRIE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCATION D'IMMEUBLES,,,,68.20B,NAFRev2,N
213803745,00073,21380374500073,O,2009-09-01,11,2019,,2021-10-27T08:08:11,false,1,,86,,,VOIE DU COLLEGE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2009-09-01,A,ECOLE ELEMENTAIRE LOUIS SEIGNER,,,,85.20Z,NAFRev2,N
213803745,00081,21380374500081,O,2013-03-01,,,,2019-11-14T14:00:36,false,2,,1,,PL,DE LA MAIRIE,38890,SAINT-CHEF,,,38374,,,,,,,,,,,,,,,,,,,2016-12-31,F,OFFICE DE TOURISME,,,,79.90Z,NAFRev2,N
213803752,00012,21380375200012,O,1983-03-01,11,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,,,,,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803752,00020,21380375200020,O,1997-01-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,,,,,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE EAU ET ASSAINISSEMENT ST CHRISTOPHE,,,,36.00Z,NAFRev2,N
213803752,00038,21380375200038,O,1999-01-01,NN,,,2019-11-14T14:00:36,false,3,,,,,MAIRIE,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOTISSEMENT LEYRETTE,,,,42.99Z,NAFRev2,N
213803752,00046,21380375200046,O,2003-12-25,NN,,,2019-11-14T14:00:36,false,2,,,,,,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL DE LA BERARDE,,,,55.30Z,NAFRev2,N
213803752,00053,21380375200053,O,2008-01-01,,,,2019-11-14T14:00:36,false,1,MAIRIE,,,,,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,BIBLIOTHEQUE MUNICIPALE,,,,91.01Z,NAFRev2,N
213803752,00061,21380375200061,O,2010-11-15,,,,2019-11-14T14:00:36,false,1,,,,,LA BERARDE,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2010-11-15,A,AUBERGE DE LA MEIJE,,,,55.20Z,NAFRev2,N
213803760,00015,21380376000015,O,1983-03-01,11,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,,,,,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803760,00023,21380376000023,O,1983-03-16,NN,,,2008-01-04T18:32:48,false,3,,,,LD,LA RUCHERE,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2008-01-01,A,REGIE MUNICIP ST CHRISTOPHE,,,,49.39C,NAFRev2,N
213803760,00031,21380376000031,O,1983-12-21,NN,,,2011-04-23T04:14:02,false,3,,,,,,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE BERLAND,,,,85.10Z,NAFRev2,N
213803760,00049,21380376000049,O,1983-12-21,02,2019,,2021-10-27T08:08:12,false,3,,,,,LE BOURG,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803760,00056,21380376000056,O,1997-01-01,NN,,,2013-10-05T12:26:32,false,4,MAIRIE,,,,,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2012-12-25,F,SCE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
213803760,00064,21380376000064,O,1997-01-01,NN,,,2008-01-04T18:32:48,false,3,MAIRIE,,,,,38380,SAINT-CHRISTOPHE-SUR-GUIERS,,,38376,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU ST CHRISTOPHE SUR GUIERS,,,,36.00Z,NAFRev2,N
213803778,00017,21380377800017,O,1983-03-01,11,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,,,,,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803778,00025,21380377800025,O,1983-12-21,NN,,,2019-11-14T14:00:36,false,3,,,,,LE VILLAGE,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
213803778,00058,21380377800058,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,,,,LE PETIT MARTINET,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE FOULON,,,,85.10Z,NAFRev2,N
213803778,00066,21380377800066,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,,,PL,DE LA MAIRIE,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803778,00074,21380377800074,O,1996-01-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,,,,,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2003-12-31,F,SERVICE EAU ET ASSAINISSEMENT,,,,41.0Z,NAFRev1,N
213803778,00082,21380377800082,O,1999-09-18,NN,,,2019-11-14T14:00:36,false,3,,,,,MAIRIE,38110,SAINT-CLAIR-DE-LA-TOUR,,,38377,,,,,,,,,,,,,,,,,,,2008-01-01,A,ZONE ARTISANALE,,,,42.99Z,NAFRev2,N
213803786,00010,21380378600010,O,1983-03-01,21,2019,,2021-10-27T08:08:12,true,4,,,,PL,CHARLES DE GAULLE,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803786,00028,21380378600028,O,1983-03-16,NN,,,2019-11-14T14:00:36,false,4,,,,RES,LES TILLEULS,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,1997-12-31,F,LOT LES TILLEULS,,,,75.1A,NAF1993,O
213803786,00051,21380378600051,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,5,LES GROUILLERES,2,,CHE,DES 2 PONTS,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUB LES GROUILLERES,,,,85.20Z,NAFRev2,N
213803786,00069,21380378600069,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,3,,10,,RUE,CHARLES PEGUY,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE LE VILLAGE,,,,85.20Z,NAFRev2,N
213803786,00077,21380378600077,O,1983-12-21,01,2019,,2021-10-27T08:08:12,false,3,,15,,RTE,DE ST PRIM,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
213803786,00085,21380378600085,O,1982-01-01,03,2019,,2021-10-27T08:08:12,false,3,MAIRIE,,,PL,CHARLES DE GAULLE,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,CONSULTATION DE NOURRISSONS,,,,86.21Z,NAFRev2,N
213803786,00093,21380378600093,O,1993-01-01,NN,,,2019-11-14T14:00:36,false,3,,,,,,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2006-12-25,F,ECOLE MATERNELLE PUBLIQUE GLAY,,,,80.1Z,NAFRev1,N
213803786,00101,21380378600101,O,1993-01-01,01,2019,,2021-10-27T08:08:12,false,3,,,,,,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB LES GROUILLERES,,,,85.10Z,NAFRev2,N
213803786,00119,21380378600119,O,1993-04-26,03,2019,,2021-10-27T08:08:12,false,3,,1,,RUE,DE LA FONTAINE,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUB GLAY,,,,85.20Z,NAFRev2,N
213803786,00127,21380378600127,O,1997-01-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,,,PL,CHARLES DE GAULLE,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU DE ST CLAIR DU RHONE,,,,36.00Z,NAFRev2,N
213803786,00135,21380378600135,O,1997-01-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,,,PL,CHARLES DE GAULLE,38370,SAINT-CLAIR-DU-RHONE,,,38378,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT ST CLAIR RHONE,,,,37.00Z,NAFRev2,N
213803794,00014,21380379400014,O,1983-03-01,02,2019,,2021-10-27T08:08:12,true,3,HOTEL DE VILLE,,,,,38940,SAINT-CLAIR-SUR-GALAURE,,,38379,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803794,00022,21380379400022,O,1983-12-21,01,2019,,2021-10-27T08:08:12,false,4,,,,,,38940,SAINT-CLAIR-SUR-GALAURE,,,38379,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803794,00030,21380379400030,O,1997-01-01,NN,,,2019-11-14T14:00:36,false,3,MAIRIE,,,,,38940,SAINT-CLAIR-SUR-GALAURE,,,38379,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE DE L EAU,,,,36.00Z,NAFRev2,N
213803802,00015,21380380200015,O,1983-03-01,03,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,,,,,38690,SAINT-DIDIER-DE-BIZONNES,,,38380,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803802,00023,21380380200023,O,1989-03-10,01,2019,,2021-10-27T08:08:12,false,3,,,,,,38690,SAINT-DIDIER-DE-BIZONNES,,,38380,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
213803810,00018,21380381000018,O,1983-03-01,11,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,,,,,38110,SAINT-DIDIER-DE-LA-TOUR,,,38381,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803810,00026,21380381000026,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,4,,7,,PL,DE L EGLISE,38110,SAINT-DIDIER-DE-LA-TOUR,,,38381,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIR PUB PETITS CASSOLARDS,,,,85.20Z,NAFRev2,N
213803828,00010,21380382800010,O,1983-03-01,32,2019,,2021-10-27T08:08:12,true,4,HOTEL DE VILLE,36,,AV,GENERAL DE GAULLE,38120,SAINT-EGREVE,,BP 120,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
213803828,00028,21380382800028,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,3,,2,,BD,DE BELLEDONNE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE PREDIEU M2,,,,85.20Z,NAFRev2,N
213803828,00036,21380382800036,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,4,,2,,RUE,ADOLPHE MUGUET,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE LA MONTA,,,,85.10Z,NAFRev2,N
213803828,00044,21380382800044,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,28,,RUE,DE LA GARE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE GARE,,,,85.20Z,NAFRev2,N
213803828,00051,21380382800051,O,1983-12-21,02,2019,,2021-10-27T08:08:12,false,3,,30,,RUE,DE LA GARE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE R.CASSIN,,,,85.10Z,NAFRev2,N
213803828,00069,21380382800069,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,12,,AV,MEDECIN GENERAL VIALLET,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE LA MONTA,,,,85.20Z,NAFRev2,N
213803828,00077,21380382800077,O,1983-12-21,12,2019,,2021-10-27T08:08:12,false,3,,1,,RUE,MELUSINE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE PREDIEU MIXTE 1,,,,85.20Z,NAFRev2,N
213803828,00085,21380382800085,O,1983-12-21,02,2019,,2021-10-27T08:08:12,false,3,,2,,RUE,ADOLPHE MUGUET,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOL PRIM LA MONTA MIXTE 2,,,,85.20Z,NAFRev2,N
213803828,00093,21380382800093,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,3,,,,RUE,DE L ANCIENNE POSTE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE PONT DE VENCE,,,,85.10Z,NAFRev2,N
213803828,00101,21380382800101,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,8,,RUE,DE L ANCIENNE POSTE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE PONT DE VENCE,,,,85.20Z,NAFRev2,N
213803828,00119,21380382800119,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,17,,RUE,MELUSINE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE PREDIEU,,,,85.10Z,NAFRev2,N
213803828,00127,21380382800127,O,1983-12-21,11,2019,,2021-10-27T08:08:12,false,3,,,,RUE,DE SAINT ROBERT,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE BARNAVE,,,,85.20Z,NAFRev2,N
213803828,00135,21380382800135,O,1983-12-21,03,2019,,2021-10-27T08:08:12,false,3,,38,,RUE,DE SAINT ROBERT,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE BARNAVE,,,,85.10Z,NAFRev2,N
213803828,00143,21380382800143,O,1982-01-01,02,2019,,2021-10-27T08:08:12,false,3,CTRE SOCIAL,1,,RUE,DE PREDIEU,38120,FONTANIL-CORNILLON,,,38170,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE PREDIEU,,,,88.91A,NAFRev2,N
