200011278,00013,20001127800013,O,2007-11-13,NN,,,2016-01-18T20:29:36,true,3,MAIRIE,1,,PL,DE LA MAIRIE,68210,BERNWILLER,,,68006,,,,,,,,,,,,,,,,,,,2009-01-01,A,,,,,42.99Z,NAFRev2,O
200011286,00016,20001128600016,O,2008-01-01,NN,,,2019-06-24T13:08:26,true,2,MAIRIE,,,,LE BOURG,48260,NASBINALS,,,48104,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,84.13Z,NAFRev2,O
200011294,00010,20001129400010,O,2007-11-14,,,,2010-04-28T15:59:43,true,3,MAIRIE,,,,LE BOURG,14170,VENDEUVRE,,,14735,,,,,,,,,,,,,,,,,,,2010-03-09,F,,,,,37.00Z,NAFRev2,N
200011302,00011,20001130200011,O,2007-11-09,,,,2016-12-05T20:28:32,true,2,MAIRIE,,,,RIBBES,15170,NEUSSARGUES EN PINATELLE,,,15141,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,02.40Z,NAFRev2,N
200011310,00014,20001131000014,O,2007-10-24,,,,2013-07-17T16:09:07,true,3,MAIRIE,17,,PL,DE L HOTEL DE VILLE,67120,MOLSHEIM,,,67300,,,,,,,,,,,,,,,,,,,2012-12-27,F,,,,,42.99Z,NAFRev2,N
200011328,00016,20001132800016,O,2006-12-25,,,,2008-01-04T18:23:08,true,2,MAIRIE,,,,LE BOURG,63660,LA CHAULME,,,63104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
200011336,00019,20001133600019,O,2006-12-25,,,,2008-01-04T18:23:08,true,2,MAIRIE,,,,LE BOURG,63660,LA CHAULME,,,63104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
200011344,00013,20001134400013,O,2008-01-01,,,,2019-11-14T14:00:42,true,2,,1,,RUE,DU GENERAL LECLERC,51400,MOURMELON-LE-GRAND,,,51388,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,88.99B,NAFRev2,N
200011351,00018,20001135100018,O,2007-04-04,,,,2017-01-03T12:08:11,true,3,MAIRIE,3,,PL,DE LA MAIRIE,51110,BOURGOGNE-FRESNE,,,51075,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,42.99Z,NAFRev2,N
200011369,00010,20001136900010,O,2007-11-19,NN,,,2012-05-05T00:22:43,true,3,DIRECTION SANTE DEVELOPPEMENT SOCIAL,19,,RUE,VICTOR SCHOELCHER,97300,CAYENNE,,BP 5001,97302,,,,,,,,,,,,,,,,,,,2010-04-01,F,,,,,86.10Z,NAFRev2,N
200011377,00013,20001137700013,O,2008-01-01,02,2019,,2021-10-27T08:05:25,true,3,MAIRIE,,,RUE,DES FONTAINES,38510,CREYS-MEPIEU,,,38139,,,,,,,,,,,,,,,,,,,2020-01-14,F,,,,,37.00Z,NAFRev2,O
200011385,00016,20001138500016,O,2008-05-01,41,2019,,2021-10-27T08:05:25,true,1,,14,,AV,DE BELLANDE,07200,AUBENAS,,,07019,07205,AUBENAS CEDEX,,,,,,,,,,,,,,,,,2008-05-01,A,,,,,86.10Z,NAFRev2,O
200011385,00024,20001138500024,O,2008-01-01,22,2019,,2021-10-27T08:05:25,false,2,19 A 21,19,,AV,PAUL RIBEYRE,07600,VALS-LES-BAINS,,BP 119,07331,,,,,,,,,,,,,,,,,,,2010-04-04,A,CTRE HOSPITALIER BOIS VERT,,,,86.10Z,NAFRev2,O
200011385,00032,20001138500032,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,2,,2,,RTE,DE SAINT ANDEOL DE VALS,07600,VALS-LES-BAINS,,,07331,,,,,,,,,,,,,,,,,,,2009-01-01,A,EHPAD LE BOSC,,,,87.10A,NAFRev2,O
200011385,00040,20001138500040,O,2008-01-01,NN,,,2011-04-23T04:11:11,false,4,,14,,AV,DE BOISVIGNAL,07200,AUBENAS,,,07019,07205,AUBENAS CEDEX,,,,,,,,,,,,,,,,,2009-06-01,F,EHPAD DU CHARME,,,,87.10A,NAFRev2,O
200011385,00057,20001138500057,O,2008-01-01,11,2019,,2021-10-27T08:05:25,false,3,,9,,CHE,DE BOISVIGNAL,07200,AUBENAS,,,07019,07205,AUBENAS CEDEX,,,,,,,,,,,,,,,,,2011-02-17,A,ECOLE SANITAIRE CH AUBENAS IFSI,,,,85.42Z,NAFRev2,O
200011385,00065,20001138500065,O,2008-01-01,02,2019,,2021-10-27T08:05:25,false,4,,12,,RUE,JEAN JACQUES ROUSSEAU,07200,AUBENAS,,,07019,,,,,,,,,,,,,,,,,,,2010-10-08,A,CSAPA CHARME,,,,87.20B,NAFRev2,O
200011385,00073,20001138500073,O,2008-01-01,,,,2021-02-23T10:29:02,false,2,,15,,AV,PAUL RIBEYRE,07600,VALS-LES-BAINS,,,07331,,,,,,,,,,,,,,,,,,,2010-04-04,A,ETABLISSEMENT THERMAL,,,,86.10Z,NAFRev2,O
200011385,00081,20001138500081,O,2009-06-01,22,2019,,2021-10-27T08:05:25,false,2,,7,,AV,DE LA GARE,07200,AUBENAS,,,07019,07205,AUBENAS CEDEX,,,,,,,,,,,,,,,,,2010-04-04,A,EHPAD LEON ROUVEYROL,,,,87.10A,NAFRev2,O
200011385,00099,20001138500099,O,2010-10-08,,,,2013-04-29T22:38:54,false,1,,16,,AV,DE BELLANDE,07200,AUBENAS,,,07019,,,,,,,,,,,,,,,,,,,2010-10-08,F,CSAPA CHARME,,,,87.20B,NAFRev2,O
200011385,00107,20001138500107,O,2016-01-20,02,2019,,2021-10-27T08:05:25,false,2,,14,,AV,DE BELLANDE,07200,AUBENAS,,,07019,,,,,,,,,,,,,,,,,,,2016-02-01,A,CENTRE DE SANTE CH D'AUBENAS,,,,86.10Z,NAFRev2,O
200011385,00115,20001138500115,O,2013-04-10,,,,2016-12-06T09:55:27,false,2,,7,,AV,DE LA GARE,07200,AUBENAS,,,07019,,,,,,,,,,,,,,,,,,,2017-01-01,A,SSR LEON ROUVEYROL,,,,86.10Z,NAFRev2,O
200011393,00010,20001139300010,O,2007-10-02,NN,,,2017-05-04T01:16:12,true,4,MAIRIE,4,,RUE,JULES FERRY,76220,NEUF-MARCHE,,,76463,,,,,,,,,,,,,,,,,,,2016-01-01,F,,,,,37.00Z,NAFRev2,O
200011401,00011,20001140100011,O,2008-01-01,22,2019,,2021-10-27T08:05:25,true,1,,13,,RUE,D HALLOUVRY,35135,CHANTEPIE,,,35055,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,O
200011401,00029,20001140100029,O,2008-01-01,,,,2021-02-23T10:29:02,false,1,,13,,RUE,D HALLOUVRY,35135,CHANTEPIE,,,35055,,,,,,,,,,,,,,,,,,,2008-01-01,A,INSTITUT MEDICO EDUCATIF,,,,87.10B,NAFRev2,N
200011401,00037,20001140100037,O,2008-01-01,,,,2021-02-23T10:29:02,false,1,,13,,RUE,D HALLOUVRY,35135,CHANTEPIE,,,35055,,,,,,,,,,,,,,,,,,,2008-01-01,A,ITEP,,,,87.20A,NAFRev2,N
200011401,00045,20001140100045,O,2008-01-01,,,,2021-02-23T10:29:02,false,1,,13,,RUE,D HALLOUVRY,35135,CHANTEPIE,,,35055,,,,,,,,,,,,,,,,,,,2008-01-01,A,SESSAD,,,,88.99B,NAFRev2,N
200011401,00052,20001140100052,O,2008-01-01,02,2019,,2021-10-27T08:05:25,false,1,,17,,RUE,DU VIVIER,35560,VAL-COUESNON,,,35004,,,,,,,,,,,,,,,,,,,2008-01-01,A,IME LA CHAPERONNIERE,,,,87.10B,NAFRev2,N
200011401,00060,20001140100060,O,2008-01-01,,,,2020-06-09T14:40:25,false,1,,17,,RUE,DU VIVIER,35560,VAL-COUESNON,,,35004,,,,,,,,,,,,,,,,,,,2008-01-01,A,SESSAD LA CHAPERONNIERE,,,,88.99B,NAFRev2,N
200011401,00078,20001140100078,O,2021-09-01,,,,2021-06-07T13:00:15,false,1,,4,,,LA GARCONNAIS,35470,BAIN-DE-BRETAGNE,,,35012,,,,,,,,,,,,,,,,,,,2021-09-01,A,DATA SUD,,,,87.20A,NAFRev2,N
200011419,00013,20001141900013,O,2007-11-19,,,,2019-11-14T14:00:23,true,2,MAIRIE,5,,RUE,ST MEDARD,21130,PONCEY-LES-ATHEE,,,21493,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
200011427,00016,20001142700016,O,2007-11-19,NN,,,2014-06-13T23:21:30,true,2,MAIRIE,,,RUE,DU CENTRE,21130,FLAMMERANS,,,21269,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
200011435,00019,20001143500019,O,2007-11-21,03,2019,,2021-10-27T08:05:25,true,2,BATIMENT EUROPE,2,,ALL,DE HERRLISHEIM,68000,COLMAR,,,68066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,O
200011443,00013,20001144300013,O,2008-01-01,,,,2014-08-08T19:31:59,true,2,MAIRIE,7,,RUE,DU DOCTEUR ROUX,86190,LATILLE,,,86121,,,,,,,,,,,,,,,,,,,2014-01-01,F,,,,,36.00Z,NAFRev2,N
200011450,00018,20001145000018,O,2007-11-21,11,2019,,2021-10-27T08:05:25,true,4,MAIRIE,1,,RUE,DU GENERAL DE GAULLE,14112,BIEVILLE-BEUVILLE,,,14068,,,,,,,,,,,,,,,,,,,2010-01-17,A,,,,,84.11Z,NAFRev2,O
200011468,00010,20001146800010,O,2006-12-25,12,2018,,2020-08-25T10:14:38,true,2,,,,RTE,DE VAHIBE PASSAMAINTY,97600,MAMOUDZOU,,,97611,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.31Z,NAFRev2,N
200011476,00013,20001147600013,O,2006-12-25,11,2018,,2021-06-22T09:02:54,true,3,SADA BANDRANI,,,RUE,DU COLLEGE,97640,SADA,,,97616,,,,,,,,,,,,,,,,,,,2020-09-01,A,COLLEGE MARIAMA SALIM,,,,85.31Z,NAFRev2,N
200011484,00017,20001148400017,O,2006-12-25,11,2018,,2020-08-25T10:14:38,true,2,,,,LD,TSINGONI,97680,TSINGONI,,BP 70,97617,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.31Z,NAFRev2,N
200011492,00010,20001149200010,O,2006-12-25,,,,2008-06-19T00:23:54,true,2,,,,RUE,DE LA POSTE,97620,CHIRONGUI,,,97606,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.32Z,NAFRev2,N
200011500,00010,20001150000010,O,2007-11-26,NN,,,2015-05-14T03:24:56,true,4,MAIRIE,23,,PL,CAMILLE VALLIN,69700,GIVORS,,,69091,,,,,,,,,,,,,,,,,,,2013-05-07,F,,,,,84.13Z,NAFRev2,O
200011518,00012,20001151800012,O,2008-01-01,00,2018,,2020-08-25T10:14:38,false,2,,16,,RUE,DE L INNOVATION,85200,FONTENAY-LE-COMTE,,BP 359,85092,,,,,,,,,,,,,,,,,,,2018-04-05,F,,,,,88.99B,NAFRev2,O
200011518,00020,20001151800020,O,2008-01-01,12,2019,,2021-10-27T08:05:25,false,2,,35,,RTE,DE SERIGNE,85200,PISSOTTE,,,85176,,,,,,,,,,,,,,,,,,,2019-01-01,A,EHPAD MULTISITE PISSOTTE VOUVANT,,,,87.10A,NAFRev2,O
200011518,00038,20001151800038,O,2008-01-01,12,2019,,2021-10-27T08:05:25,false,1,,,,RTE,FONTENAY,85120,VOUVANT,,,85305,,,,,,,,,,,,,,,,,,,2008-01-01,A,EHPAD LES ORETTES,,,,87.10A,NAFRev2,O
200011518,00046,20001151800046,O,2018-04-05,,,,2019-09-30T11:10:30,true,1,,35,,RTE,DE SERIGNE,85200,PISSOTTE,,,85176,,,,,,,,,,,,,,,,,,,2018-04-05,A,,,,,88.99B,NAFRev2,O
200011526,00015,20001152600015,O,2007-11-21,NN,,,2019-11-14T14:00:16,true,3,MAIRIE,,,PL,DE L'EUROPE,09130,CARLA-BAYLE,,,09079,,,,,,,,,,,,,,,,,,,2016-06-29,F,,,,,84.13Z,NAFRev2,O
200011534,00019,20001153400019,O,2008-09-01,NN,,,2019-05-15T13:48:34,true,1,,35,,RUE,PIERRE DE COUBERTIN,86000,POITIERS,,,86194,86034,POITIERS CEDEX,,,,,,,,,,,,,,,,,2008-09-01,F,,,,,85.32Z,NAFRev2,N
200011542,00012,20001154200012,O,2008-09-01,21,2019,,2021-10-27T08:05:25,true,2,,1600,,RTE,DE VALBONNE,06330,ROQUEFORT-LES-PINS,,,06105,,,,,,,,,,,,,,,,,,,2009-05-10,A,,,,,85.31Z,NAFRev2,O
200011559,00016,20001155900016,O,2007-11-26,,,,2010-01-08T14:11:17,true,3,MAIRIE,,,PL,CHANTILLY,40250,MUGRON,,,40201,,,,,,,,,,,,,,,,,,,2010-01-01,F,,,,,88.99B,NAFRev2,N
200011567,00019,20001156700019,O,2007-09-17,,,,2019-03-29T11:00:39,true,3,MAIRIE,44,,RUE,CLEMENCEAU,68660,LIEPVRE,,,68185,,,,,,,,,,,,,,,,,,,2017-07-24,F,,,,,42.99Z,NAFRev2,N
200011575,00012,20001157500012,O,2007-06-29,,,,2019-11-14T14:00:36,true,2,MAIRIE,,,,,38520,SAINT-CHRISTOPHE-EN-OISANS,,,38375,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
200011583,00016,20001158300016,O,2007-11-20,NN,,,2016-04-26T01:15:51,true,4,ESPACE ECO EMPLOI,47,,AV,JEAN JAURES,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,2015-06-30,F,,,,,84.13Z,NAFRev2,O
200011591,00019,20001159100019,O,2008-01-01,NN,,,2019-11-14T14:00:45,false,2,CENTRE D'EXPLOITATION DE LA NIEL,,,,,56920,NOYAL-PONTIVY,,,56151,,,,,,,,,,,,,,,,,,,2017-10-25,F,,,,,84.13Z,NAFRev2,O
200011591,00027,20001159100027,O,2017-10-25,02,2019,,2021-10-27T08:05:25,true,2,TALVERN NENEZE,21,,RUE,DE RIMAISON,56930,PLUMELIAU-BIEUZY,,,56173,,,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,84.13Z,NAFRev2,O
200011609,00019,20001160900019,O,2007-06-22,,,,2015-05-27T15:58:28,true,2,COMMUNAUTE COMMUNES,386,,AV,DES ABRIVADOS,34400,LUNEL,,,34145,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,88.99B,NAFRev2,N
200011617,00012,20001161700012,O,2007-11-27,NN,,,2017-12-15T08:32:57,true,3,HOTEL DE VILLE,,,PL,DE LA REPUBLIQUE,13200,ARLES,,BP 90196,13004,13637,ARLES CEDEX,,,,,,,,,,,,,,,,,2017-12-14,F,,,,,93.29Z,NAFRev2,N
200011625,00015,20001162500015,O,2007-11-14,NN,,,2019-11-14T14:00:46,true,4,MAIRIE,,,PL,DE LA MOSELLE,57220,BOULAY-MOSELLE,,,57097,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,84.11Z,NAFRev2,O
200011633,00019,20001163300019,O,2007-10-29,NN,,,2019-01-14T11:03:40,true,4,MAIRIE,5,,RTE,DE TUNTING,57480,MANDEREN-RITZING,,,57439,,,,,,,,,,,,,,,,,,,2014-10-23,F,,,,,84.13Z,NAFRev2,O
200011641,00012,20001164100012,O,2007-12-03,,,,2019-11-14T14:00:30,true,1,MAIRIE,,,,VILLAGE,30760,SAINT-JULIEN-DE-PEYROLAS,,,30273,,,,,,,,,,,,,,,,,,,2007-12-03,F,,,,,90.0A,NAFRev1,N
200011658,00016,20001165800016,O,2007-11-21,,,,2012-10-12T10:48:36,true,3,MAIRIE,3,,RUE,JEAN JULIEN BARBE,57070,VANTOUX,,,57693,,,,,,,,,,,,,,,,,,,2012-10-09,F,,,,,84.12Z,NAFRev2,N
200011666,00019,20001166600019,O,2007-11-23,02,2019,,2021-10-27T08:05:25,false,4,MAIRIE,50,,RUE,PRINCIPALE,57940,VOLSTROFF,,,57733,,,,,,,,,,,,,,,,,,,2020-01-15,F,,,,,37.00Z,NAFRev2,O
200011666,00027,20001166600027,O,2020-01-15,,,,2020-01-17T14:53:53,true,1,MAIRIE DE DISTROFF,3,,RUE,DE L'EGLISE,57925,DISTROFF,,,57179,,,,,,,,,,,,,,,,,,,2020-01-15,A,,,,,37.00Z,NAFRev2,O
200011674,00013,20001167400013,O,2008-01-01,12,2019,,2021-10-27T08:05:25,true,2,,,,RUE,PAUL SEMARD,07700,BOURG-SAINT-ANDEOL,,BP 9,07042,,,,,,,,,,,,,,,,,,,2010-01-24,A,,,,,86.10Z,NAFRev2,O
200011674,00021,20001167400021,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,2,,,,RUE,PAUL SEMARD,07700,BOURG-SAINT-ANDEOL,,,07042,,,,,,,,,,,,,,,,,,,2010-01-24,A,EHPAD,,,,87.10A,NAFRev2,O
200011674,00039,20001167400039,O,2008-01-01,,,,2009-02-19T15:14:00,false,2,,,,RUE,DU CHEMIN NEUF,07220,VIVIERS,,,07346,,,,,,,,,,,,,,,,,,,2008-10-07,F,UNITE SOINS LONGUE DUREE,,,,86.10Z,NAFRev2,N
200011674,00047,20001167400047,O,2008-01-01,,,,2021-02-23T10:29:02,false,1,,,,RUE,PAUL SEMARD,07700,BOURG-SAINT-ANDEOL,,,07042,,,,,,,,,,,,,,,,,,,2008-01-01,A,DOTATION NON AFFECTEE,,,,68.32B,NAFRev2,N
200011674,00054,20001167400054,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,1,,,,RUE,DU CHEMIN NEUF,07220,VIVIERS,,BP 12,07346,,,,,,,,,,,,,,,,,,,2008-01-01,A,HOPITAL DE VIVIERS,,,,86.10Z,NAFRev2,O
200011674,00062,20001167400062,O,2008-01-01,,,,2021-02-23T10:29:02,false,1,HOPITAL DE VIVIERS,,,RUE,DU CHEMIN NEUF,07220,VIVIERS,,BP 12,07346,,,,,,,,,,,,,,,,,,,2008-01-01,A,EHPAD,,,,87.10A,NAFRev2,N
200011682,00016,20001168200016,O,2007-11-15,,,,2008-01-04T18:23:08,true,2,MAIRIE,,,RUE,PRINCIPALE,08380,TARZY,,,08440,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
200011690,00019,20001169000019,O,2007-11-30,NN,,,2019-11-14T14:00:20,true,3,MAIRIE,2,,PL,DE LA MAIRIE,14570,SAINT-REMY,,,14656,,,,,,,,,,,,,,,,,,,2017-09-29,F,,,,,84.12Z,NAFRev2,O
200011708,00019,20001170800019,O,2008-09-01,12,2019,,2021-10-27T08:05:25,true,1,,4,,RUE,ST GERMAIN,31130,QUINT-FONSEGRIVES,,,31445,,,,,,,,,,,,,,,,,,,2008-09-01,A,,,,,85.31Z,NAFRev2,O
200011716,00012,20001171600012,O,2008-09-01,21,2019,,2021-10-27T08:05:25,true,2,,,,AV,DE FALGUIERES,82000,MONTAUBAN,,,82121,,,,,,,,,,,,,,,,,,,2009-09-01,A,,,,,85.31Z,NAFRev2,O
200011724,00016,20001172400016,O,2007-09-01,,,,2017-10-12T15:32:16,true,3,,,,,QUARTIER CABARIBERE,97615,DZAOUDZI,,BP 44,97608,,,,,,,,,,,,,,,,,,,2014-01-31,F,,,,,56.29B,NAFRev2,O
200011732,00019,20001173200019,O,2008-01-01,03,2019,,2021-10-27T08:05:25,false,2,,30,,AV,ANTOINE DE ST EXUPERY,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2020-02-06,F,,,,,38.21Z,NAFRev2,O
200011732,00027,20001173200027,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,1,,,,RTE,DEPARTEMENTALE 983,65130,CAPVERN,,,65127,,,,,,,,,,,,,,,,,,,2008-01-01,A,CSDU,,,,38.21Z,NAFRev2,O
200011732,00035,20001173200035,O,2008-01-01,,,,2008-02-29T11:33:56,false,1,,,,,MOURLE,65100,LOURDES,,,65286,,,,,,,,,,,,,,,,,,,2008-01-01,A,CSDU LOURDES MOURLES,,,,38.21Z,NAFRev2,O
200011732,00043,20001173200043,O,2015-11-12,02,2019,,2021-10-27T08:05:25,false,1,,,,,,65260,PIERREFITTE-NESTALAS,,,65362,,,,,,,,,,,,,,,,,,,2015-11-12,A,SMTD65 QUAI DE TRANSFERT DE PIERREFITTE,,,,38.21Z,NAFRev2,O
200011732,00050,20001173200050,O,2015-11-12,02,2019,,2021-10-27T08:05:25,false,1,ZONE INDUSTRIELLE DU TOULICOU,,,QUAI,DE TRANSFERT,65100,ADE,,,65002,,,,,,,,,,,,,,,,,,,2015-11-12,A,SMTD65 QUAI DE TRANSFERT D'ADE,,,,38.21Z,NAFRev2,O
200011732,00068,20001173200068,O,2015-11-12,02,2019,,2021-10-27T08:05:25,false,1,,,,,MOURLE,65100,LOURDES,,,65286,,,,,,,,,,,,,,,,,,,2015-11-12,A,SMTD65 CENTRE STOCKAGE DECHETS LOURDES,,,,38.21Z,NAFRev2,O
200011732,00076,20001173200076,O,2015-11-12,02,2019,,2021-10-27T08:05:25,false,1,CHEMIN DE L'ARNIBERE,,,,LA PLAINE MONLOO,65200,BAGNERES-DE-BIGORRE,,,65059,,,,,,,,,,,,,,,,,,,2015-11-12,A,SMTD65 QUAI DE TRANSFERT DE BAGNERES,,,,38.21Z,NAFRev2,O
200011732,00084,20001173200084,O,2015-11-12,02,2019,,2021-10-27T08:05:25,false,2,,,,,,65420,IBOS,,,65226,,,,,,,,,,,,,,,,,,,2016-01-01,A,SMTD65 QUAI DE TRANSFERT D'IBOS,,,,38.21Z,NAFRev2,O
200011732,00092,20001173200092,O,2018-01-29,,,,2021-02-23T10:29:03,true,2,,2,,RUE,DU TOURMALET,65420,IBOS,,,65226,,,,,,,,,,,,,,,,,,,2020-02-06,A,,,,,38.21Z,NAFRev2,N
200011740,00012,20001174000012,O,2007-11-28,01,2019,,2021-10-27T08:05:25,true,3,MAIRIE,4,,RUE,DES QUATRE LEMAIRE,80470,AILLY-SUR-SOMME,,,80011,,,,,,,,,,,,,,,,,,,2013-10-09,A,,,,,37.00Z,NAFRev2,O
200011757,00016,20001175700016,O,2008-01-01,03,2019,,2021-10-27T08:05:25,true,2,MAIRIE,6,,PL,DE LA MAIRIE,38390,MONTALIEU-VERCIEU,,,38247,,,,,,,,,,,,,,,,,,,2009-02-01,A,,,,,79.90Z,NAFRev2,O
200011757,00024,20001175700024,O,2008-01-01,,,,2019-11-14T14:00:36,false,1,LA VALLEE BLEUE,,,RUE,DES CARRIERES,38390,MONTALIEU-VERCIEU,,,38247,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING,,,,55.30Z,NAFRev2,N
200011765,00019,20001176500019,O,2007-12-07,NN,,,2018-09-29T12:03:13,true,4,MAIRIE - MAISON FONPEYROUSE,,,,GRAND RUE RAIMOND VII,81170,CORDES-SUR-CIEL,,,81069,,,,,,,,,,,,,,,,,,,2017-11-14,F,,,,,37.00Z,NAFRev2,O
200011773,00013,20001177300013,O,2008-01-01,NN,,,2015-05-14T03:24:59,false,2,BATIMENT B LES IRIS,10,,RUE,DU PETIT MALBRANDE,74100,ANNEMASSE,,BP 225,74012,74105,ANNEMASSE CEDEX,,,,,,,,,,,,,,,,,2013-02-19,F,,,,,84.11Z,NAFRev2,O
200011773,00021,20001177300021,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,1,,11,,AV,EMILE ZOLA,74100,ANNEMASSE,,BP 225,74012,74105,ANNEMASSE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,ASSAINISSEMENT,,,,37.00Z,NAFRev2,O
200011773,00039,20001177300039,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,1,,11,,AV,EMILE ZOLA,74100,ANNEMASSE,,BP 225,74012,74105,ANNEMASSE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,O
200011773,00047,20001177300047,O,2008-01-01,21,2019,,2021-10-27T08:05:25,false,1,,11,,AV,EMILE ZOLA,74100,ANNEMASSE,,BP 225,74012,74105,ANNEMASSE CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,ORDURES MENAGERES,,,,38.21Z,NAFRev2,O
