130015183,00010,13001518300010,O,2011-09-01,00,2019,,2021-10-27T08:04:00,true,2,,10,,RUE,CLAUDE GUICHARD,63000,CLERMONT-FERRAND,,,63113,63033,CLERMONT FERRAND CEDEX 1,,,,,,,,,,,,,,,,,2019-09-01,F,,,,,84.11Z,NAFRev2,N
130015183,00028,13001518300028,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,10,,RUE,CLAUDE GUICHARD,63000,CLERMONT-FERRAND,,,63113,63033,CLERMONT FERRAND CEDEX 1,,,,,,,,,,,,,,,,,2019-09-01,F,ESI CLERMONT-FERRAND GUICHARD,,,,84.11Z,NAFRev2,N
130015183,00036,13001518300036,O,2011-09-01,NN,,,2019-11-14T14:00:51,false,2,,17,,RUE,DE LA PARLETTE,63000,CLERMONT-FERRAND,,,63113,63033,CLERMONT FERRAND CEDEX 1,,,,,,,,,,,,,,,,,2017-04-21,F,ESI CLERMONT-FERRAND,,,,84.11Z,NAFRev2,N
130015183,00044,13001518300044,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,54,,RUE,MONTESQUIEU,87100,LIMOGES,,,87085,87043,LIMOGES CEDEX 2,,,,,,,,,,,,,,,,,2019-09-01,F,ESI LIMOGES,,,,84.11Z,NAFRev2,N
130015183,00051,13001518300051,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,,,BD,D HAMMAMET,58000,NEVERS,,BP 709,58194,58007,NEVERS CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI NEVERS,,,,84.11Z,NAFRev2,N
130015183,00069,13001518300069,O,2013-02-07,00,2019,,2021-10-27T08:04:00,false,2,,9,,AV,VICTOR HUGO,03000,MOULINS,,BP 1609,03190,03016,MOULINS CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,CENTRE INFORMATIQUE DEPARTEMENTAL,,,,84.11Z,NAFRev2,N
130015183,00077,13001518300077,O,2013-02-07,,,,2021-02-10T15:51:31,false,2,,1,,RUE,ALPHONSE TERRASSON,43000,LE PUY-EN-VELAY,,,43157,,,,,,,,,,,,,,,,,,,2019-09-01,F,CENTRE INFORMATIQUE DEPARTEMENTAL,,,,84.11Z,NAFRev2,N
130015183,00085,13001518300085,O,2017-04-21,,,,2021-02-10T15:51:31,false,2,,10,,RUE,CLAUDE GUICHARD,63000,CLERMONT-FERRAND,,,63113,63033,CLERMONT FERRAND CEDEX 1,,,,,,,,,,,,,,,,,2019-09-01,F,ESI CLERMONT-FERRAND PARLETTE,,,,84.11Z,NAFRev2,N
130015191,00013,13001519100013,O,2011-09-01,21,2019,,2021-10-27T08:04:00,true,4,,23,,RUE,JOSEPH GUERBER,67100,STRASBOURG,,BP 220,67482,67027,STRASBOURG CEDEX,,,,,,,,,,,,,,,,,2019-02-27,A,,,,,84.11Z,NAFRev2,O
130015191,00021,13001519100021,O,2011-09-01,21,2019,,2021-10-27T08:04:00,false,1,,63,,QUAI,VEIL PICARD,25000,BESANCON,,,25056,25030,BESANCON CEDEX,,,,,,,,,,,,,,,,,2011-09-01,A,ESI BESANCON,,,,84.11Z,NAFRev2,N
130015191,00039,13001519100039,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,4,,17,,RUE,DU GENERAL PICQUART,67000,STRASBOURG,,BP 1033F,67482,67070,STRASBOURG CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI STRASBOURG,,,,84.11Z,NAFRev2,N
130015191,00047,13001519100047,O,2011-09-01,21,2019,,2021-10-27T08:04:00,false,5,,23,,RUE,JOSEPH GUERBER,67100,STRASBOURG,,,67482,67027,STRASBOURG CEDEX,,,,,,,,,,,,,,,,,2019-11-06,A,ESI DE STRASBOURG,,,,84.11Z,NAFRev2,N
130015191,00054,13001519100054,O,2011-09-01,11,2019,,2021-10-27T08:04:00,false,1,,31,,PL,ST THIEBAULT,57000,METZ,,BP 21043,57463,57036,METZ CEDEX 01,,,,,,,,,,,,,,,,,2011-09-01,A,ESI METZ,,,,84.11Z,NAFRev2,N
130015191,00062,13001519100062,O,2019-09-01,,,,2019-10-03T11:28:04,false,1,,22,,BD,PASTEUR,51100,REIMS,,,51454,51095,REIMS CEDEX,,,,,,,,,,,,,,,,,2019-09-01,A,ESI REIMS,,,,84.11Z,NAFRev2,N
130015191,00070,13001519100070,O,2019-09-01,,,,2019-11-14T14:00:41,false,1,,12,,RUE,SAINTE MARGUERITE,51000,CHALONS-EN-CHAMPAGNE,,,51108,51022,CHALONS EN CHAMPAGNE CEDEX,,,,,,,,,,,,,,,,,2019-09-01,A,ESI CHALONS-EN-CHAMPAGNE,,,,84.11Z,NAFRev2,N
130015209,00013,13001520900013,O,2011-09-01,21,2019,,2021-10-27T08:04:00,true,4,,1,,RUE,SAINT HIPPOLYTE,69008,LYON 8EME,,BP 8351,69388,69356,LYON CEDEX 08,,,,,,,,,,,,,,,,,2019-02-27,A,,,,,84.11Z,NAFRev2,O
130015209,00021,13001520900021,O,2011-09-01,NN,,,2014-06-13T23:16:00,false,2,IMMEUBLE LE MATHIS,4,,RUE,LEON MAURIS,21000,DIJON,,BP 97429,21231,21074,DIJON CEDEX,,,,,,,,,,,,,,,,,2013-09-24,F,ESI DIJON,,,,84.11Z,NAFRev2,N
130015209,00039,13001520900039,O,2011-09-01,21,2019,,2021-10-27T08:04:00,false,2,24-26,24,,AV,DE L EUROPE,38100,GRENOBLE,,BP 2628,38185,38036,GRENOBLE CEDEX 2,,,,,,,,,,,,,,,,,2015-09-14,A,ESI GRENOBLE,,,,84.11Z,NAFRev2,O
130015209,00047,13001520900047,O,2011-09-01,NN,,,2019-11-06T11:37:35,false,2,,1,,RUE,SAINT HIPPOLYTE,69008,LYON 8EME,,BP 8351,69388,69356,LYON CEDEX 08,,,,,,,,,,,,,,,,,2017-09-25,F,ESI LYON LUMIERE,,,,84.11Z,NAFRev2,N
130015209,00054,13001520900054,O,2011-09-01,03,2019,,2021-10-27T08:04:00,false,1,,1,,AV,DU DOCTEUR SCHWEITZER,69330,MEYZIEU,,,69282,,,,,,,,,,,,,,,,,,,2011-09-01,A,ESI MEYSIEU,,,,84.11Z,NAFRev2,N
130015209,00062,13001520900062,O,2011-09-01,NN,,,2020-11-17T08:21:38,false,2,,53,,BD,MARIUS VIVIER MERLE,69003,LYON 3EME,,,69383,69429,LYON CEDEX 03,,,,,,,,,,,,,,,,,2013-12-16,F,ESI LYON PART-DIEU,,,,84.11Z,NAFRev2,N
130015209,00070,13001520900070,O,2013-09-24,21,2019,,2021-10-27T08:04:00,false,1,,14,,RUE,SAMBIN,21000,DIJON,,,21231,,,,,,,,,,,,,,,,,,,2013-09-24,A,ESI DIJON,,,,84.11Z,NAFRev2,N
130015209,00088,13001520900088,O,2013-12-16,22,2019,,2021-10-27T08:04:00,false,2,,1,,RUE,SAINT HIPPOLYTE,69008,LYON 8EME,,,69388,69356,LYON CEDEX 08,,,,,,,,,,,,,,,,,2017-09-25,A,ESI LYON,,,,84.11Z,NAFRev2,O
130015209,00096,13001520900096,O,2019-09-01,,,,2019-11-14T14:00:51,false,1,,10,,RUE,CLAUDE GUICHARD,63000,CLERMONT-FERRAND,,,63113,63033,CLERMONT FERRAND CEDEX 1,,,,,,,,,,,,,,,,,2019-09-01,A,ESI CLERMONT-FERRAND,,,,84.11Z,NAFRev2,N
130015209,00104,13001520900104,O,2019-09-01,,,,2019-10-03T14:32:18,false,1,,,,BD,D HAMMAMET,58000,NEVERS,,BP 709 ,58194,58007,NEVERS CEDEX,,,,,,,,,,,,,,,,,2019-09-01,A,ESI NEVERS,,,,84.11Z,NAFRev2,N
130015217,00016,13001521700016,O,2011-09-01,00,2019,,2021-10-27T08:04:00,true,2,,7,,ALL,SIMONE DE BEAUVOIR,77186,NOISIEL,,,77337,,,,,,,,,,,,,,,,,,,2019-09-01,F,,,,,84.11Z,NAFRev2,N
130015217,00024,13001521700024,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,3,,13,,,ESP JEAN MOULIN,93000,BOBIGNY,,,93008,93009,BOBIGNY CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI MONTREUIL - ANTENNE BOBIGNY,,,,84.11Z,NAFRev2,N
130015217,00032,13001521700032,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,12,,RUE,SAINTE MARGUERITE,51000,CHALONS-EN-CHAMPAGNE,,,51108,51022,CHALONS EN CHAMPAGNE CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI CHALONS-EN-CHAMPAGNE,,,,84.11Z,NAFRev2,N
130015217,00040,13001521700040,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,22,,AV,J F KENNEDY,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,2019-09-01,F,ESI NEMOURS,,,,84.11Z,NAFRev2,N
130015217,00057,13001521700057,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,7,,ALL,SIMONE DE BEAUVOIR,77186,NOISIEL,,,77337,,,,,,,,,,,,,,,,,,,2019-09-01,F,ESI NOISIEL,,,,84.11Z,NAFRev2,N
130015217,00065,13001521700065,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,16,,RUE,NOTRE DAME DES VICTOIRES,75002,PARIS 2,,,75102,75081,PARIS CEDEX 02,,,,,,,,,,,,,,,,,2019-09-01,F,ESI PARIS MONTREUIL NDV,,,,84.11Z,NAFRev2,N
130015217,00073,13001521700073,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,3,,86,,RUE,DE LA FEDERATION,93100,MONTREUIL,,,93048,93511,MONTREUIL CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI PARIS MONTREUIL ANTENNE MONTREUIL,,,,84.11Z,NAFRev2,N
130015217,00081,13001521700081,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,2,,22,,BD,PASTEUR,51100,REIMS,,,51454,51095,REIMS CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,ESI REIMS,,,,84.11Z,NAFRev2,N
130015217,00099,13001521700099,O,2011-09-01,NN,,,2013-05-18T02:07:40,false,2,,,,PL,DU GEN PIERRE BILLOTTE,94000,CRETEIL,,,94028,94040,CRETEIL CEDEX,,,,,,,,,,,,,,,,,2013-02-19,F,ESI ANTENNE CRETEIL,,,,84.11Z,NAFRev2,N
130015217,00107,13001521700107,O,2012-07-01,00,2019,,2021-10-27T08:04:00,false,5,,10,,RUE,AUGUSTE BLANQUI,93100,MONTREUIL,,,93048,93186,MONTREUIL CEDEX,,,,,,,,,,,,,,,,,2019-09-01,F,COMMANDEMENT EXCENTRE MONTREUIL,,,,84.11Z,NAFRev2,N
130015217,00115,13001521700115,O,2013-02-19,,,,2015-01-28T08:49:13,false,2,,8,,RUE,DES MOREAUX,89000,AUXERRE,,,89024,89010,AUXERRE CEDEX,,,,,,,,,,,,,,,,,2015-01-27,F,CENTRE INFORMATIQUE DEPARTEMENTAL,,,,84.11Z,NAFRev2,N
130015217,00123,13001521700123,O,2013-02-19,,,,2015-01-22T09:40:01,false,2,,1,,PL,DU GEN PIERRE BILLOTTE,94000,CRETEIL,,,94028,,,,,,,,,,,,,,,,,,,2015-01-21,F,ANTENNE CRETEIL,,,,84.11Z,NAFRev2,O
130015225,00019,13001522500019,O,2011-09-01,22,2019,,2021-10-27T08:04:00,true,4,,54,,RUE,DES CHANTIERS,78000,VERSAILLES,,,78646,78005,VERSAILLES CEDEX,,,,,,,,,,,,,,,,,2020-09-01,A,,,,,84.11Z,NAFRev2,O
130015225,00027,13001522500027,O,2011-09-01,NN,,,2018-09-29T12:02:20,false,2,,2,,BD,GENERAL VANIER,14000,CAEN,,,14118,14034,CAEN CEDEX 1,,,,,,,,,,,,,,,,,2016-12-07,F,ESI CAEN,,,,84.11Z,NAFRev2,N
130015225,00035,13001522500035,O,2011-09-01,21,2019,,2021-10-27T08:04:00,false,2,CENTRE ADMINISTRATIF 167-177,167,,AV,F ET I JOLIOT CURIE,92000,NANTERRE,,,92050,92013,NANTERRE CEDEX,,,,,,,,,,,,,,,,,2019-09-02,A,ESI NANTERRE,,,,84.11Z,NAFRev2,O
130015225,00043,13001522500043,O,2011-09-01,31,2019,,2021-10-27T08:04:00,false,2,,6,,AV,DE CONCYR,45100,ORLEANS,,CS 30013,45234,45071,ORLEANS CEDEX 2,,,,,,,,,,,,,,,,,2020-12-05,F,ESI ORLEANS,,,,84.11Z,NAFRev2,N
130015225,00050,13001522500050,O,2011-09-01,00,2018,,2020-08-25T10:13:23,false,2,,21,,QUAI,JEAN MOULIN,76100,ROUEN,,,76540,76037,ROUEN CEDEX ,,,,,,,,,,,,,,,,,2018-07-01,F,ESI ROUEN JEAN MOULIN,,,,84.11Z,NAFRev2,N
130015225,00068,13001522500068,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,3,,4,,RUE,DES MOUETTES,76130,MONT-SAINT-AIGNAN,,BP 68,76451,,,,,,,,,,,,,,,,,,,2019-10-03,F,ESI ROUEN,,,,84.11Z,NAFRev2,N
130015225,00076,13001522500076,O,2011-09-01,00,2019,,2021-10-27T08:04:00,false,4,,54,,RUE,DES CHANTIERS,78000,VERSAILLES,,,78646,78005,VERSAILLES CEDEX,,,,,,,,,,,,,,,,,2019-10-03,F,ESI VERSAILLES - SITE CHANTIERS,,,,84.11Z,NAFRev2,N
130015225,00084,13001522500084,O,2011-09-01,12,2019,,2021-10-27T08:04:00,false,3,,16,,AV,DE SAINT CLOUD,78000,VERSAILLES,,,78646,78018,VERSAILLES CEDEX,,,,,,,,,,,,,,,,,2017-07-01,A,ESI VERSAILLES,,,,84.11Z,NAFRev2,N
130015225,00092,13001522500092,O,2013-02-07,,,,2021-02-23T10:28:22,false,1,,2,,AV,BERNARD HIRSCH,95000,CERGY,,,95127,95010,CERGY PONTOISE CEDEX,,,,,,,,,,,,,,,,,2013-02-07,A,CENTRE INFORMATIQUE DEPARTEMENTAL,,,,84.11Z,NAFRev2,N
130015225,00100,13001522500100,O,2013-02-07,03,2019,,2021-10-27T08:04:00,false,1,,82,,RUE,DU MAL LYAUTEY,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2013-02-07,A,CENTRE INFORMATIQUE DEPARTEMENTAL,,,,84.11Z,NAFRev2,N
130015225,00118,13001522500118,O,2016-12-07,22,2019,,2021-10-27T08:04:00,false,2,,12,,AV,DE TSUKUBA,14200,HEROUVILLE-SAINT-CLAIR,,,14327,,,,,,,,,,,,,,,,,,,2020-12-05,F,ESI CAEN,,,,84.11Z,NAFRev2,N
130015225,00126,13001522500126,O,2019-09-01,,,,2020-12-03T08:54:06,false,2,,7,,ALL,SIMONE DE BEAUVOIR,77186,NOISIEL,,,77337,,,,,,,,,,,,,,,,,,,2020-11-30,A,ESI NOISIEL,,,,84.11Z,NAFRev2,O
130015225,00134,13001522500134,O,2019-09-01,,,,2019-10-03T14:24:58,false,1,,10,,RUE,AUGUSTE BLANQUI,93100,MONTREUIL,,,93048,93186,MONTREUIL CEDEX,,,,,,,,,,,,,,,,,2019-09-01,A,ESI MONTREUIL,,,,84.11Z,NAFRev2,N
130015225,00142,13001522500142,O,2019-09-01,,,,2020-04-02T03:50:20,false,2,,22,,AV,J F KENNEDY,77140,NEMOURS,,,77333,77796,NEMOURS CEDEX,,,,,,,,,,,,,,,,,2020-03-30,A,ESI NEMOURS,,,,84.11Z,NAFRev2,O
130015225,00159,13001522500159,O,2019-09-01,,,,2019-12-26T10:22:54,false,2,,16,,RUE,NOTRE DAME DES VICTOIRES,75002,PARIS 2,,,75102,75081,PARIS CEDEX 02,,,,,,,,,,,,,,,,,2019-12-16,A,ESI PARIS,,,,84.11Z,NAFRev2,O
130015233,00013,13001523300013,O,2011-08-23,,,,2019-11-14T14:00:19,false,2,,1,,RUE,RENE CASSIN,14280,SAINT-CONTEST,,,14566,14911,CAEN CEDEX 9,,,,,,,,,,,,,,,,,2014-01-01,F,,,,,94.11Z,NAFRev2,N
130015233,00021,13001523300021,O,2014-01-01,,,,2016-02-15T13:42:01,true,2,,10,,QUAI,DE LA BOURSE,76000,ROUEN,,CS 41803,76540,76042,ROUEN CEDEX,,,,,,,,,,,,,,,,,2016-01-01,F,,,,,94.11Z,NAFRev2,N
130015258,00010,13001525800010,O,2010-04-07,NN,,,2019-06-24T13:07:16,false,4,REGION ALSACE,1,,PL,DU WACKEN,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,2017-11-15,F,,,,,91.04Z,NAFRev2,O
130015258,00028,13001525800028,O,2017-11-15,03,2019,,2021-10-27T08:04:00,true,1,,2,,RUE,DU COUVENT,67150,ERSTEIN,,,67130,,,,,,,,,,,,,,,,,,,2017-11-15,A,,,,,91.04Z,NAFRev2,O
130015282,00010,13001528200010,O,2011-05-13,NN,,,2017-05-04T01:11:04,true,3,ENILBIO,,,RUE,DE VERSAILLES,39800,POLIGNY,,BP 70049,39434,39801,POLIGNY CEDEX,,,,,,,,,,,,,,,,,2015-10-08,F,GIP AGROSUP-TECH EST,,,,84.12Z,NAFRev2,O
130015290,00013,13001529000013,O,2011-07-29,NN,,,2019-07-22T15:17:32,false,3,EHPAD LES MARRONNIERS,26,,AV,DES PYRENEES,47330,CASTILLONNES,,,47057,,,,,,,,,,,,,,,,,,,2019-02-15,F,,,,,84.12Z,NAFRev2,O
130015290,00021,13001529000021,O,2019-02-15,,,,2021-02-23T10:28:22,true,1,EHPAD LES CAPUCINS,1,,RTE,DE LA PLAGE,47320,CLAIRAC,,,47065,,,,,,,,,,,,,,,,,,,2019-02-15,A,,,,,84.12Z,NAFRev2,N
130015308,00013,13001530800013,O,2009-09-23,,,,2011-09-26T13:20:03,true,1,,2,,RUE,JEANNE D ARC,52000,CHAUMONT,,,52121,52014,CHAUMONT CEDEX,,,,,,,,,,,,,,,,,2009-09-23,A,,,,,86.10Z,NAFRev2,N
130015308,00021,13001530800021,O,2009-09-23,,,,2011-09-26T13:25:19,false,1,,17,,AV,DES ETATS UNIS,52000,CHAUMONT,,,52121,52001,CHAUMONT CEDEX,,,,,,,,,,,,,,,,,2009-09-23,A,POLE CANCEROLOGIE SUD HAUT MARNAIS,,,,86.10Z,NAFRev2,N
130015308,00039,13001530800039,O,2009-09-23,,,,2011-09-26T13:41:08,false,1,,2,,RUE,JEANNE D ARC,52000,CHAUMONT,,,52121,52014,CHAUMONT CEDEX,,,,,,,,,,,,,,,,,2009-09-23,A,POLE CANCEROLOGIE SUD HAUT MARNAIS,,,,86.10Z,NAFRev2,N
130015308,00047,13001530800047,O,2009-09-23,,,,2011-09-26T14:40:27,false,1,,10,,RUE,DE LA CHARITE,52200,LANGRES,,,52269,,,,,,,,,,,,,,,,,,,2009-09-23,A,POLE CANCEROLOGIE SUD HAUT MARNAIS,,,,86.10Z,NAFRev2,N
130015316,00016,13001531600016,O,2011-07-26,,,,2014-07-28T14:57:21,true,1,CENTRE HOSPITALIER,,,RUE,DU DOCTEUR LUC MONTAGNIER,86100,CHATELLERAULT,,,86066,86106,CHATELLERAULT CEDEX,,,,,,,,,,,,,,,,,2011-07-26,A,,,,,86.10Z,NAFRev2,N
130015324,00010,13001532400010,O,2010-12-20,NN,,,2019-11-14T14:01:05,true,1,HOPITAL NATIONAL ST MAURICE,14,,RUE,DU VAL D OSNE,94410,SAINT-MAURICE,,,94069,,,,,,,,,,,,,,,,,,,2010-12-20,A,,,,,84.12Z,NAFRev2,N
130015332,00013,13001533200013,O,2012-01-01,42,2019,,2021-10-27T08:04:00,true,1,,58,,BD,CHARLES LIVON,13007,MARSEILLE 7,,,13207,13284,MARSEILLE CEDEX 07,,,,,,,,,,,,,,,,,2012-01-01,A,UNIVERSITE D'AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00021,13001533200021,O,2012-01-01,NN,,,2021-02-23T10:28:22,false,1,PUYRICARD - CLOS GUIOT,,,BD,DES CAMUS,13540,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2012-01-01,A,INST ADM ENTREPRISES AMU UNIVERSITE AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00039,13001533200039,O,2012-01-01,22,2019,,2021-10-27T08:04:00,false,1,CASE 910,163,,AV,DE LUMINY,13009,MARSEILLE 9,,,13209,13288,MARSEILLE CEDEX 09,,,,,,,,,,,,,,,,,2012-01-01,A,UFR STAPS UNIVERSITE AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00047,13001533200047,O,2012-01-01,NN,,,2018-03-14T10:00:38,false,1,CHATEAU GOMBERT,60,,RUE,FREDERIC JOLIOT CURIE,13013,MARSEILLE 13,,,13213,13453,MARSEILLE CEDEX 13,,,,,,,,,,,,,,,,,2012-01-01,A,INSTITUT DE MECANIQUE IM 2 UNIV AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00054,13001533200054,O,2012-01-01,,,,2018-03-14T10:00:43,false,1,,2,,PL,LEVERRIER,13004,MARSEILLE 4,,,13204,13248,MARSEILLE CEDEX 04,,,,,,,,,,,,,,,,,2012-01-01,A,OBS ASTRO MARSEILLE PROVENCE UNIV AIX MARSEILLE 1,,,,85.42Z,NAFRev2,O
130015332,00062,13001533200062,O,2012-01-01,21,2019,,2021-10-27T08:04:00,false,1,,27,,BD,JEAN MOULIN,13005,MARSEILLE 5,,,13205,13385,MARSEILLE CEDEX 05,,,,,,,,,,,,,,,,,2012-01-01,A,UFR ODONTOLOGIE UNIVERSITE AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00070,13001533200070,O,2012-01-01,,,,2018-03-14T10:00:41,false,1,,3,,PL,VICTOR HUGO,13003,MARSEILLE 3,,,13203,13331,MARSEILLE CEDEX 03,,,,,,,,,,,,,,,,,2012-01-01,A,INST PROMOTION SUP DU TRAVAIL UNIV AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00088,13001533200088,O,2012-01-01,,,,2018-03-14T10:00:38,false,1,SAINT JEROME,,,AV,ESCAD NORMANDIE NIEMEN,13013,MARSEILLE 13,,,13213,13397,MARSEILLE CEDEX 20,,,,,,,,,,,,,,,,,2012-01-01,A,DIR SYSTEMES D' INFORMATION UNIV AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00096,13001533200096,O,2012-01-01,NN,,,2021-02-23T10:28:22,false,1,,29,,AV,ROBERT SCHUMAN,13090,AIX-EN-PROVENCE,,,13001,13621,AIX EN PROVENCE CEDEX 1,,,,,,,,,,,,,,,,,2012-01-01,A,UFR PSYCHO SC EDUCATION UNIVERSITE AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00104,13001533200104,O,2012-01-01,NN,,,2018-03-14T10:00:41,false,1,,39,,RUE,FREDERIC JOLIOT CURIE,13013,MARSEILLE 13,,,13213,13453,MARSEILLE CEDEX 13,,,,,,,,,,,,,,,,,2012-01-01,A,UFR MATH INFORMAT MECANIQUE UNIV AIX MARSEILLE 1,,,,85.42Z,NAFRev2,O
130015332,00112,13001533200112,O,2012-01-01,NN,,,2019-11-14T14:00:19,false,1,,12,,TRA,SAINT PIERRE,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2012-01-01,A,INST REGIONAL DU TRAVAIL AMU UNIV AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00120,13001533200120,O,2012-01-01,32,2019,,2021-10-27T08:04:00,false,1,,3,,AV,ROBERT SCHUMAN,13090,AIX-EN-PROVENCE,,,13001,13628,AIX EN PROVENCE CEDEX 1,,,,,,,,,,,,,,,,,2012-01-01,A,UFR DROIT SCIENCE POLITIQUE UNIV AIX MARSEILLE,,,,85.42Z,NAFRev2,O
130015332,00138,13001533200138,O,2012-01-01,NN,,,2021-02-23T10:28:22,false,1,,14,,AV,JULES FERRY,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2012-01-01,A,UFR SCIENCES ECONOMIQUES GEST UNIV AIX MARSEILLE 2,,,,85.42Z,NAFRev2,O
